,player_id,display_name,predicted_receptions,predicted_receiving_yards,predicted_receiving_tds,receiving_yards_season_avg,receptions_season_avg,receiving_tds_season_avg,projected_std_points,projected_ppr_points
46,00-0035676,A.J. Brown,5.4573746,61.063995,0.28572813,66.58333333333333,8.0,0.5,7.8208,13.2781
23,00-0038117,Wan'Dale Robinson,5.3163376,64.89343,0.24374506,63.69230769230769,6.666666666666667,0.2307692307692307,7.9518,13.2682
37,00-0036410,Tee Higgins,3.826641,61.494457,0.52604854,55.583333333333336,4.666666666666667,0.75,9.3057,13.1324
49,00-0037816,Romeo Doubs,4.3927693,59.110256,0.45335007,41.69230769230769,2.0,0.3846153846153846,8.6311,13.0239
47,00-0031588,Stefon Diggs,5.174618,60.546227,0.29800564,54.23076923076923,4.666666666666667,0.2307692307692307,7.8427,13.0173
12,00-0030279,Keenan Allen,4.7082295,68.790535,0.2082115,49.53846153846154,3.6666666666666665,0.3076923076923077,8.1283,12.8366
27,00-0034960,Jakobi Meyers,4.477378,64.36939,0.30802384,53.0,3.333333333333333,0.25,8.2851,12.7625
51,00-0037545,Rashid Shaheed,3.9975774,55.40369,0.5201,43.07142857142857,1.6666666666666667,0.1428571428571428,8.661,12.6585
24,00-0036554,Nico Collins,4.3746223,64.859344,0.27841568,76.33333333333333,4.0,0.3333333333333333,8.1564,12.5311
53,00-0037545,Rashid Shaheed,3.8249836,55.40369,0.5201,43.07142857142857,1.6666666666666667,0.1428571428571428,8.661,12.486
28,00-0034960,Jakobi Meyers,4.477378,64.36939,0.23171781,53.0,3.333333333333333,0.2307692307692307,7.8272,12.3046
29,00-0034960,Jakobi Meyers,3.9944885,64.36939,0.30802384,53.0,4.666666666666667,0.25,8.2851,12.2796
14,00-0039890,Adonai Mitchell,3.5095496,68.033806,0.32080653,27.5,3.6666666666666665,0.0833333333333333,8.7282,12.2378
75,00-0031381,Davante Adams,3.8109722,47.023167,0.6176093,55.23076923076923,4.333333333333333,1.0769230769230769,8.408,12.2189
67,00-0036912,DeVonta Smith,4.435601,52.41733,0.40439868,64.53846153846153,5.0,0.2307692307692307,7.6681,12.1037
69,00-0039893,Brian Thomas Jr.,4.0991387,50.470192,0.48468772,53.5,2.6666666666666665,0.1,7.9551,12.0543
15,00-0039890,Adonai Mitchell,3.5095496,68.033806,0.28257284,27.5,3.6666666666666665,0.0769230769230769,8.4988,12.0084
65,00-0037238,Drake London,5.162862,52.85976,0.23651649,90.0,7.333333333333333,0.6666666666666666,6.7051,11.8679
63,00-0039491,Jalen Coker,3.6606984,53.333855,0.47556192,32.0,3.6666666666666665,0.1428571428571428,8.1868,11.8475
30,00-0034960,Jakobi Meyers,3.9944885,64.36939,0.23171781,53.0,4.666666666666667,0.2307692307692307,7.8272,11.8217
74,00-0039146,Jayden Reed,3.9170063,47.116947,0.5147751,38.0,3.0,0.5,7.8003,11.7174
66,00-0035640,DK Metcalf,4.0739603,52.5019,0.39794728,57.92307692307692,5.0,0.3846153846153846,7.6379,11.7118
31,00-0034960,Jakobi Meyers,4.477378,53.66761,0.30802384,48.92307692307692,3.333333333333333,0.25,7.2149,11.6923
38,00-0037614,John Metchie III,3.4459546,61.31751,0.3519871,20.444444444444443,2.6666666666666665,0.2222222222222222,8.2437,11.6896
68,00-0039868,Troy Franklin,4.4024143,52.066025,0.31218982,41.61538461538461,3.0,0.3846153846153846,7.0797,11.4822
64,00-0035719,Deebo Samuel Sr.,4.6937723,53.15975,0.2104621,46.75,5.333333333333333,0.4166666666666667,6.5787,11.2725
32,00-0034960,Jakobi Meyers,4.477378,53.66761,0.23171781,48.92307692307692,3.333333333333333,0.2307692307692307,6.7571,11.2344
52,00-0037545,Rashid Shaheed,3.9975774,55.40369,0.2808165,43.07142857142857,1.6666666666666667,0.1333333333333333,7.2253,11.2228
33,00-0034960,Jakobi Meyers,3.9944885,53.66761,0.30802384,48.92307692307692,4.666666666666667,0.25,7.2149,11.2094
62,00-0040134,Pat Bryant,3.457999,54.379982,0.36493203,30.5,4.0,0.1,7.6276,11.0856
25,00-0037664,Alec Pierce,4.1259675,64.42705,0.082758635,69.9090909090909,3.333333333333333,0.1818181818181818,6.9393,11.0652
54,00-0037545,Rashid Shaheed,3.8249836,55.40369,0.2808165,43.07142857142857,1.6666666666666667,0.1333333333333333,7.2253,11.0503
55,00-0037545,Rashid Shaheed,3.9975774,39.30645,0.5201,40.2,1.6666666666666667,0.1428571428571428,7.0512,11.0488
16,00-0039890,Adonai Mitchell,2.3053648,68.033806,0.32080653,27.5,3.0,0.0833333333333333,8.7282,11.0336
57,00-0037545,Rashid Shaheed,3.8249836,39.30645,0.5201,40.2,1.6666666666666667,0.1428571428571428,7.0512,10.8762
17,00-0039890,Adonai Mitchell,2.3053648,68.033806,0.28257284,27.5,3.0,0.0769230769230769,8.4988,10.8042
34,00-0034960,Jakobi Meyers,3.9944885,53.66761,0.23171781,48.92307692307692,4.666666666666667,0.2307692307692307,6.7571,10.7516
11,00-0039849,Marvin Harrison Jr.,3.686343,69.185326,0.0005829688,59.4,5.333333333333333,0.4,6.922,10.6084
48,00-0039894,Xavier Worthy,4.090276,59.630375,0.079754695,41.45454545454545,3.6666666666666665,0.0909090909090909,6.4416,10.5318
40,00-0037614,John Metchie III,2.1459556,61.31751,0.3519871,20.444444444444443,4.666666666666667,0.2222222222222222,8.2437,10.3896
61,00-0036259,Jauan Jennings,4.19722,54.928856,0.0935182,41.63636363636363,4.333333333333333,0.4545454545454545,6.054,10.2512
76,00-0036613,Jaylen Waddle,4.079609,45.371967,0.26741248,62.46153846153846,3.6666666666666665,0.4615384615384615,6.1417,10.2213
18,00-0039890,Adonai Mitchell,3.5095496,47.74258,0.32080653,25.384615384615383,3.6666666666666665,0.0833333333333333,6.6991,10.2086
72,00-0039342,Xavier Legette,3.3129,49.05584,0.32384726,26.09090909090909,2.6666666666666665,0.2727272727272727,6.8487,10.1616
70,00-0039424,Devaughn Vele,3.2080543,49.837814,0.30231097,28.0,4.666666666666667,0.25,6.7976,10.0057
79,00-0038563,Tre Tucker,3.1865659,42.888912,0.42109153,44.15384615384615,2.6666666666666665,0.3846153846153846,6.8154,10.002
19,00-0039890,Adonai Mitchell,3.5095496,47.74258,0.28257284,25.384615384615383,3.6666666666666665,0.0769230769230769,6.4697,9.9792
59,00-0038544,Quentin Johnston,3.069183,55.265625,0.1961481,48.45454545454545,1.6666666666666667,0.6363636363636364,6.7035,9.7726
113,00-0039410,Ryan Flournoy,3.5536563,28.898163,0.54979855,34.9,4.0,0.3,6.1886,9.7423
39,00-0037614,John Metchie III,3.4459546,61.31751,0.007839366,20.444444444444443,2.6666666666666665,0.25,6.1788,9.6247
56,00-0037545,Rashid Shaheed,3.9975774,39.30645,0.2808165,40.2,1.6666666666666667,0.1333333333333333,5.6155,9.6131
58,00-0037545,Rashid Shaheed,3.8249836,39.30645,0.2808165,40.2,1.6666666666666667,0.1333333333333333,5.6155,9.4405
78,00-0035659,Terry McLaurin,3.5002167,43.559155,0.263206,56.66666666666666,4.333333333333333,0.3333333333333333,5.9352,9.4354
81,00-0038608,Kayshon Boutte,2.6811695,41.975727,0.38110808,43.72727272727273,2.0,0.5454545454545454,6.4842,9.1654
60,00-0037261,Khalil Shakir,3.8871503,54.963737,-0.039669022,42.46153846153846,3.6666666666666665,0.3076923076923077,5.2584,9.1455
89,00-0038606,Parker Washington,3.894293,39.02809,0.20849979,40.63636363636363,2.6666666666666665,0.2727272727272727,5.1538,9.0481
20,00-0039890,Adonai Mitchell,2.3053648,47.74258,0.32080653,25.384615384615383,3.0,0.0833333333333333,6.6991,9.0045
93,00-0032211,Tyler Lockett,3.0388956,37.336,0.3552187,18.642857142857142,2.6666666666666665,0.0,5.8649,8.9038
77,00-0040705,Chimere Dike,2.768067,44.428024,0.27704594,23.666666666666668,3.6666666666666665,0.25,6.1051,8.8731
97,00-0032211,Tyler Lockett,3.0388956,36.256355,0.3552187,20.07692307692308,2.6666666666666665,0.0,5.7569,8.7958
21,00-0039890,Adonai Mitchell,2.3053648,47.74258,0.28257284,25.384615384615383,3.0,0.0769230769230769,6.4697,8.7751
82,00-0040130,Jayden Higgins,3.8425963,41.623592,0.122526824,30.23076923076923,4.0,0.3076923076923077,4.8975,8.7401
90,00-0033908,Cooper Kupp,3.769569,38.602726,0.18193747,39.41666666666666,2.333333333333333,0.1666666666666666,4.9519,8.7215
94,00-0032211,Tyler Lockett,3.0388956,37.336,0.306991,18.642857142857142,2.6666666666666665,0.0,5.5755,8.6144
73,00-0033921,Chris Godwin Jr.,3.3156724,47.80733,0.08108971,38.8,3.333333333333333,0.0,5.2673,8.5829
84,00-0040729,Jack Bech,3.0214136,40.2418,0.2518519,18.22222222222222,3.0,0.0,5.5353,8.5567
98,00-0032211,Tyler Lockett,3.0388956,36.256355,0.306991,20.07692307692308,2.6666666666666665,0.0,5.4676,8.5065
42,00-0037614,John Metchie III,3.4459546,29.442684,0.3519871,23.0,2.6666666666666665,0.2222222222222222,5.0562,8.5021
41,00-0037614,John Metchie III,2.1459556,61.31751,0.007839366,20.444444444444443,4.666666666666667,0.25,6.1788,8.3247
80,00-0038559,Michael Wilson,2.3627324,42.557896,0.2561431,51.875,6.0,0.1875,5.7926,8.1554
109,00-0040170,Elic Ayomanor,2.9429355,31.421432,0.33828148,29.416666666666668,1.3333333333333333,0.25,5.1718,8.1148
86,00-0038359,Xavier Smith,2.5526652,39.92823,0.23741722,24.714285714285715,1.6666666666666667,0.0,5.4173,7.97
85,00-0038997,Josh Downs,3.0116436,39.954784,0.15125678,32.166666666666664,2.6666666666666665,0.25,4.903,7.9147
101,00-0034827,DJ Moore,3.0064456,35.905243,0.20497233,37.46153846153846,2.6666666666666665,0.2307692307692307,4.8204,7.8268
95,00-0032211,Tyler Lockett,1.717929,37.336,0.3552187,18.642857142857142,1.3333333333333333,0.0,5.8649,7.5828
104,00-0036407,Jerry Jeudy,3.05401,34.7495,0.16768378,38.23076923076923,2.333333333333333,0.1538461538461538,4.4811,7.5351
83,00-0040735,Luther Burden III,2.4461875,41.35612,0.15532209,32.916666666666664,3.6666666666666665,0.0833333333333333,5.0675,7.5137
99,00-0032211,Tyler Lockett,1.717929,36.256355,0.3552187,20.07692307692308,1.3333333333333333,0.0,5.7569,7.4749
96,00-0032211,Tyler Lockett,1.717929,37.336,0.306991,18.642857142857142,1.3333333333333333,0.0,5.5755,7.2935
103,00-0032385,Sterling Shepard,2.9541438,34.754272,0.138902,28.53846153846154,1.6666666666666667,0.0769230769230769,4.3088,7.263
44,00-0037614,John Metchie III,2.1459556,29.442684,0.3519871,23.0,4.666666666666667,0.2222222222222222,5.0562,7.2021
100,00-0032211,Tyler Lockett,1.717929,36.256355,0.306991,20.07692307692308,1.3333333333333333,0.0,5.4676,7.1855
91,00-0038994,Jordan Addison,3.2432685,38.03571,0.016100898,51.0,3.0,0.3,3.9002,7.1434
88,00-0038618,Xavier Hutchinson,2.673226,39.258057,0.09050291,27.545454545454547,1.6666666666666667,0.2727272727272727,4.4688,7.142
112,00-0036988,Josh Palmer,3.200511,29.60836,0.14571053,34.0,2.0,0.0,3.8351,7.0356
110,00-0033555,Mack Hollins,3.1874797,31.038492,0.11997942,36.66666666666666,3.0,0.1666666666666666,3.8237,7.0112
106,00-0039451,Isaiah Williams,2.1209574,32.961853,0.25733218,12.2,1.0,0.0,4.8402,6.9611
87,00-0037291,Jalen Nailor,2.5833538,39.371952,0.04928495,26.76923076923077,1.0,0.1538461538461538,4.2329,6.8163
92,00-0036165,Isaiah Hodgins,2.4933136,37.359512,0.09193348,34.333333333333336,2.6666666666666665,0.3333333333333333,4.2876,6.7809
127,00-0032464,Kalif Raymond,2.2139957,24.04737,0.32870495,18.75,2.0,0.0,4.377,6.591
114,00-0035662,Marquise Brown,2.9012845,28.60475,0.12359644,38.0,1.3333333333333333,0.3846153846153846,3.6021,6.5033
43,00-0037614,John Metchie III,3.4459546,29.442684,0.007839366,23.0,2.6666666666666665,0.25,2.9913,6.4373
107,00-0039623,Mason Tipton,2.2857707,32.86034,0.13823082,10.5,2.0,0.0,4.1154,6.4012
116,00-0037837,Calvin Austin III,2.553327,27.539427,0.17817196,28.09090909090909,1.6666666666666667,0.1818181818181818,3.823,6.3763
102,00-0036550,Rashod Bateman,2.1766818,35.675327,0.062469732,19.727272727272727,1.0,0.1818181818181818,3.9424,6.119
135,00-0036196,Gabe Davis,2.5757933,15.463514,0.31978488,22.0,1.3333333333333333,0.0,3.4651,6.0409
105,00-0035535,Darius Slayton,2.6602864,33.22016,0.0021971124,40.7,2.333333333333333,0.1,3.3352,5.9955
111,00-0039916,Ricky Pearsall,2.610256,29.932827,0.05918009,49.57142857142857,1.6666666666666667,0.0,3.3484,5.9586
108,00-0030564,DeAndre Hopkins,1.6144583,32.37365,0.13134114,19.76923076923077,1.3333333333333333,0.1538461538461538,4.0254,5.6399
128,00-0038619,Andrei Iosivas,2.472879,23.592606,0.11875898,33.0,2.333333333333333,0.1818181818181818,3.0718,5.5447
129,00-0032775,Demarcus Robinson,1.4458452,22.81695,0.25311133,16.3,0.6666666666666666,0.0,3.8004,5.2462
118,00-0030035,Adam Thielen,1.4377046,25.414005,0.20181106,7.0,0.6666666666666666,0.0,3.7523,5.19
120,00-0030035,Adam Thielen,1.4367208,25.414005,0.20181106,7.0,0.6666666666666666,0.0,3.7523,5.189
130,00-0039521,Xavier Weaver,1.7390214,20.946056,0.22563279,6.0,1.0,0.0,3.4484,5.1874
45,00-0037614,John Metchie III,2.1459556,29.442684,0.007839366,23.0,4.666666666666667,0.25,2.9913,5.1373
131,00-0036415,Van Jefferson,1.9317896,20.509165,0.16450638,21.545454545454547,2.0,0.0909090909090909,3.038,4.9697
117,00-0033591,Noah Brown,2.1005971,27.205002,-0.0056220815,18.33333333333333,1.3333333333333333,0.0,2.6868,4.7874
115,00-0035359,David Sills,1.851708,28.527227,0.012970304,8.125,1.3333333333333333,0.25,2.9305,4.7823
132,00-0038979,Cedric Tillman,2.2609656,19.373693,0.062601,21.88888888888889,0.6666666666666666,0.2222222222222222,2.313,4.5739
126,00-0039880,Malik Washington,2.9944115,24.145958,-0.14299127,21.07692307692308,3.333333333333333,0.1538461538461538,1.5566,4.5511
134,00-0036309,Darnell Mooney,1.9439752,18.152578,0.10156819,29.90909090909091,2.0,0.0909090909090909,2.4247,4.3686
133,00-0040782,Isaiah Bond,1.5117382,19.164757,0.11845895,18.09090909090909,1.0,0.0,2.6272,4.139
119,00-0030035,Adam Thielen,1.4377046,25.414005,0.0077011175,7.0,0.6666666666666666,0.0,2.5876,4.0253
121,00-0030035,Adam Thielen,1.4367208,25.414005,0.0077011175,7.0,0.6666666666666666,0.0,2.5876,4.0243
122,00-0030035,Adam Thielen,1.4377046,11.867929,0.20181106,6.416666666666667,0.6666666666666666,0.0,2.3977,3.8354
124,00-0030035,Adam Thielen,1.4367208,11.867929,0.20181106,6.416666666666667,0.6666666666666666,0.0,2.3977,3.8344
123,00-0030035,Adam Thielen,1.4377046,11.867929,0.0077011175,6.416666666666667,0.6666666666666666,0.0,1.233,2.6707
125,00-0030035,Adam Thielen,1.4367208,11.867929,0.0077011175,6.416666666666667,0.6666666666666666,0.0,1.233,2.6697
136,00-0037741,Jahan Dotson,1.2480034,14.535264,-0.008266851,19.0,0.6666666666666666,0.0909090909090909,1.4039,2.6519
137,00-0036182,Nick Westbrook-Ikhine,1.2514472,12.159538,-0.09619698,11.125,1.3333333333333333,0.0,0.6388,1.8902
