,player_id,display_name,predicted_receptions,predicted_receiving_yards,predicted_receiving_tds,receiving_yards_season_avg,receptions_season_avg,receiving_tds_season_avg,projected_std_points,projected_ppr_points
299,00-0040735,Luther Burden III,3.504462,53.235023,0.27961227,44.07142857142857,6.0,0.1176470588235294,7.0012,10.5056
352,00-0040129,Emeka Egbuka,3.456742,48.407375,0.36581957,55.1764705882353,2.6666666666666665,0.3529411764705882,7.0357,10.4924
126,00-0031408,Mike Evans,3.5969741,63.507626,0.09059992,47.71428571428572,3.333333333333333,0.375,6.8944,10.4913
375,00-0036259,Jauan Jennings,3.1988835,47.977413,0.41371566,43.42857142857143,2.333333333333333,0.6428571428571429,7.28,10.4789
276,00-0034960,Jakobi Meyers,4.1261797,53.686596,0.16381241,49.8235294117647,5.0,0.1666666666666666,6.3515,10.4777
178,00-0036252,Michael Pittman,3.8419588,56.355904,0.16605493,46.64705882352941,2.6666666666666665,0.4375,6.6319,10.4739
183,00-0036252,Michael Pittman,3.6788585,52.984867,0.24599041,48.3125,3.0,0.4117647058823529,6.7744,10.4533
231,00-0036912,DeVonta Smith,3.8416388,54.00543,0.20154753,59.75,4.333333333333333,0.2222222222222222,6.6098,10.4515
147,00-0039491,Jalen Coker,4.0380692,53.402397,0.17667538,34.7,5.666666666666667,0.2,6.4003,10.4384
417,00-0038608,Kayshon Boutte,1.8617276,46.47387,0.6533533,40.53846153846154,1.6666666666666667,0.4615384615384615,8.5675,10.4292
340,00-0034827,DJ Moore,3.3150363,49.979248,0.34833682,41.21052631578947,3.333333333333333,0.4210526315789473,7.0879,10.403
499,00-0039410,Ryan Flournoy,3.7006,37.2508,0.49354067,33.916666666666664,3.6666666666666665,0.3333333333333333,6.6863,10.3869
239,00-0039451,Isaiah Williams,4.149699,53.963238,0.13447627,21.125,4.333333333333333,0.0,6.2032,10.3529
280,00-0034960,Jakobi Meyers,4.268076,49.298203,0.19185518,47.05555555555556,4.0,0.2,6.081,10.349
431,00-0040170,Elic Ayomanor,4.832584,43.46733,0.1946441,32.1875,2.6666666666666665,0.2666666666666666,5.5146,10.3472
144,00-0039491,Jalen Coker,2.957552,60.03123,0.23068422,44.0,3.0,0.3333333333333333,7.3872,10.3448
253,00-0037614,John Metchie III,4.154742,47.77177,0.23505296,23.09090909090909,2.6666666666666665,0.1818181818181818,6.1875,10.3422
118,00-0034348,Courtland Sutton,3.800218,39.5265,0.43127152,57.21052631578947,5.666666666666667,0.4375,6.5403,10.3405
196,00-0039890,Adonai Mitchell,5.0448027,43.948154,0.14866634,28.3125,4.0,0.1176470588235294,5.2868,10.3316
277,00-0034960,Jakobi Meyers,3.8048353,53.686596,0.19185518,49.8235294117647,2.0,0.2,6.5198,10.3246
232,00-0036912,DeVonta Smith,4.074977,47.226986,0.25438565,59.888888888888886,3.333333333333333,0.25,6.249,10.324
180,00-0036252,Michael Pittman,3.6788585,56.355904,0.16605493,46.64705882352941,3.0,0.4375,6.6319,10.3108
312,00-0038994,Jordan Addison,3.1338618,42.89439,0.4805563,46.30769230769231,1.0,0.2142857142857142,7.1728,10.3066
162,00-0033921,Chris Godwin Jr.,4.390415,57.06816,0.032083783,44.0,5.333333333333333,0.25,5.8993,10.2897
323,00-0039919,Rome Odunze,3.2284603,50.684113,0.32914707,53.5,2.0,0.4285714285714285,7.0433,10.2718
369,00-0037837,Calvin Austin III,3.8181937,32.498756,0.53360623,24.384615384615383,2.333333333333333,0.2,6.4515,10.2697
435,00-0040170,Elic Ayomanor,4.832584,42.648193,0.1946441,31.0,2.6666666666666665,0.2666666666666666,5.4327,10.2653
119,00-0034348,Courtland Sutton,3.800218,39.5265,0.4183725,57.21052631578947,5.666666666666667,0.4210526315789473,6.4629,10.2631
189,00-0039890,Adonai Mitchell,3.1218567,56.325535,0.24977517,30.2,1.0,0.125,7.1312,10.2531
281,00-0034960,Jakobi Meyers,4.268076,49.298203,0.17376737,47.05555555555556,4.0,0.1764705882352941,5.9724,10.2405
204,00-0039890,Adonai Mitchell,5.0448027,36.749966,0.24977517,26.647058823529413,4.0,0.125,5.1736,10.2185
278,00-0034960,Jakobi Meyers,3.8048353,53.686596,0.17376737,49.8235294117647,2.0,0.1764705882352941,6.4113,10.2161
283,00-0034960,Jakobi Meyers,4.1261797,49.298203,0.19185518,47.05555555555556,5.0,0.2,6.081,10.2071
309,00-0038994,Jordan Addison,3.1338618,53.127556,0.2921075,43.57142857142857,1.0,0.2307692307692307,7.0654,10.1993
191,00-0039890,Adonai Mitchell,2.4889615,56.325535,0.34482223,30.2,2.0,0.1333333333333333,7.7015,10.1904
282,00-0034960,Jakobi Meyers,4.268076,49.298203,0.16381241,47.05555555555556,4.0,0.1666666666666666,5.9127,10.1808
355,00-0040129,Emeka Egbuka,3.456742,43.26404,0.39866918,58.125,2.6666666666666665,0.375,6.7184,10.1752
400,00-0039868,Troy Franklin,2.8834586,47.178566,0.42641726,44.3125,2.6666666666666665,0.375,7.2764,10.1598
176,00-0031588,Stefon Diggs,3.7250311,46.334045,0.3000182,53.47619047619048,4.0,0.25,6.4335,10.1585
279,00-0034960,Jakobi Meyers,3.8048353,53.686596,0.16381241,49.8235294117647,2.0,0.1666666666666666,6.3515,10.1564
422,00-0035640,DK Metcalf,4.133835,45.167458,0.2505555,55.75,3.0,0.375,6.0201,10.1539
104,00-0037240,Jameson Williams,3.9885852,50.723003,0.1819807,64.6875,4.666666666666667,0.4117647058823529,6.1642,10.1528
167,00-0033921,Chris Godwin Jr.,3.9723947,49.40094,0.20653969,40.0,4.333333333333333,0.2222222222222222,6.1793,10.1517
223,00-0035662,Marquise Brown,3.4871242,54.720142,0.19789077,34.86666666666667,1.6666666666666667,0.3125,6.6594,10.1465
225,00-0035662,Marquise Brown,4.028378,49.270493,0.19789077,36.6875,2.333333333333333,0.3125,6.1144,10.1428
366,00-0037837,Calvin Austin III,3.8181937,48.27117,0.24895726,25.33333333333333,2.333333333333333,0.1538461538461538,6.3209,10.1391
182,00-0036252,Michael Pittman,3.8419588,52.984867,0.16605493,48.3125,2.6666666666666665,0.4375,6.2948,10.1368
127,00-0031408,Mike Evans,4.0190835,51.85276,0.15092221,46.0,4.666666666666667,0.4285714285714285,6.0908,10.1099
284,00-0034960,Jakobi Meyers,4.1261797,49.298203,0.17376737,47.05555555555556,5.0,0.1764705882352941,5.9724,10.0986
234,00-0036912,DeVonta Smith,3.8416388,47.226986,0.25438565,59.888888888888886,4.333333333333333,0.25,6.249,10.0907
501,00-0039410,Ryan Flournoy,3.400853,37.2508,0.49354067,33.916666666666664,5.0,0.3333333333333333,6.6863,10.0872
376,00-0036259,Jauan Jennings,3.1988835,47.977413,0.3482295,43.42857142857143,2.333333333333333,0.5294117647058824,6.8871,10.086
342,00-0034827,DJ Moore,2.9932444,49.979248,0.34833682,41.21052631578947,4.0,0.4210526315789473,7.0879,10.0812
254,00-0037614,John Metchie III,4.154742,47.77177,0.18974538,23.09090909090909,2.6666666666666665,0.1666666666666666,5.9156,10.0704
285,00-0034960,Jakobi Meyers,4.1261797,49.298203,0.16381241,47.05555555555556,5.0,0.1666666666666666,5.9127,10.0389
226,00-0035662,Marquise Brown,3.4871242,49.270493,0.2701769,36.6875,1.6666666666666667,0.3333333333333333,6.5481,10.0352
357,00-0040130,Jayden Higgins,2.8007946,48.3823,0.39827356,32.78947368421053,3.6666666666666665,0.3125,7.2279,10.0287
145,00-0039491,Jalen Coker,2.957552,60.03123,0.17667538,44.0,3.0,0.2,7.0632,10.0207
233,00-0036912,DeVonta Smith,4.074977,47.226986,0.20154753,59.888888888888886,3.333333333333333,0.2222222222222222,5.932,10.007
247,00-0037614,John Metchie III,3.1821501,53.859013,0.23505296,22.83333333333333,2.333333333333333,0.1818181818181818,6.7962,9.9784
356,00-0040129,Emeka Egbuka,3.456742,43.26404,0.36581957,58.125,2.6666666666666665,0.3529411764705882,6.5213,9.9781
381,00-0040705,Chimere Dike,4.257202,47.58812,0.15986301,26.4,3.6666666666666665,0.2666666666666666,5.718,9.9752
184,00-0036252,Michael Pittman,3.6788585,52.984867,0.16605493,48.3125,3.0,0.4375,6.2948,9.9737
156,00-0030279,Keenan Allen,3.6086388,47.74901,0.26408458,46.3125,3.6666666666666665,0.25,6.3594,9.968
404,00-0039868,Troy Franklin,2.8834586,45.081398,0.42641726,41.70588235294117,2.6666666666666665,0.375,7.0666,9.9501
447,00-0035676,A.J. Brown,2.8628833,42.90575,0.4614416,64.25,5.666666666666667,0.4375,7.0592,9.9221
255,00-0037614,John Metchie III,4.154742,47.77177,0.16420835,23.09090909090909,2.6666666666666665,0.1538461538461538,5.7624,9.9172
158,00-0030279,Keenan Allen,3.5469666,47.74901,0.26408458,46.3125,3.6666666666666665,0.25,6.3594,9.9064
286,00-0034960,Jakobi Meyers,3.8048353,49.298203,0.19185518,47.05555555555556,2.0,0.2,6.081,9.8858
164,00-0033921,Chris Godwin Jr.,3.9723947,57.06816,0.032083783,44.0,4.333333333333333,0.25,5.8993,9.8717
432,00-0040170,Elic Ayomanor,4.832584,43.46733,0.11509302,32.1875,2.6666666666666665,0.25,5.0373,9.8699
420,00-0038608,Kayshon Boutte,1.8617276,35.327095,0.73813474,39.94444444444444,1.6666666666666667,0.3888888888888889,7.9615,9.8232
241,00-0039451,Isaiah Williams,5.390968,35.98753,0.13447627,21.444444444444443,4.666666666666667,0.0,4.4056,9.7966
436,00-0040170,Elic Ayomanor,4.832584,42.648193,0.11509302,31.0,2.6666666666666665,0.25,4.9554,9.788
287,00-0034960,Jakobi Meyers,3.8048353,49.298203,0.17376737,47.05555555555556,2.0,0.1764705882352941,5.9724,9.7773
235,00-0036912,DeVonta Smith,3.8416388,47.226986,0.20154753,59.888888888888886,4.333333333333333,0.2222222222222222,5.932,9.7736
128,00-0031408,Mike Evans,4.0190835,51.85276,0.09059992,46.0,4.666666666666667,0.375,5.7289,9.748
262,00-0037614,John Metchie III,4.154742,41.738506,0.23505296,21.07692307692308,2.6666666666666665,0.1818181818181818,5.5842,9.7389
377,00-0036259,Jauan Jennings,3.6871915,35.579094,0.41371566,41.8235294117647,3.333333333333333,0.6428571428571429,6.0402,9.7274
288,00-0034960,Jakobi Meyers,3.8048353,49.298203,0.16381241,47.05555555555556,2.0,0.1666666666666666,5.9127,9.7175
248,00-0037614,John Metchie III,3.1821501,53.859013,0.18974538,22.83333333333333,2.333333333333333,0.1666666666666666,6.5244,9.7065
129,00-0031408,Mike Evans,3.5969741,51.85276,0.15092221,46.0,3.333333333333333,0.4285714285714285,6.0908,9.6878
148,00-0039491,Jalen Coker,2.957552,53.402397,0.23068422,34.7,3.0,0.3333333333333333,6.7243,9.6819
250,00-0037614,John Metchie III,2.8760214,53.859013,0.23505296,22.83333333333333,2.0,0.1818181818181818,6.7962,9.6722
190,00-0039890,Adonai Mitchell,3.1218567,56.325535,0.14866634,30.2,1.0,0.1176470588235294,6.5246,9.6464
503,00-0039410,Ryan Flournoy,3.7006,29.82597,0.49354067,36.53846153846154,3.6666666666666665,0.3333333333333333,5.9438,9.6444
192,00-0039890,Adonai Mitchell,2.4889615,56.325535,0.24977517,30.2,2.0,0.125,7.1312,9.6202
205,00-0039890,Adonai Mitchell,5.0448027,36.749966,0.14866634,26.647058823529413,4.0,0.1176470588235294,4.567,9.6118
227,00-0035662,Marquise Brown,3.4871242,49.270493,0.19789077,36.6875,1.6666666666666667,0.3125,6.1144,9.6015
359,00-0040130,Jayden Higgins,2.372235,48.3823,0.39827356,32.78947368421053,1.3333333333333333,0.3125,7.2279,9.6001
242,00-0039451,Isaiah Williams,4.149699,35.98753,0.30741623,21.444444444444443,4.333333333333333,0.0,5.4433,9.5929
197,00-0039890,Adonai Mitchell,3.1218567,43.948154,0.34482223,28.3125,1.0,0.1333333333333333,6.4637,9.5856
385,00-0040705,Chimere Dike,4.257202,43.600586,0.15986301,26.4375,3.6666666666666665,0.2666666666666666,5.3192,9.5764
249,00-0037614,John Metchie III,3.1821501,53.859013,0.16420835,22.83333333333333,2.333333333333333,0.1538461538461538,6.3712,9.5533
382,00-0040705,Chimere Dike,4.257202,47.58812,0.08676179,26.4,3.6666666666666665,0.25,5.2794,9.5366
166,00-0033921,Chris Godwin Jr.,4.390415,49.40094,0.032083783,40.0,5.333333333333333,0.25,5.1326,9.523
304,00-0040735,Luther Burden III,2.2288482,35.782272,0.6180315,42.23529411764706,3.0,0.1428571428571428,7.2864,9.5153
311,00-0038994,Jordan Addison,3.4573963,42.89439,0.2921075,46.30769230769231,1.3333333333333333,0.2307692307692307,6.0421,9.4995
263,00-0037614,John Metchie III,4.154742,41.738506,0.18974538,21.07692307692308,2.6666666666666665,0.1666666666666666,5.3123,9.4671
500,00-0039410,Ryan Flournoy,3.7006,37.2508,0.33055627,33.916666666666664,3.6666666666666665,0.3076923076923077,5.7084,9.409
251,00-0037614,John Metchie III,2.8760214,53.859013,0.18974538,22.83333333333333,2.0,0.1666666666666666,6.5244,9.4004
401,00-0039868,Troy Franklin,2.8834586,47.178566,0.29930535,44.3125,2.6666666666666665,0.3529411764705882,6.5137,9.3971
344,00-0034827,DJ Moore,3.3150363,39.866863,0.34833682,41.0,3.333333333333333,0.4210526315789473,6.0767,9.3917
289,00-0034960,Jakobi Meyers,4.268076,39.63445,0.19185518,52.73333333333333,4.0,0.2,5.1146,9.3827
332,00-0040729,Jack Bech,2.9295585,50.28099,0.23548086,20.363636363636363,3.333333333333333,0.0,6.441,9.3705
256,00-0037614,John Metchie III,3.1821501,47.77177,0.23505296,23.09090909090909,2.333333333333333,0.1818181818181818,6.1875,9.3696
149,00-0039491,Jalen Coker,2.957552,53.402397,0.17667538,34.7,3.0,0.2,6.4003,9.3578
120,00-0034348,Courtland Sutton,2.8115063,39.5265,0.43127152,57.21052631578947,2.6666666666666665,0.4375,6.5403,9.3518
505,00-0039410,Ryan Flournoy,3.400853,29.82597,0.49354067,36.53846153846154,5.0,0.3333333333333333,5.9438,9.3447
439,00-0033908,Cooper Kupp,3.0683718,43.432644,0.32152358,37.6,3.0,0.1578947368421052,6.2724,9.3408
378,00-0036259,Jauan Jennings,3.6871915,35.579094,0.3482295,41.8235294117647,3.333333333333333,0.5294117647058824,5.6473,9.3345
333,00-0040729,Jack Bech,2.9295585,50.28099,0.2288802,20.363636363636363,3.333333333333333,0.0,6.4014,9.3309
441,00-0033908,Cooper Kupp,3.0560012,43.432644,0.32152358,37.6,5.0,0.1578947368421052,6.2724,9.3284
130,00-0031408,Mike Evans,3.5969741,51.85276,0.09059992,46.0,3.333333333333333,0.375,5.7289,9.3258
421,00-0038608,Kayshon Boutte,1.8617276,35.327095,0.6533533,39.94444444444444,1.6666666666666667,0.4615384615384615,7.4528,9.3146
264,00-0037614,John Metchie III,4.154742,41.738506,0.16420835,21.07692307692308,2.6666666666666665,0.1538461538461538,5.1591,9.3138
341,00-0034827,DJ Moore,3.3150363,49.979248,0.16146782,41.21052631578947,3.333333333333333,0.375,5.9667,9.2818
121,00-0034348,Courtland Sutton,2.8115063,39.5265,0.4183725,57.21052631578947,2.6666666666666665,0.4210526315789473,6.4629,9.2744
290,00-0034960,Jakobi Meyers,4.268076,39.63445,0.17376737,52.73333333333333,4.0,0.1764705882352941,5.006,9.2741
397,00-0039915,Ladd McConkey,2.7543752,47.205147,0.29617542,48.294117647058826,2.6666666666666665,0.3529411764705882,6.4976,9.2519
252,00-0037614,John Metchie III,2.8760214,53.859013,0.16420835,22.83333333333333,2.0,0.1538461538461538,6.3712,9.2472
348,00-0036613,Jaylen Waddle,3.9123769,49.17661,0.0687565,56.875,2.333333333333333,0.375,5.3302,9.2426
292,00-0034960,Jakobi Meyers,4.1261797,39.63445,0.19185518,52.73333333333333,5.0,0.2,5.1146,9.2408
379,00-0036259,Jauan Jennings,3.1988835,35.579094,0.41371566,41.8235294117647,2.333333333333333,0.6428571428571429,6.0402,9.2391
301,00-0040735,Luther Burden III,2.2288482,53.235023,0.27961227,44.07142857142857,3.0,0.1176470588235294,7.0012,9.23
291,00-0034960,Jakobi Meyers,4.268076,39.63445,0.16381241,52.73333333333333,4.0,0.1666666666666666,4.9463,9.2144
405,00-0039868,Troy Franklin,2.8834586,45.081398,0.29930535,41.70588235294117,2.6666666666666665,0.3529411764705882,6.304,9.1874
313,00-0038994,Jordan Addison,3.1338618,42.89439,0.2921075,46.30769230769231,1.0,0.2307692307692307,6.0421,9.1759
386,00-0040705,Chimere Dike,4.257202,43.600586,0.08676179,26.4375,3.6666666666666665,0.25,4.8806,9.1378
293,00-0034960,Jakobi Meyers,4.1261797,39.63445,0.17376737,52.73333333333333,5.0,0.1764705882352941,5.006,9.1322
502,00-0039410,Ryan Flournoy,3.400853,37.2508,0.33055627,33.916666666666664,5.0,0.3076923076923077,5.7084,9.1093
371,00-0037837,Calvin Austin III,2.6535246,32.498756,0.53360623,24.384615384615383,0.6666666666666666,0.2,6.4515,9.105
168,00-0033921,Chris Godwin Jr.,3.9723947,49.40094,0.032083783,40.0,4.333333333333333,0.25,5.1326,9.105
257,00-0037614,John Metchie III,3.1821501,47.77177,0.18974538,23.09090909090909,2.333333333333333,0.1666666666666666,5.9156,9.0978
294,00-0034960,Jakobi Meyers,4.1261797,39.63445,0.16381241,52.73333333333333,5.0,0.1666666666666666,4.9463,9.0725
346,00-0034827,DJ Moore,2.9932444,39.866863,0.34833682,41.0,4.0,0.4210526315789473,6.0767,9.07
259,00-0037614,John Metchie III,2.8760214,47.77177,0.23505296,23.09090909090909,2.0,0.1818181818181818,6.1875,9.0635
198,00-0039890,Adonai Mitchell,3.1218567,43.948154,0.24977517,28.3125,1.0,0.125,5.8935,9.0153
193,00-0039890,Adonai Mitchell,2.4889615,56.325535,0.14866634,30.2,2.0,0.1176470588235294,6.5246,9.0135
389,00-0038563,Tre Tucker,3.7071052,47.23235,0.09685344,40.94117647058823,3.6666666666666665,0.3125,5.3044,9.0115
358,00-0040130,Jayden Higgins,2.8007946,48.3823,0.2271506,32.78947368421053,3.6666666666666665,0.3157894736842105,6.2011,9.0019
361,00-0040130,Jayden Higgins,2.8007946,38.11339,0.39827356,31.375,3.6666666666666665,0.3125,6.201,9.0018
368,00-0037837,Calvin Austin III,2.6535246,48.27117,0.24895726,25.33333333333333,0.6666666666666666,0.1538461538461538,6.3209,8.9744
343,00-0034827,DJ Moore,2.9932444,49.979248,0.16146782,41.21052631578947,4.0,0.375,5.9667,8.96
200,00-0039890,Adonai Mitchell,2.4889615,43.948154,0.34482223,28.3125,2.0,0.1333333333333333,6.4637,8.9527
258,00-0037614,John Metchie III,3.1821501,47.77177,0.16420835,23.09090909090909,2.333333333333333,0.1538461538461538,5.7624,8.9446
391,00-0038563,Tre Tucker,3.628551,47.23235,0.09685344,40.94117647058823,3.0,0.3125,5.3044,8.9329
448,00-0036407,Jerry Jeudy,3.3260934,41.35367,0.2446446,35.411764705882355,3.333333333333333,0.1176470588235294,5.6032,8.9293
295,00-0034960,Jakobi Meyers,3.8048353,39.63445,0.19185518,52.73333333333333,2.0,0.2,5.1146,8.9194
433,00-0040170,Elic Ayomanor,3.3550673,43.46733,0.1946441,32.1875,3.333333333333333,0.2666666666666666,5.5146,8.8697
206,00-0039890,Adonai Mitchell,3.1218567,36.749966,0.34482223,26.647058823529413,1.0,0.1333333333333333,5.7439,8.8658
212,00-0037664,Alec Pierce,3.0068767,55.85282,0.043074887,62.21428571428572,2.6666666666666665,0.2857142857142857,5.8437,8.8506
380,00-0036259,Jauan Jennings,3.1988835,35.579094,0.3482295,41.8235294117647,2.333333333333333,0.5294117647058824,5.6473,8.8462
443,00-0033908,Cooper Kupp,3.0683718,38.2977,0.32152358,39.47368421052632,3.0,0.1578947368421052,5.7589,8.8273
445,00-0033908,Cooper Kupp,3.0560012,38.2977,0.32152358,39.47368421052632,5.0,0.1578947368421052,5.7589,8.8149
296,00-0034960,Jakobi Meyers,3.8048353,39.63445,0.17376737,52.73333333333333,2.0,0.1764705882352941,5.006,8.8109
260,00-0037614,John Metchie III,2.8760214,47.77177,0.18974538,23.09090909090909,2.0,0.1666666666666666,5.9156,8.7917
437,00-0040170,Elic Ayomanor,3.3550673,42.648193,0.1946441,31.0,3.333333333333333,0.2666666666666666,5.4327,8.7878
450,00-0036407,Jerry Jeudy,3.1774578,41.35367,0.2446446,35.411764705882355,3.333333333333333,0.1176470588235294,5.6032,8.7807
265,00-0037614,John Metchie III,3.1821501,41.738506,0.23505296,21.07692307692308,2.333333333333333,0.1818181818181818,5.5842,8.7663
303,00-0040735,Luther Burden III,3.504462,35.782272,0.27961227,42.23529411764706,6.0,0.1176470588235294,5.2559,8.7604
297,00-0034960,Jakobi Meyers,3.8048353,39.63445,0.16381241,52.73333333333333,2.0,0.1666666666666666,4.9463,8.7512
504,00-0039410,Ryan Flournoy,3.7006,29.82597,0.33055627,36.53846153846154,3.6666666666666665,0.3076923076923077,4.9659,8.6665
261,00-0037614,John Metchie III,2.8760214,47.77177,0.16420835,23.09090909090909,2.0,0.1538461538461538,5.7624,8.6384
360,00-0040130,Jayden Higgins,2.372235,48.3823,0.2271506,32.78947368421053,1.3333333333333333,0.3157894736842105,6.2011,8.5734
363,00-0040130,Jayden Higgins,2.372235,38.11339,0.39827356,31.375,1.3333333333333333,0.3125,6.201,8.5732
370,00-0037837,Calvin Austin III,3.8181937,32.498756,0.24895726,24.384615384615383,2.333333333333333,0.1538461538461538,4.7436,8.5618
324,00-0039342,Xavier Legette,3.1633825,50.40189,0.05964749,24.357142857142858,1.6666666666666667,0.1875,5.3981,8.5615
243,00-0039451,Isaiah Williams,4.149699,35.98753,0.13447627,21.444444444444443,4.333333333333333,0.0,4.4056,8.5553
213,00-0037664,Alec Pierce,3.0068767,55.85282,-0.013974747,62.21428571428572,2.6666666666666665,0.4,5.5014,8.5083
390,00-0038563,Tre Tucker,3.7071052,47.23235,0.0125907855,40.94117647058823,3.6666666666666665,0.2941176470588235,4.7988,8.5059
266,00-0037614,John Metchie III,3.1821501,41.738506,0.18974538,21.07692307692308,2.333333333333333,0.1666666666666666,5.3123,8.4945
334,00-0040729,Jack Bech,2.025374,50.28099,0.23548086,20.363636363636363,1.3333333333333333,0.0,6.441,8.4664
268,00-0037614,John Metchie III,2.8760214,41.738506,0.23505296,21.07692307692308,2.0,0.1818181818181818,5.5842,8.4602
336,00-0040729,Jack Bech,2.9295585,41.06596,0.23548086,18.666666666666668,3.333333333333333,0.0,5.5195,8.449
440,00-0033908,Cooper Kupp,3.0683718,43.432644,0.17068665,37.6,3.0,0.1333333333333333,5.3674,8.4358
392,00-0038563,Tre Tucker,3.628551,47.23235,0.0125907855,40.94117647058823,3.0,0.2941176470588235,4.7988,8.4273
335,00-0040729,Jack Bech,2.025374,50.28099,0.2288802,20.363636363636363,1.3333333333333333,0.0,6.4014,8.4268
442,00-0033908,Cooper Kupp,3.0560012,43.432644,0.17068665,37.6,5.0,0.1333333333333333,5.3674,8.4234
337,00-0040729,Jack Bech,2.9295585,41.06596,0.2288802,18.666666666666668,3.333333333333333,0.0,5.4799,8.4094
199,00-0039890,Adonai Mitchell,3.1218567,43.948154,0.14866634,28.3125,1.0,0.1176470588235294,5.2868,8.4087
434,00-0040170,Elic Ayomanor,3.3550673,43.46733,0.11509302,32.1875,3.333333333333333,0.25,5.0373,8.3924
383,00-0040705,Chimere Dike,2.6723022,47.58812,0.15986301,26.4,3.333333333333333,0.2666666666666666,5.718,8.3903
531,00-0038619,Andrei Iosivas,2.842461,34.654392,0.3468012,29.0,2.333333333333333,0.1428571428571428,5.5462,8.3887
201,00-0039890,Adonai Mitchell,2.4889615,43.948154,0.24977517,28.3125,2.0,0.125,5.8935,8.3824
325,00-0039342,Xavier Legette,3.1633825,50.40189,0.027223049,24.357142857142858,1.6666666666666667,0.2142857142857142,5.2035,8.3669
506,00-0039410,Ryan Flournoy,3.400853,29.82597,0.33055627,36.53846153846154,5.0,0.3076923076923077,4.9659,8.3668
326,00-0039342,Xavier Legette,2.9610138,50.40189,0.05964749,24.357142857142858,1.3333333333333333,0.1875,5.3981,8.3591
452,00-0036407,Jerry Jeudy,3.3260934,35.588802,0.2446446,36.5625,3.333333333333333,0.1176470588235294,5.0267,8.3528
214,00-0037664,Alec Pierce,2.499193,55.85282,0.043074887,62.21428571428572,1.6666666666666667,0.2857142857142857,5.8437,8.3429
267,00-0037614,John Metchie III,3.1821501,41.738506,0.16420835,21.07692307692308,2.333333333333333,0.1538461538461538,5.1591,8.3413
406,00-0038997,Josh Downs,2.779661,46.892426,0.14453636,33.2,3.6666666666666665,0.2666666666666666,5.5565,8.3361
438,00-0040170,Elic Ayomanor,3.3550673,42.648193,0.11509302,31.0,3.333333333333333,0.25,4.9554,8.3104
423,00-0030564,DeAndre Hopkins,2.5799372,44.4931,0.21343231,20.625,1.3333333333333333,0.1176470588235294,5.7299,8.3098
207,00-0039890,Adonai Mitchell,3.1218567,36.749966,0.24977517,26.647058823529413,1.0,0.125,5.1736,8.2955
425,00-0030564,DeAndre Hopkins,2.5608811,44.4931,0.21343231,20.625,1.6666666666666667,0.1176470588235294,5.7299,8.2908
345,00-0034827,DJ Moore,3.3150363,39.866863,0.16146782,41.0,3.333333333333333,0.375,4.9555,8.2705
209,00-0039890,Adonai Mitchell,2.4889615,36.749966,0.34482223,26.647058823529413,2.0,0.1333333333333333,5.7439,8.2329
532,00-0038619,Andrei Iosivas,2.842461,34.654392,0.3168272,29.0,2.333333333333333,0.1333333333333333,5.3664,8.2089
454,00-0036407,Jerry Jeudy,3.1774578,35.588802,0.2446446,36.5625,3.333333333333333,0.1176470588235294,5.0267,8.2042
269,00-0037614,John Metchie III,2.8760214,41.738506,0.18974538,21.07692307692308,2.0,0.1666666666666666,5.3123,8.1883
327,00-0039342,Xavier Legette,2.9610138,50.40189,0.027223049,24.357142857142858,1.3333333333333333,0.2142857142857142,5.2035,8.1645
449,00-0036407,Jerry Jeudy,3.3260934,41.35367,0.106085725,35.411764705882355,3.333333333333333,0.125,4.7719,8.098
427,00-0030564,DeAndre Hopkins,2.5799372,41.915928,0.21343231,19.41176470588235,1.3333333333333333,0.1176470588235294,5.4722,8.0521
270,00-0037614,John Metchie III,2.8760214,41.738506,0.16420835,21.07692307692308,2.0,0.1538461538461538,5.1591,8.0351
429,00-0030564,DeAndre Hopkins,2.5608811,41.915928,0.21343231,19.41176470588235,1.6666666666666667,0.1176470588235294,5.4722,8.0331
507,00-0040581,Dont'e Thornton Jr.,2.4018872,35.99182,0.33652967,12.272727272727272,1.3333333333333333,0.0,5.6184,8.0202
215,00-0037664,Alec Pierce,2.499193,55.85282,-0.013974747,62.21428571428572,1.6666666666666667,0.4,5.5014,8.0006
387,00-0040705,Chimere Dike,2.6723022,43.600586,0.15986301,26.4375,3.333333333333333,0.2666666666666666,5.3192,7.9915
362,00-0040130,Jayden Higgins,2.8007946,38.11339,0.2271506,31.375,3.6666666666666665,0.3157894736842105,5.1742,7.975
624,00-0034775,Christian Kirk,3.1195557,28.055815,0.3412303,31.0,3.6666666666666665,0.2307692307692307,4.853,7.9725
533,00-0038619,Andrei Iosivas,2.4251583,34.654392,0.3468012,29.0,1.6666666666666667,0.1428571428571428,5.5462,7.9714
384,00-0040705,Chimere Dike,2.6723022,47.58812,0.08676179,26.4,3.333333333333333,0.25,5.2794,7.9517
451,00-0036407,Jerry Jeudy,3.1774578,41.35367,0.106085725,35.411764705882355,3.333333333333333,0.125,4.7719,7.9493
347,00-0034827,DJ Moore,2.9932444,39.866863,0.16146782,41.0,4.0,0.375,4.9555,7.9487
408,00-0038997,Josh Downs,2.3708615,46.892426,0.14453636,33.2,3.333333333333333,0.2666666666666666,5.5565,7.9273
444,00-0033908,Cooper Kupp,3.0683718,38.2977,0.17068665,39.47368421052632,3.0,0.1333333333333333,4.8539,7.9223
