defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
TB,NO,9,155.0,263.0,3.0,2.0,1.0
TB,NO,17,92.0,245.0,2.0,,
TB,NYG,4,91.0,288.0,3.0,1.0,
TB,NYJ,10,56.0,262.0,1.0,4.0,2.0
TEN,ARI,14,138.0,178.0,,,
TEN,BAL,9,73.0,277.0,2.0,3.0,2.0
TEN,CIN,10,53.0,265.0,3.0,2.0,2.0
TEN,CLE,7,67.0,235.0,,3.0,3.0
TEN,HOU,4,173.0,283.0,6.0,1.0,1.0
TEN,HOU,13,54.0,365.0,1.0,2.0,2.0
TEN,IND,6,85.0,212.0,1.0,1.0,1.0
TEN,IND,12,89.0,196.0,1.0,2.0,1.0
TEN,JAX,2,99.0,223.0,2.0,4.0,3.0
TEN,JAX,17,83.0,158.0,,4.0,3.0
TEN,KC,18,69.0,264.0,3.0,1.0,1.0
TEN,LA,16,117.0,301.0,5.0,2.0,1.0
TEN,LV,1,110.0,262.0,2.0,2.0,
TEN,MIA,5,101.0,92.0,1.0,2.0,2.0
TEN,NE,19,102.0,337.0,5.0,,
TEN,PIT,11,68.0,307.0,4.0,1.0,
TEN,SEA,3,69.0,373.0,4.0,3.0,
TEN,SF,15,51.0,381.0,1.0,,
WAS,ARI,15,141.0,189.0,,4.0,2.0
WAS,DAL,8,169.0,143.0,2.0,2.0,1.0
WAS,DAL,13,182.0,102.0,4.0,1.0,1.0
WAS,DEN,16,159.0,193.0,1.0,3.0,3.0
WAS,KC,4,136.0,293.0,2.0,1.0,
WAS,LA,2,98.0,247.0,2.0,4.0,2.0
WAS,LAC,14,174.0,322.0,4.0,1.0,1.0
WAS,LV,3,33.0,118.0,1.0,4.0,4.0
WAS,MIN,10,104.0,304.0,5.0,2.0,2.0
WAS,NO,11,160.0,385.0,3.0,1.0,1.0
WAS,NYG,12,85.0,113.0,,3.0,1.0
WAS,NYG,17,264.0,132.0,2.0,3.0,1.0
WAS,PHI,1,59.0,307.0,3.0,3.0,3.0
WAS,PHI,7,128.0,268.0,4.0,4.0,1.0
WAS,SEA,9,148.0,297.0,2.0,3.0,2.0
WAS,SF,6,85.0,279.0,3.0,1.0,1.0
