defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
TB,LV,7,76.0,284.0,2.0,2.0,1.0
TB,MIN,14,162.0,225.0,2.0,2.0,1.0
TB,NO,1,83.0,198.0,3.0,,
TB,NO,9,143.0,282.0,5.0,3.0,2.0
TB,NO,19,104.0,190.0,2.0,4.0,4.0
TB,NYG,8,102.0,274.0,3.0,2.0,2.0
TB,WAS,18,86.0,306.0,3.0,1.0,1.0
TEN,BAL,11,129.0,186.0,2.0,1.0,1.0
TEN,BAL,18,238.0,179.0,2.0,1.0,1.0
TEN,BUF,5,96.0,285.0,2.0,4.0,3.0
TEN,CHI,9,56.0,335.0,3.0,3.0,2.0
TEN,CIN,8,118.0,249.0,4.0,1.0,
TEN,CLE,13,119.0,340.0,5.0,1.0,1.0
TEN,DEN,1,107.0,216.0,2.0,4.0,1.0
TEN,DET,15,123.0,307.0,3.0,4.0,3.0
TEN,GB,16,237.0,231.0,6.0,2.0,1.0
TEN,HOU,6,92.0,335.0,5.0,,
TEN,HOU,17,96.0,385.0,4.0,1.0,1.0
TEN,IND,10,133.0,308.0,3.0,,
TEN,IND,12,57.0,295.0,4.0,1.0,1.0
TEN,JAX,2,165.0,339.0,4.0,3.0,2.0
TEN,JAX,14,91.0,263.0,1.0,1.0,1.0
TEN,MIN,3,226.0,251.0,4.0,4.0,3.0
TEN,PIT,7,95.0,268.0,3.0,5.0,3.0
WAS,ARI,2,160.0,286.0,3.0,3.0,2.0
WAS,BAL,4,146.0,208.0,4.0,2.0,2.0
WAS,CAR,16,116.0,197.0,2.0,4.0,3.0
WAS,CIN,11,70.0,233.0,1.0,2.0,2.0
WAS,CLE,3,158.0,156.0,4.0,,
WAS,DAL,7,83.0,114.0,,4.0,1.0
WAS,DAL,12,60.0,215.0,2.0,2.0,2.0
WAS,DET,10,105.0,276.0,3.0,,
WAS,LA,5,131.0,309.0,4.0,3.0,1.0
WAS,NYG,6,135.0,112.0,1.0,1.0,1.0
WAS,NYG,9,169.0,212.0,2.0,3.0,1.0
WAS,PHI,1,57.0,270.0,2.0,5.0,3.0
WAS,PHI,17,118.0,119.0,2.0,4.0,3.0
WAS,PIT,13,21.0,305.0,2.0,2.0,1.0
WAS,SEA,15,184.0,121.0,2.0,1.0,1.0
WAS,SF,14,108.0,260.0,4.0,3.0,3.0
WAS,TB,18,144.0,381.0,3.0,2.0,1.0
