defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
TB,LAC,13,119.0,225.0,4.0,2.0,2.0
TB,LV,8,128.0,513.0,4.0,1.0,1.0
TB,NO,14,46.0,257.0,,3.0,3.0
TB,NO,16,126.0,299.0,3.0,1.0,
TB,SEA,12,127.0,151.0,,5.0,3.0
TB,SF,7,160.0,143.0,2.0,6.0,2.0
TEN,CHI,12,95.0,316.0,3.0,4.0,2.0
TEN,CLE,6,40.0,337.0,3.0,,
TEN,DEN,14,18.0,350.0,1.0,2.0,2.0
TEN,DET,2,137.0,260.0,1.0,2.0,1.0
TEN,GB,10,69.0,379.0,3.0,2.0,2.0
TEN,HOU,4,115.0,254.0,2.0,2.0,2.0
TEN,HOU,17,47.0,278.0,3.0,1.0,1.0
TEN,IND,7,83.0,353.0,3.0,,
TEN,IND,11,80.0,262.0,3.0,1.0,1.0
TEN,JAX,8,48.0,337.0,3.0,1.0,
TEN,JAX,16,85.0,345.0,3.0,2.0,1.0
TEN,KC,15,157.0,163.0,2.0,2.0,1.0
TEN,LAC,9,211.0,275.0,3.0,1.0,
TEN,LV,3,124.0,249.0,2.0,1.0,1.0
TEN,MIA,5,51.0,191.0,1.0,2.0,2.0
TEN,MIN,1,66.0,236.0,,,
WAS,ARI,13,89.0,300.0,4.0,1.0,
WAS,BAL,5,118.0,210.0,1.0,,
WAS,CAR,15,149.0,300.0,2.0,1.0,
WAS,CHI,16,140.0,323.0,3.0,5.0,5.0
WAS,CIN,8,152.0,284.0,4.0,2.0,2.0
WAS,CLE,4,163.0,223.0,2.0,4.0,3.0
WAS,DAL,2,102.0,292.0,3.0,2.0,1.0
WAS,DAL,12,167.0,195.0,4.0,,
WAS,DET,7,94.0,266.0,2.0,1.0,
WAS,GB,11,84.0,360.0,3.0,4.0,2.0
WAS,MIN,10,47.0,307.0,3.0,1.0,1.0
WAS,NYG,3,120.0,350.0,3.0,6.0,4.0
WAS,NYG,17,161.0,180.0,1.0,,
WAS,PHI,6,95.0,179.0,,,
WAS,PHI,14,95.0,314.0,1.0,4.0,2.0
WAS,PIT,1,149.0,300.0,5.0,3.0,1.0
