defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
SEA,SF,2,189.0,184.0,3.0,3.0,1.0
SEA,SF,15,173.0,217.0,3.0,,
SEA,SF,19,182.0,332.0,4.0,,
SEA,TB,10,164.0,258.0,3.0,2.0,2.0
LA,ARI,3,70.0,314.0,,1.0,
LA,ARI,10,79.0,238.0,3.0,2.0,
LA,ATL,2,90.0,196.0,2.0,4.0,3.0
LA,BUF,1,122.0,297.0,4.0,4.0,4.0
LA,CAR,6,94.0,119.0,,1.0,1.0
LA,DAL,5,166.0,102.0,1.0,2.0,
LA,DEN,16,104.0,259.0,2.0,4.0,4.0
LA,GB,15,141.0,229.0,3.0,2.0,2.0
LA,KC,12,117.0,320.0,2.0,1.0,1.0
LA,LAC,17,192.0,239.0,4.0,,
LA,LV,14,165.0,137.0,1.0,2.0,2.0
LA,NO,11,90.0,274.0,3.0,,
LA,SEA,13,91.0,367.0,3.0,2.0,2.0
LA,SEA,18,197.0,213.0,1.0,2.0,2.0
LA,SF,4,88.0,239.0,2.0,1.0,
LA,SF,8,111.0,269.0,4.0,1.0,
LA,TB,9,51.0,280.0,1.0,1.0,
TB,ARI,16,121.0,221.0,1.0,3.0,3.0
TB,ATL,5,151.0,147.0,2.0,1.0,
TB,ATL,18,174.0,224.0,3.0,1.0,1.0
TB,BAL,8,233.0,238.0,3.0,1.0,1.0
TB,CAR,7,173.0,177.0,3.0,,
TB,CAR,17,74.0,341.0,3.0,6.0,3.0
TB,CIN,15,55.0,200.0,4.0,2.0,1.0
TB,CLE,12,189.0,210.0,3.0,1.0,1.0
TB,DAL,1,72.0,198.0,,1.0,1.0
TB,DAL,19,129.0,305.0,5.0,,
TB,GB,3,68.0,255.0,2.0,3.0,2.0
TB,KC,4,189.0,249.0,5.0,1.0,1.0
TB,LA,9,69.0,165.0,1.0,2.0,
TB,NO,2,100.0,236.0,2.0,7.0,5.0
TB,NO,13,66.0,250.0,1.0,1.0,
TB,PIT,6,80.0,211.0,2.0,1.0,
TB,SEA,10,39.0,275.0,2.0,1.0,1.0
TB,SF,14,210.0,195.0,5.0,2.0,1.0
TEN,BUF,2,103.0,317.0,4.0,2.0,1.0
TEN,CIN,12,112.0,270.0,2.0,,
TEN,DAL,17,87.0,282.0,3.0,3.0,3.0
TEN,DEN,10,66.0,286.0,1.0,5.0,1.0
TEN,GB,11,56.0,227.0,2.0,1.0,
TEN,HOU,8,44.0,152.0,1.0,2.0,2.0
TEN,HOU,16,71.0,218.0,2.0,3.0,1.0
TEN,IND,4,38.0,356.0,2.0,4.0,3.0
TEN,IND,7,65.0,243.0,2.0,3.0,3.0
TEN,JAX,14,61.0,368.0,4.0,1.0,
TEN,JAX,18,23.0,212.0,1.0,1.0,1.0
TEN,KC,9,77.0,446.0,2.0,1.0,1.0
TEN,LAC,15,74.0,313.0,2.0,3.0,2.0
TEN,LV,3,96.0,307.0,2.0,2.0,1.0
TEN,NYG,1,238.0,188.0,3.0,4.0,3.0
TEN,PHI,13,67.0,391.0,5.0,1.0,
TEN,WAS,5,44.0,359.0,2.0,4.0,1.0
WAS,ATL,12,167.0,174.0,1.0,1.0,1.0
WAS,CHI,6,237.0,190.0,1.0,2.0,1.0
WAS,CLE,17,149.0,169.0,3.0,,
WAS,DAL,4,62.0,223.0,2.0,,
WAS,DAL,18,64.0,128.0,2.0,3.0,1.0
WAS,DET,2,193.0,256.0,4.0,,
WAS,GB,7,38.0,194.0,2.0,1.0,
WAS,HOU,11,22.0,169.0,2.0,2.0,2.0
WAS,IND,8,136.0,201.0,1.0,2.0,2.0
WAS,JAX,1,123.0,275.0,2.0,2.0,1.0
WAS,MIN,9,56.0,262.0,2.0,1.0,1.0
WAS,NYG,13,135.0,200.0,2.0,1.0,1.0
WAS,NYG,15,131.0,160.0,1.0,1.0,
WAS,PHI,3,75.0,340.0,3.0,,
WAS,PHI,10,94.0,175.0,4.0,4.0,4.0
WAS,SF,16,153.0,234.0,4.0,1.0,1.0
WAS,TEN,5,105.0,181.0,3.0,,
