defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
LA,ARI,6,131.0,235.0,,3.0,3.0
LA,ARI,12,73.0,256.0,2.0,,
LA,BAL,14,140.0,316.0,3.0,4.0,1.0
LA,CIN,3,69.0,259.0,1.0,1.0,1.0
LA,CLE,13,87.0,254.0,2.0,1.0,1.0
LA,DAL,8,105.0,307.0,4.0,1.0,1.0
LA,DET,19,82.0,277.0,3.0,1.0,
LA,GB,9,187.0,228.0,2.0,3.0,2.0
LA,IND,4,134.0,200.0,3.0,2.0,1.0
LA,NO,16,36.0,319.0,3.0,1.0,1.0
LA,NYG,17,105.0,319.0,2.0,2.0,1.0
LA,PHI,5,159.0,303.0,2.0,1.0,1.0
LA,PIT,7,92.0,230.0,3.0,1.0,
LA,SEA,1,85.0,112.0,1.0,,
LA,SEA,11,69.0,236.0,1.0,1.0,1.0
LA,SF,2,159.0,206.0,3.0,2.0,
LA,SF,18,125.0,189.0,3.0,2.0,1.0
LA,WAS,15,79.0,226.0,3.0,2.0,1.0
TB,ATL,7,156.0,250.0,1.0,3.0,3.0
TB,ATL,14,96.0,347.0,3.0,4.0,1.0
TB,BUF,8,116.0,324.0,3.0,2.0,1.0
TB,CAR,13,133.0,178.0,2.0,3.0,1.0
TB,CAR,18,131.0,94.0,,2.0,2.0
TB,CHI,2,67.0,211.0,3.0,5.0,2.0
TB,DET,6,41.0,353.0,2.0,1.0,
TB,DET,20,118.0,287.0,4.0,,
TB,GB,15,61.0,284.0,2.0,2.0,1.0
TB,HOU,9,43.0,470.0,5.0,2.0,1.0
TB,IND,12,156.0,251.0,3.0,2.0,1.0
TB,JAX,16,37.0,305.0,2.0,5.0,4.0
TB,MIN,1,41.0,344.0,2.0,3.0,3.0
TB,NO,4,71.0,140.0,,3.0,3.0
TB,NO,17,111.0,208.0,2.0,,
TB,PHI,3,201.0,277.0,2.0,2.0,2.0
TB,PHI,19,42.0,250.0,1.0,1.0,
TB,SF,11,117.0,333.0,3.0,,
TB,TEN,10,42.0,199.0,,1.0,1.0
TEN,ATL,8,141.0,246.0,2.0,1.0,1.0
TEN,BAL,6,140.0,223.0,1.0,2.0,2.0
TEN,CAR,12,96.0,194.0,1.0,1.0,1.0
TEN,CIN,4,73.0,165.0,,1.0,1.0
TEN,CLE,3,78.0,289.0,3.0,2.0,1.0
TEN,HOU,15,148.0,229.0,2.0,2.0,1.0
TEN,HOU,17,111.0,213.0,1.0,1.0,
TEN,IND,5,194.0,253.0,2.0,1.0,
TEN,IND,13,59.0,312.0,2.0,2.0,1.0
TEN,JAX,11,128.0,262.0,4.0,1.0,1.0
TEN,JAX,18,82.0,280.0,2.0,2.0,2.0
TEN,LAC,2,61.0,305.0,2.0,,
TEN,MIA,14,158.0,240.0,2.0,2.0,2.0
TEN,NO,1,72.0,305.0,1.0,3.0,2.0
TEN,PIT,9,167.0,160.0,2.0,,
TEN,SEA,16,58.0,227.0,2.0,1.0,
TEN,TB,10,78.0,278.0,2.0,2.0,1.0
WAS,ARI,1,96.0,132.0,,2.0,2.0
WAS,ATL,6,106.0,307.0,2.0,3.0,3.0
WAS,BUF,3,170.0,218.0,3.0,1.0,1.0
WAS,CHI,5,178.0,282.0,4.0,1.0,
WAS,DAL,12,100.0,331.0,5.0,1.0,
WAS,DAL,18,131.0,309.0,5.0,1.0,1.0
WAS,DEN,2,122.0,308.0,4.0,2.0,2.0
WAS,LA,15,196.0,258.0,3.0,2.0,2.0
WAS,MIA,13,123.0,283.0,5.0,,
WAS,NE,9,109.0,220.0,2.0,1.0,1.0
WAS,NYG,7,110.0,279.0,2.0,2.0,1.0
WAS,NYG,11,91.0,246.0,3.0,,
WAS,NYJ,16,164.0,217.0,3.0,3.0,3.0
WAS,PHI,4,104.0,319.0,3.0,1.0,
WAS,PHI,8,60.0,319.0,5.0,2.0,2.0
WAS,SEA,10,120.0,369.0,2.0,,
WAS,SF,17,186.0,230.0,3.0,1.0,
