defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
TB,TEN,8,74.0,193.0,3.0,2.0,1.0
TEN,ATL,4,58.0,397.0,1.0,1.0,1.0
TEN,BAL,19,185.0,365.0,1.0,3.0,3.0
TEN,BUF,5,111.0,219.0,2.0,2.0,1.0
TEN,CAR,9,158.0,232.0,4.0,1.0,1.0
TEN,CLE,1,102.0,285.0,3.0,3.0,3.0
TEN,DEN,6,105.0,177.0,1.0,3.0,1.0
TEN,HOU,15,140.0,243.0,3.0,3.0,2.0
TEN,HOU,17,109.0,225.0,2.0,1.0,1.0
TEN,IND,2,168.0,146.0,3.0,2.0,2.0
TEN,IND,13,83.0,319.0,2.0,3.0,3.0
TEN,JAX,3,89.0,204.0,2.0,1.0,1.0
TEN,JAX,12,117.0,272.0,2.0,1.0,1.0
TEN,KC,10,97.0,446.0,4.0,2.0,1.0
TEN,KC,20,115.0,294.0,5.0,1.0,
TEN,LAC,7,39.0,329.0,2.0,2.0,1.0
TEN,LV,14,97.0,262.0,4.0,1.0,1.0
TEN,NE,18,98.0,209.0,2.0,2.0,2.0
TEN,NO,16,105.0,299.0,5.0,,
TEN,TB,8,106.0,301.0,2.0,5.0,4.0
WAS,BUF,9,125.0,160.0,3.0,2.0,
WAS,CAR,13,65.0,278.0,3.0,3.0,2.0
WAS,CHI,3,90.0,231.0,3.0,1.0,1.0
WAS,DAL,2,214.0,269.0,4.0,1.0,1.0
WAS,DAL,17,224.0,303.0,5.0,1.0,1.0
WAS,DET,12,175.0,207.0,1.0,5.0,4.0
WAS,GB,14,177.0,195.0,2.0,1.0,1.0
WAS,MIA,6,84.0,217.0,2.0,4.0,2.0
WAS,MIN,8,161.0,285.0,1.0,1.0,1.0
WAS,NE,5,130.0,348.0,4.0,1.0,1.0
WAS,NYG,4,166.0,225.0,2.0,4.0,4.0
WAS,NYG,16,206.0,352.0,6.0,1.0,
WAS,NYJ,11,118.0,293.0,5.0,3.0,2.0
WAS,PHI,1,124.0,313.0,4.0,,
WAS,PHI,15,157.0,266.0,4.0,4.0,1.0
WAS,SF,7,137.0,151.0,,2.0,1.0
