defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
TB,DAL,16,82.0,161.0,2.0,1.0,
TB,NO,1,43.0,439.0,6.0,2.0,2.0
TB,NO,14,102.0,201.0,3.0,2.0,2.0
TB,NYG,11,164.0,231.0,4.0,2.0,
TB,PHI,2,91.0,334.0,3.0,2.0,2.0
TB,PIT,3,81.0,353.0,3.0,2.0,1.0
TB,SF,12,149.0,221.0,1.0,3.0,2.0
TB,WAS,10,116.0,178.0,1.0,,
TEN,BAL,6,124.0,238.0,3.0,1.0,1.0
TEN,BUF,5,144.0,82.0,1.0,1.0,1.0
TEN,DAL,9,72.0,243.0,2.0,2.0,2.0
TEN,HOU,2,148.0,310.0,2.0,3.0,1.0
TEN,HOU,12,282.0,210.0,4.0,1.0,
TEN,IND,11,105.0,295.0,5.0,1.0,
TEN,IND,17,161.0,285.0,5.0,3.0,3.0
TEN,JAX,3,87.0,155.0,,2.0,1.0
TEN,JAX,14,61.0,240.0,1.0,2.0,1.0
TEN,LAC,7,48.0,306.0,2.0,,
TEN,MIA,1,122.0,230.0,2.0,2.0,2.0
TEN,NE,10,40.0,267.0,1.0,2.0,
TEN,NYG,15,47.0,229.0,,2.0,2.0
TEN,NYJ,13,156.0,128.0,,1.0,1.0
TEN,PHI,4,117.0,348.0,2.0,3.0,1.0
TEN,WAS,16,161.0,153.0,2.0,2.0,2.0
WAS,ARI,1,69.0,153.0,1.0,2.0,2.0
WAS,ATL,9,154.0,350.0,5.0,1.0,1.0
WAS,CAR,6,82.0,275.0,2.0,3.0,2.0
WAS,DAL,7,73.0,273.0,3.0,3.0,2.0
WAS,DAL,12,148.0,289.0,4.0,1.0,
WAS,GB,3,100.0,265.0,2.0,2.0,1.0
WAS,HOU,11,140.0,208.0,1.0,4.0,3.0
WAS,IND,2,106.0,179.0,3.0,3.0,2.0
WAS,JAX,15,172.0,57.0,,3.0,2.0
WAS,NO,5,102.0,363.0,6.0,2.0,1.0
WAS,NYG,8,37.0,316.0,1.0,2.0,2.0
WAS,NYG,14,229.0,197.0,4.0,2.0,1.0
WAS,PHI,13,134.0,306.0,3.0,4.0,1.0
WAS,PHI,17,131.0,243.0,3.0,2.0,1.0
WAS,TB,10,103.0,406.0,,6.0,4.0
WAS,TEN,16,99.0,211.0,2.0,,
