defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
LA,ARI,14,103.0,383.0,2.0,3.0,2.0
LA,ARI,19,61.0,137.0,2.0,2.0,2.0
LA,BAL,17,165.0,197.0,,2.0,2.0
LA,CHI,1,134.0,216.0,2.0,2.0,2.0
LA,CIN,22,80.0,269.0,2.0,,
LA,DET,7,137.0,285.0,1.0,2.0,2.0
LA,GB,12,93.0,307.0,3.0,2.0,1.0
LA,HOU,8,44.0,310.0,3.0,3.0,1.0
LA,IND,2,109.0,272.0,1.0,2.0,2.0
LA,JAX,13,61.0,145.0,1.0,3.0,2.0
LA,MIN,16,66.0,315.0,2.0,4.0,1.0
LA,NYG,6,60.0,242.0,1.0,5.0,4.0
LA,SEA,5,92.0,283.0,2.0,2.0,2.0
LA,SEA,15,80.0,156.0,1.0,1.0,1.0
LA,SF,10,157.0,182.0,3.0,,
LA,SF,18,135.0,340.0,3.0,3.0,2.0
LA,SF,21,50.0,232.0,2.0,1.0,1.0
LA,TB,3,35.0,432.0,3.0,2.0,
LA,TB,20,51.0,329.0,3.0,2.0,2.0
LA,TEN,9,70.0,143.0,3.0,1.0,1.0
TB,ATL,2,55.0,300.0,5.0,4.0,3.0
TB,ATL,13,121.0,297.0,1.0,4.0,1.0
TB,BUF,14,173.0,308.0,3.0,1.0,1.0
TB,CAR,16,67.0,251.0,,2.0,1.0
TB,CAR,18,111.0,219.0,2.0,2.0,2.0
TB,CHI,7,143.0,184.0,,7.0,5.0
TB,DAL,1,60.0,403.0,3.0,2.0,1.0
TB,IND,12,107.0,306.0,4.0,4.0,4.0
TB,LA,3,78.0,343.0,4.0,1.0,
TB,LA,20,73.0,366.0,3.0,4.0,4.0
TB,MIA,5,39.0,275.0,2.0,2.0,2.0
TB,NE,4,0.0,320.0,2.0,2.0,2.0
TB,NO,8,153.0,215.0,3.0,1.0,
TB,NO,15,61.0,154.0,,1.0,
TB,NYG,11,66.0,167.0,1.0,3.0,3.0
TB,NYJ,17,150.0,234.0,3.0,1.0,1.0
TB,PHI,6,100.0,115.0,3.0,1.0,1.0
TB,PHI,19,95.0,258.0,2.0,3.0,2.0
TB,WAS,10,94.0,256.0,3.0,1.0,1.0
TEN,ARI,1,136.0,289.0,5.0,2.0,1.0
TEN,BUF,6,82.0,353.0,3.0,2.0,1.0
TEN,CIN,20,65.0,348.0,1.0,1.0,1.0
TEN,HOU,11,83.0,107.0,2.0,2.0,1.0
TEN,HOU,18,66.0,301.0,3.0,1.0,
TEN,IND,3,87.0,194.0,1.0,,
TEN,IND,8,83.0,231.0,5.0,3.0,2.0
TEN,JAX,5,198.0,273.0,4.0,2.0,2.0
TEN,JAX,14,8.0,221.0,,4.0,4.0
TEN,KC,7,78.0,288.0,,4.0,3.0
TEN,LA,9,94.0,294.0,2.0,2.0,2.0
TEN,MIA,17,74.0,205.0,,4.0,2.0
TEN,NE,12,106.0,310.0,3.0,,
TEN,NO,10,86.0,309.0,3.0,1.0,1.0
TEN,NYJ,4,67.0,297.0,3.0,4.0,1.0
TEN,PIT,15,36.0,148.0,1.0,1.0,
TEN,SEA,2,77.0,343.0,4.0,,
TEN,SF,16,83.0,322.0,2.0,5.0,2.0
WAS,ATL,4,99.0,283.0,4.0,1.0,
WAS,BUF,3,125.0,359.0,5.0,,
WAS,CAR,11,112.0,189.0,3.0,1.0,
WAS,DAL,14,125.0,211.0,2.0,4.0,2.0
WAS,DAL,16,110.0,400.0,6.0,2.0,
WAS,DEN,8,83.0,213.0,2.0,1.0,1.0
WAS,GB,7,57.0,274.0,3.0,2.0,1.0
WAS,KC,6,109.0,397.0,4.0,3.0,3.0
WAS,LAC,1,93.0,337.0,2.0,3.0,2.0
WAS,LV,13,76.0,249.0,1.0,,
WAS,NO,5,99.0,279.0,5.0,2.0,2.0
WAS,NYG,2,164.0,249.0,2.0,,
WAS,NYG,18,94.0,103.0,2.0,3.0,3.0
WAS,PHI,15,238.0,296.0,3.0,3.0,2.0
WAS,PHI,17,119.0,214.0,2.0,,
WAS,SEA,12,34.0,247.0,2.0,2.0,1.0
WAS,TB,10,53.0,220.0,2.0,2.0,2.0
