...1,Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apt_cap_pct,draft_pick,pick_value,targets,recepciones,rec_yards,rec_ypg,rec_20plus,rec_td,attempts,rush_yards,rush_ypg,rush_td,fumbles_perdidos,total_touchdowns,partidos
400,401,Jaron Brown,,,WR135,,,,,,,350,00-0030300,WR,2015,1,25,2013,-1,10.3382225,0.011000000000000001,,0,46,22,288,28.8,3,1,0,0,0,0,0,1,10
401,402,Paul Richardson Jr.,,,WR136,,,,,,,351,00-0031257,WR,2015,0,23,2014,0.1,,0.009,45,10.4,1,1,40,40,1,0,0,0,0,0,0,0,1
402,403,Tavarres King,,,WR137,,,,,,,352,00-0030091,WR,2015,1,25,2013,-1,--,0.004,161,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
404,405,Rod Streater,,,WR138,,,,,,,354,00-0029129,WR,2015,0.9272727272727272,27,2012,-1,,0.005,,0,2,1,8,8,0,0,0,0,0,0,0,0,1
416,417,Dwayne Bowe,,,WR139,,,,,,,372,00-0025410,WR,2015,0.8738738738738738,30,2007,0.1928571428571429,6.615714,0.045,23,14.6,13,5,53,7.571428571428571,0,0,0,0,0,0,0,0,7
419,420,Ryan Grant,,,WR140,,,,,,,375,00-0031068,WR,2015,1,24,2014,0.410625,19.25,0.005,142,3,42,23,268,22.333333333333332,3,2,0,0,0,0,0,2,12
420,421,Adam Thielen,CAR,7,WR141,,,,,,,377,00-0030035,WR,2015,1,25,2013,0.205625,19.216944,0.004,,0,18,12,144,16,1,0,4,89,9.88888888888889,0,0,0,9
425,426,Chris Moore,WAS,9,WR142,,,,,,,382,00-0032398,WR,2015,--,22,2016,-1,--,0.005,107,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
428,429,Brice Butler,,,WR143,,,,,,,385,00-0030516,WR,2015,1,25,2013,0.5771428571428571,11.863,0.005,209,0.6,26,12,258,51.6,6,0,0,0,0,0,0,0,5
429,430,Robbie Chosen,SF,8,WR144,,,,,,,386,00-0032688,WR,2015,--,22,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,431,Justin Hunter,,,WR145,,,,,,,387,00-0030521,WR,2015,0.425,24,2013,0.658888889,8.615277,0.005,34,12.1,31,22,264,29.333333333333332,4,1,0,0,0,0,0,1,9
431,432,Marquise Goodwin,,,WR146,,,,,,,390,00-0030068,WR,2015,0.85,24,2013,0.27,,0.006,78,6.9,2,2,24,24,0,0,0,0,0,0,0,0,1
432,433,Ricardo Louis,,,WR147,,,,,,,392,00-0033079,WR,2015,--,21,2016,-1,--,0.005,114,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
435,436,Bennie Fowler,III,,WR148,,,,,,,395,00-0030670,WR,2015,1,24,2014,-1,7.0341024,--,,0,25,16,203,15.615384615384615,1,0,0,0,0,0,0,0,13
436,437,Roger Lewis,,,WR149,,,,,,,397,00-0032659,WR,2015,--,21,2016,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,439,Daniel Braverman,,,WR150,,,,,,,399,00-0032801,WR,2015,--,21,2016,-1,--,0.003,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,440,Brian Hartline,,,WR151,,,,,,,401,00-0027077,WR,2015,0.7589285714285714,28,2009,0.6133333333333334,59.669926,0.021,108,4.8,77,46,523,43.583333333333336,4,2,0,0,0,0,0,2,12
445,446,Tyreek Hill,MIA,8,WR152,,,,,,,410,00-0033040,WR,2015,--,21,2016,-1,--,0.004,165,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,448,Paul Turner,,,WR153,,,,,,,412,00-0032841,WR,2015,--,22,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,450,Taylor Gabriel,,,WR154,,,,,,,415,00-0031228,WR,2015,1,24,2014,-1,11.549924,0.004,,0,49,28,241,20.083333333333332,2,0,0,0,0,0,1,0,12
453,454,Kenny Bell,,,WR156,,,,,,,419,00-0032113,WR,2015,--,23,2015,-1,--,0.001,162,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
454,455,Jordan Norwood,,,WR157,,,,,,,420,00-0026739,WR,2015,0.8863636363636364,28,2009,-1,5.829,0.006,,0,32,22,207,20.7,1,0,0,0,0,0,0,0,10
458,459,Jerricho Cotchery,,,WR158,,,,,,,425,00-0022811,WR,2015,1,33,2004,0.435,20.535,0.019,108,4.8,54,39,485,34.642857142857146,6,3,1,16,1.1428571428571428,0,0,3,14
459,460,Andre Holmes,,,WR159,,,,,,,426,00-0028263,WR,2015,1,27,2011,-1,33.362305,0.013000000000000001,,0,33,14,201,15.461538461538462,4,4,0,0,0,0,0,4,13
460,461,Andre Roberts,,,WR160,,,,,,,427,00-0027691,WR,2015,0.85,27,2010,0.4222222222222222,8.32125,0.005,88,6.1,21,11,135,19.285714285714285,1,0,0,0,0,0,0,0,7
461,462,Dezmin Lewis,,,WR161,,,,,,,428,00-0032070,WR,2015,1,22,2015,-1,--,0.003,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,463,Louis Murphy,,,WR162,,,,,,,429,00-0027089,WR,2015,0.8173076923076923,28,2009,0.5083333333333334,19.303,0.012,124,3.9,18,10,198,39.6,4,0,0,0,0,0,0,0,5
463,464,Charone Peake,,,WR163,,,,,,,430,00-0032959,WR,2015,--,22,2016,-1,--,0.004,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,465,Leonard Hankerson,,,WR164,,,,,,,431,00-0028017,WR,2015,0.65,26,2011,0.4890000000000001,60.619522,0.005,79,6.8,47,26,327,46.714285714285715,3,3,0,0,0,0,0,3,7
466,467,Quan Bray,,,WR165,,,,,,,433,00-0031514,WR,2015,1,22,2015,-1,--,--,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,469,Corey Fuller,,,WR166,,,,,,,436,00-0030095,WR,2015,1,25,2013,-1,10.873333,0.004,171,1.9,9,4,76,19,1,0,0,0,0,0,1,0,4
469,470,Keshawn Martin,,,WR167,,,,,,,437,00-0029415,WR,2015,1,25,2012,0.7922222222222222,21.702778,0.01,121,4.1,37,24,269,29.88888888888889,2,2,1,6,0.6666666666666666,0,1,2,9
471,472,Jordan Payton,,,WR168,,,,,,,439,00-0032974,WR,2015,--,22,2016,-1,--,0.004,154,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
472,473,Aaron Burbridge,,,WR169,,,,,,,440,00-0032441,WR,2015,--,21,2016,-1,--,0.004,213,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
473,474,Demarcus Robinson,SF,8,WR170,,,,,,,441,00-0032775,WR,2015,--,20,2016,-1,--,0.005,126,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
474,475,Devin Hester,,,WR171,,,,,,,442,00-0024272,WR,2015,1,32,2006,0.004,--,0.007,57,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0
476,477,Greg Salas,,,WR172,,,,,,,444,00-0028050,WR,2015,0.5,27,2011,0.43,,0.005,112,4.6,5,3,41,41,1,0,0,0,0,0,0,0,1
477,478,Chris Givens,,,WR173,,,,,,,445,00-0029614,WR,2015,1,25,2012,0.478,16.546867,0.005,,0,54,20,353,25.214285714285715,7,1,4,18,1.2857142857142858,0,0,1,14
482,483,Aaron Dobson,,,WR174,,,,,,,450,00-0030540,WR,2015,0.4146341463414634,24,2013,0.35375000000000006,30.785666,0.004,59,8.6,21,13,141,23.5,1,0,0,0,0,0,0,0,6
484,485,Kenbrell Thompkins,,,WR175,,,,,,,452,00-0030000,WR,2015,1,27,2013,-1,16.509666,0.011000000000000001,,0,33,17,165,27.5,2,0,0,0,0,0,0,0,6
