player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0038559,Michael Wilson,8,86.0,3.0
00-0038544,Quentin Johnston,8,34.0,2.0
00-0036912,DeVonta Smith,8,54.0,3.0
00-0033591,Noah Brown,8,24.0,1.0
00-0032385,Sterling Shepard,7,12.0,1.0
00-0035341,Trenton Irwin,7,46.0,0.0
00-0034272,Marquez Valdes-Scantling,7,54.0,1.0
00-0037382,Brandon Johnson,7,68.0,2.0
00-0038979,Cedric Tillman,7,42.0,0.0
00-0038090,Skyy Moore,7,40.0,1.0
00-0036182,Nick Westbrook-Ikhine,7,40.0,2.0
00-0034386,Justin Watson,7,46.0,3.0
00-0037545,Rashid Shaheed,7,68.0,2.0
00-0037801,KaVontae Turpin,6,62.0,1.0
00-0034775,Christian Kirk,6,32.0,0.0
00-0037664,Alec Pierce,6,0.0,0.0
00-0034646,Brandon Powell,6,46.0,1.0
00-0034777,D.J. Chark,6,88.0,4.0
00-0034764,Michael Gallup,6,28.0,1.0
00-0037801,Kavontae Turpin,6,62.0,1.0
00-0033307,Kendrick Bourne,6,90.0,3.0
00-0036849,Tutu Atwell,6,14.0,2.0
00-0038496,Xavier Gipson,6,22.0,0.0
00-0036936,Rondale Moore,6,40.0,0.0
00-0037261,Khalil Shakir,6,94.0,3.0
00-0034418,Cedrick Wilson,5,18.0,2.0
00-0037487,Deven Thompkins,5,20.0,1.0
00-0037091,Bo Melton,5,70.0,2.0
00-0028002,Randall Cobb,5,62.0,1.0
00-0038941,Tyler Scott,5,32.0,0.0
00-0039052,Trey Palmer,5,16.0,2.0
00-0037666,Jalen Tolbert,5,16.0,2.0
00-0037240,Jameson Williams,5,60.0,1.0
00-0036165,Isaiah Hodgins,5,62.0,3.0
00-0036913,Kadarius Toney,5,12.0,1.0
00-0034983,Hunter Renfrow,5,46.0,0.0
00-0038465,Malik Heath,5,18.0,1.0
00-0038619,Andrei Iosivas,5,30.0,4.0
00-0034418,Ced Wilson,5,18.0,2.0
00-0038612,A.T. Perry,4,78.0,3.0
00-0037614,John Metchie,4,0.0,0.0
00-0037614,John Metchie III,4,0.0,0.0
00-0038563,Tre Tucker,4,40.0,1.0
00-0031428,Allen Robinson,4,-2.0,0.0
00-0038752,Jake Bobo,4,46.0,2.0
00-0038647,Ronnie Bell,4,52.0,3.0
00-0038621,Demario Douglas,4,10.0,0.0
00-0034054,River Cracraft,4,8.0,1.0
00-0027944,Julio Jones,4,52.0,2.0
00-0035414,Jalen Guyton,4,52.0,1.0
00-0034521,Allen Lazard,4,42.0,1.0
00-0035140,Mecole Hardman,4,22.0,1.0
00-0036550,Rashod Bateman,4,24.0,1.0
00-0035406,Lil'Jordan Humphrey,4,34.0,2.0
00-0035639,Parris Campbell,4,10.0,1.0
00-0032464,Kalif Raymond,4,50.0,0.0
00-0035535,Darius Slayton,4,56.0,1.0
00-0033251,Zach Pascal,3,-8.0,0.0
00-0035934,Trishton Jackson,3,0.0,0.0
00-0038606,Parker Washington,3,68.0,2.0
00-0035500,Greg Dortch,3,22.0,1.0
00-0035298,Scott Miller,3,28.0,2.0
00-0036259,Jauan Jennings,3,56.0,2.0
00-0036271,Quez Watkins,3,40.0,1.0
00-0038117,Wan'Dale Robinson,3,34.0,1.0
00-0036862,Ben Skowronek,3,40.0,1.0
00-0035208,Olamide Zaccheaus,3,0.0,0.0
00-0035215,Deonte Harty,3,12.0,1.0
00-0037257,David Bell,3,12.0,0.0
00-0033857,JuJu Smith-Schuster,3,28.0,1.0
00-0034487,Trent Sherfield,3,30.0,1.0
00-0037098,Samori Toure,3,-12.0,0.0
00-0034317,Keith Kirkwood,3,14.0,1.0
00-0039062,Jonathan Mingo,3,0.0,0.0
00-0036955,Terrace Marshall,3,18.0,0.0
00-0038608,Kayshon Boutte,2,0.0,0.0
00-0033572,Jamal Agnew,2,28.0,0.0
00-0035120,Keelan Doss,2,0.0,0.0
00-0035045,D.J. Montgomery,2,28.0,1.0
00-0034419,Braxton Berrios,2,58.0,1.0
00-0038492,Jason Brownlee,2,16.0,1.0
00-0029293,Marvin Jones,2,6.0,0.0
00-0033555,Mack Hollins,2,14.0,0.0
00-0033536,Mike Williams,2,0.0,0.0
00-0032200,Ty Montgomery,2,40.0,0.0
00-0036326,Chase Claypool,2,40.0,1.0
00-0036626,Dyami Brown,2,0.0,0.0
00-0032543,Alex Erickson,2,44.0,1.0
00-0036497,Tim Jones,1,0.0,0.0
00-0036646,Simi Fehoko,1,18.0,1.0
00-0034286,Richie James,1,8.0,0.0
00-0030663,Willie Snead,1,10.0,0.0
00-0034407,Ray-Ray McCloud,1,16.0,0.0
00-0037132,Britain Covey,1,0.0,0.0
00-0037216,Justyn Ross,1,0.0,0.0
00-0032128,Chris Conley,1,0.0,0.0
00-0031941,Jamison Crowder,1,0.0,0.0
00-0038976,Marvin Mims,1,8.0,0.0
00-0033589,David Moore,1,0.0,0.0
00-0036427,Tyler Johnson,1,16.0,1.0
00-0038667,Elijah Cooks,1,0.0,0.0
00-0037837,Calvin Austin,1,14.0,1.0
00-0038627,Antoine Green,1,0.0,0.0
00-0037273,Kyle Philips,1,0.0,0.0
00-0036415,Van Jefferson,1,12.0,0.0
00-0038618,Xavier Hutchinson,1,0.0,0.0
00-0036387,Jalen Reagor,1,0.0,0.0
00-0036331,Devin Duvernay,1,6.0,0.0
00-0038573,Derius Davis,1,-6.0,0.0
00-0031763,DeAndre Carter,1,0.0,0.0
00-0036233,Donovan Peoples-Jones,1,0.0,0.0
00-0037742,Treylon Burks,1,2.0,0.0
00-0035703,Miles Boykin,1,0.0,0.0
00-0032398,Chris Moore,1,12.0,0.0
