Rank,Player,Team,Bye,POS,Yahoo,Sleeper,RTSports,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apy_cap_pct,draft_pick,pick_value,yac_pr
45,Julio Jones,,,WR18,49.0,43.0,,46.0,00-0027944,WR,2020,0.9150326797385621,31,2011,0.7122222222222222,91.00001,0.11699999999999999,6.0,23.2,4.529411764705882
47,Tyler Lockett,TEN,13,WR19,47.0,51.0,,50.5,00-0032211,WR,2020,0.9896907216494846,27,2015,0.888125,184.64383,0.095,69.0,7.6,3.27
51,DJ Moore,CHI,10,WR20,52.0,48.0,,52.8,00-0034827,WR,2020,0.9583333333333334,23,2018,0.8673333333333334,41.37,0.016,24.0,14.4,5.787878787878788
52,Adam Thielen,CAR,13,WR21,56.0,52.0,,53.3,00-0030035,WR,2020,0.9473684210526315,30,2013,0.9146666666666668,97.295235,0.086,,0.0,3.2837837837837838
54,Diontae Johnson,CLE,13,WR22,60.0,54.0,,54.0,00-0035216,WR,2020,0.9696969696969697,24,2019,0.716,82.83743,0.006,66.0,7.9,4.4772727272727275
59,Brandon Aiyuk,SF,6,WR23,62.0,59.0,,59.5,00-0036261,WR,2020,0.75,22,2020,0.8674999999999998,53.782043,0.016,25.0,14.1,4.816666666666666
63,Tee Higgins,CIN,10,WR24,67.0,65.0,,65.3,00-0036410,WR,2020,1.0,21,2020,0.74125,46.00924,0.011000000000000001,33.0,12.3,4.626865671641791
66,Chase Claypool,,,WR25,70.0,68.0,,67.3,00-0036326,WR,2020,1.0,22,2020,0.628125,101.232956,0.008,49.0,9.8,5.306451612903226
67,Odell Beckham Jr.,,,WR26,71.0,69.0,,70.3,00-0031235,WR,2020,0.8141592920353983,27,2014,0.6757142857142858,162.70341,0.008,12.0,18.8,2.0
69,Jerry Jeudy,CLE,13,WR27,82.0,71.0,,73.3,00-0036407,WR,2020,1.0,21,2020,0.7437499999999999,57.328,0.019,15.0,17.4,5.461538461538462
71,Ja'Marr Chase,CIN,10,WR28,88.0,67.0,,74.0,00-0036900,WR,2020,--,20,2021,-1.0,--,0.042,5.0,24.3,--
74,Kenny Golladay,,,WR29,91.0,70.0,,77.5,00-0033932,WR,2020,0.828125,26,2017,0.6859999999999999,55.703003,0.099,96.0,5.5,1.9
75,Michael Thomas ,,,WR30,104.0,62.0,,78.3,00-0032765,WR,2020,0.8875,27,2016,0.7371428571428572,41.494762,0.102,47.0,10.1,2.05
78,Robbie Chosen,SF,6,WR31,84.0,80.0,,81.5,00-0032688,WR,2020,1.0,27,2016,0.781875,33.085957,0.081,,0.0,5.231578947368421
79,JuJu Smith-Schuster,KC,12,WR32,90.0,77.0,,83.3,00-0033857,WR,2020,0.9230769230769231,23,2017,0.843125,54.64896,0.044000000000000004,62.0,8.3,4.216494845360825
81,Courtland Sutton,DEN,11,WR33,101.0,78.0,,85.5,00-0034348,WR,2020,0.673469387755102,24,2018,0.4,,0.08199999999999999,40.0,11.1,2.3333333333333335
82,Deebo Samuel Sr.,WAS,9,WR34,93.0,81.0,,86.5,00-0035719,WR,2020,0.6875,24,2019,0.6442857142857142,65.43905,0.01,36.0,11.8,12.06060606060606
83,DeVonta Smith,PHI,14,WR35,115.0,83.0,,87.8,00-0036912,WR,2020,--,21,2021,-1.0,--,0.027999999999999997,10.0,19.9,--
84,Antonio Brown ,,,WR36,103.0,93.0,,88.8,00-0027793,WR,2020,0.9937888198757764,32,2010,0.6275,107.82267,0.017,195.0,1.0,5.5777777777777775
88,Tyler Boyd,,,WR37,100.0,89.0,,92.5,00-0033009,WR,2020,0.975,25,2016,0.738,62.237595,0.057,55.0,9.1,4.430379746835443
97,DJ Chark Jr.,ATL,6,WR38,118.0,84.0,,99.5,00-0034777,WR,2020,0.9166666666666666,23,2018,0.8353846153846155,68.86808,0.006,61.0,8.4,3.1132075471698113
99,Brandin Cooks,NO,6,WR39,109.0,91.0,,100.8,00-0031236,WR,2020,0.8703703703703703,26,2014,0.876,109.18237,0.091,20.0,15.5,4.2592592592592595
100,Laviska Shenault Jr.,BUF,7,WR40,123.0,97.0,,101.5,00-0036268,WR,2020,0.875,21,2020,0.6449999999999999,34.88489,0.01,42.0,10.8,5.137931034482759
101,Corey Davis ,,,WR41,113.0,100.0,,102.3,00-0033871,WR,2020,0.9538461538461539,25,2017,0.7721428571428571,93.51912,0.068,5.0,24.3,4.476923076923077
107,Jarvis Landry,,,WR42,129.0,95.0,,110.5,00-0031382,WR,2020,0.9912280701754386,27,2014,0.708,41.385136,--,63.0,8.2,4.819444444444445
114,Jaylen Waddle,MIA,14,WR44,152.0,96.0,,115.5,00-0036613,WR,2020,--,21,2021,-1.0,--,0.037000000000000005,6.0,23.2,--
117,Michael Pittman Jr.,IND,14,WR45,156.0,110.0,,118.0,00-0036252,WR,2020,0.8125,22,2020,0.7776923076923078,24.822437,0.011000000000000001,34.0,12.1,7.325
118,Marquez Callaway,LV,8,WR46,124.0,114.0,,118.0,00-0036219,WR,2020,0.6875,22,2020,0.3472727272727273,22.027,0.004,,0.0,2.761904761904762
119,Mike Williams,,,WR47,137.0,109.0,,120.5,00-0033536,WR,2020,0.96875,25,2017,0.7046666666666667,69.13873,0.03,7.0,22.2,3.375
123,Michael Gallup,WAS,9,WR48,127.0,122.0,,127.8,00-0034764,WR,2020,0.9791666666666666,24,2018,0.8724999999999999,68.64229,0.005,81.0,6.6,4.271186440677966
126,Curtis Samuel,BUF,7,WR49,155.0,115.0,,131.0,00-0033282,WR,2020,0.890625,24,2017,0.6813333333333335,45.779713,0.063,40.0,11.1,4.1558441558441555
128,Mecole Hardman Jr.,GB,13,WR50,165.0,128.0,,133.0,00-0035140,WR,2020,1.0,22,2019,0.460625,36.00496,0.006999999999999999,56.0,9.0,6.951219512195122
131,Darnell Mooney,ATL,6,WR51,180.0,119.0,,135.3,00-0036309,WR,2020,1.0,22,2020,0.731875,26.213957,0.005,173.0,1.8,4.163934426229508
132,Henry Ruggs III ,,,WR52,163.0,127.0,,138.0,00-0036357,WR,2020,0.8125,21,2020,0.6646153846153845,32.712307,0.021,12.0,18.8,5.576923076923077
135,Marvin Jones Jr.,,,WR53,176.0,134.0,,142.0,00-0029293,WR,2020,0.8978102189781022,30,2012,0.899375,98.36384,0.034,166.0,2.0,2.5789473684210527
136,Marquise Brown,KC,12,WR54,181.0,124.0,,143.0,00-0035662,WR,2020,0.9375,23,2019,0.78125,38.0545,0.016,25.0,14.1,4.724137931034483
139,Jakobi Meyers,LV,8,WR55,171.0,140.0,,147.8,00-0034960,WR,2020,0.9696969696969697,23,2019,0.7707142857142857,54.051334,0.003,,0.0,3.6610169491525424
143,Cole Beasley,,,WR56,147.0,150.0,,153.0,00-0029000,WR,2020,0.9864864864864865,31,2012,0.6593333333333332,56.760952,0.039,,0.0,4.329268292682927
144,Elijah Moore,BUF,7,WR57,199.0,133.0,,154.0,00-0036980,WR,2020,--,20,2021,-1.0,--,0.012,34.0,12.1,--
150,Russell Gage Jr.,SF,6,WR58,202.0,144.0,,158.8,00-0034411,WR,2020,1.0,24,2018,0.68125,49.28716,0.004,194.0,1.1,3.9027777777777777
154,DeVante Parker,,,WR59,198.0,152.0,,161.5,00-0031547,WR,2020,0.979381443298969,27,2015,0.7807142857142857,39.901814,0.054000000000000006,14.0,17.8,2.746031746031746
164,Terrace Marshall Jr.,PHI,14,WR60,197.0,158.0,,170.3,00-0036955,WR,2020,--,20,2021,-1.0,--,0.008,59.0,8.6,--
165,Rondale Moore,MIN,7,WR61,185.0,162.0,,171.3,00-0036936,WR,2020,--,20,2021,-1.0,--,0.009000000000000001,49.0,9.8,--
176,Nelson Agholor,,,WR62,196.0,155.0,,178.3,00-0031549,WR,2020,0.9484536082474226,27,2015,0.681875,61.18667,0.06,20.0,15.5,4.791666666666667
177,A.J. Green,,,WR63,139.0,191.0,,179.8,00-0027942,WR,2020,0.8909090909090909,32,2011,0.769375,44.56396,0.033,4.0,25.8,1.8297872340425532
179,Tyrell Williams,,,WR64,142.0,179.0,,182.8,00-0032160,WR,2020,0.7954545454545454,28,2015,-1.0,--,0.022000000000000002,,0.0,--
184,Bryan Edwards,,,WR65,,161.0,,165.3,00-0036365,WR,2020,0.75,21,2020,0.3158333333333333,16.515001,0.006,81.0,6.6,7.2727272727272725
186,Jalen Reagor,LAC,7,WR66,174.0,172.0,,172.0,00-0036387,WR,2020,0.6875,21,2020,0.6727272727272727,9.394181,0.017,21.0,15.2,5.580645161290323
189,Sterling Shepard,TB,9,WR67,194.0,178.0,,175.7,00-0032385,WR,2020,0.8875,27,2016,0.7191666666666667,66.78083,0.054000000000000006,40.0,11.1,3.090909090909091
190,Randall Cobb,,,WR68,143.0,182.0,,177.7,00-0028002,WR,2020,0.9612903225806452,30,2011,0.6060000000000001,26.027666,0.045,64.0,8.1,4.5
191,Marquez Valdes-Scantling,SEA,9,WR69,146.0,207.0,,203.8,00-0034272,WR,2020,1.0,25,2018,0.761875,76.78533,0.004,174.0,1.7,7.303030303030303
195,Gabe Davis,,,WR70,,185.0,,181.0,00-0036196,WR,2020,1.0,21,2020,0.72625,40.583958,0.005,128.0,3.7,3.742857142857143
197,Emmanuel Sanders,,,WR71,148.0,211.0,,181.7,00-0027685,WR,2020,0.9672131147540983,33,2010,0.6057142857142856,45.2622,0.033,82.0,6.5,2.7868852459016393
200,Amon-Ra St. Brown,DET,9,WR72,,170.0,,185.7,00-0036963,WR,2020,--,20,2021,-1.0,--,0.006,112.0,4.6,--
206,Rashod Bateman,BAL,8,WR73,212.0,198.0,,193.0,00-0036550,WR,2020,--,20,2021,-1.0,--,0.017,27.0,13.6,--
207,T.Y. Hilton,,,WR74,178.0,201.0,,193.3,00-0029608,WR,2020,0.9594594594594594,30,2012,0.6793333333333335,50.814095,0.044000000000000004,92.0,5.8,3.4642857142857144
212,Jamison Crowder,,,WR75,192.0,239.0,,197.3,00-0031941,WR,2020,0.9587628865979382,27,2015,0.7891666666666666,85.00416,0.03,105.0,5.0,5.5423728813559325
226,Tre'Quan Smith,,,WR76,,203.0,,192.5,00-0034765,WR,2020,0.875,24,2018,0.7114285714285714,35.830643,0.005,91.0,5.9,3.9705882352941178
231,Christian Kirk,HOU,10,WR77,,223.0,,203.0,00-0034775,WR,2020,0.8125,23,2018,0.7714285714285715,55.57033,0.008,47.0,10.1,3.6458333333333335
238,Parris Campbell,,,WR78,,214.0,,217.5,00-0035639,WR,2020,0.28125,23,2019,0.425,88.445,0.006,59.0,8.6,3.0
243,Allen Lazard,NYJ,6,WR79,,237.0,,225.5,00-0034521,WR,2020,0.8235294117647058,24,2018,0.727,56.723995,0.005,,0.0,5.909090909090909
248,Kadarius Toney,,,WR80,,236.0,,231.0,00-0036913,WR,2020,--,21,2021,-1.0,--,0.019,20.0,15.5,--
251,Donovan Peoples-Jones,NO,6,WR81,,230.0,,235.5,00-0036233,WR,2020,0.75,21,2020,0.3266666666666666,44.19286,0.004,187.0,1.3,5.5
254,Joshua Palmer,BUF,7,WR82,,225.0,,241.0,00-0036988,WR,2020,--,20,2021,-1.0,--,0.006999999999999999,77.0,6.9,--
261,Nico Collins,HOU,10,WR83,,,,209.0,00-0036554,WR,2020,--,21,2021,-1.0,--,0.006999999999999999,89.0,6.0,--
264,Sammy Watkins,,,WR84,,222.0,,249.5,00-0031325,WR,2020,0.8771929824561403,27,2014,0.735,32.862667,0.027000000000000003,4.0,25.8,4.243243243243243
281,Amari Rodgers,,,WR85,,244.0,,290.5,00-0036991,WR,2020,--,20,2021,-1.0,--,0.006999999999999999,85.0,6.3,--
283,Darius Slayton,NYG,10,WR86,,,,248.0,00-0035535,WR,2020,1.0,23,2019,0.87125,54.61717,0.004,171.0,1.9,3.18
284,Paul McRoberts,,,WR87,,249.0,,249.0,00-0032679,WR,2020,1.0,27,2016,-1.0,--,--,,0.0,--
293,Juwan Green,,,WR88,,254.0,,254.0,00-0035782,WR,2020,--,22,2020,-1.0,--,--,,0.0,--
294,Taywan Taylor,,,WR89,,255.0,,255.0,00-0033911,WR,2020,0.65,25,2017,0.1233333333333333,,0.005,72.0,7.4,0
304,Breshad Perriman,,,WR91,,,,262.0,00-0032054,WR,2020,0.8117647058823529,26,2015,0.9083333333333332,52.469925,0.013999999999999999,26.0,13.9,5.333333333333333
306,Jeremy Kerley,,,WR92,,263.0,,263.0,00-0028091,WR,2020,0.9572649572649573,31,2011,-1.0,--,--,153.0,2.6,--
318,Byron Pringle,,,WR94,,,,270.0,00-0034297,WR,2020,0.6041666666666666,26,2018,0.2876923076923077,18.090666,0.012,,0.0,5.230769230769231
319,Trenton Irwin,JAC,7,WR95,,270.0,,270.0,00-0035341,WR,2020,1.0,24,2019,0.07,,0.004,,0.0,1.0
325,Denzel Mims,,,WR97,,,,274.0,00-0036255,WR,2020,0.5625,22,2020,0.8288888888888889,13.765278,0.006999999999999999,59.0,8.6,4.608695652173913
331,Travis Jonsen,,,WR98,,278.0,,278.0,00-0036047,WR,2020,--,23,2020,-1.0,--,--,,0.0,--
333,DeSean Jackson,,,WR99,,,,280.0,00-0026189,WR,2020,0.8247422680412371,33,2008,0.474,22.823002,0.025,49.0,9.8,4.642857142857143
336,Demarcus Robinson,SF,6,WR100,,,,281.0,00-0032775,WR,2020,1.0,25,2016,0.6481250000000001,22.243523,0.006,126.0,3.8,3.8444444444444446
337,Keke Coutee,,,WR101,,,,282.0,00-0034366,WR,2020,0.7916666666666666,23,2018,0.585,40.085,0.001,103.0,5.1,4.484848484848484
339,Scotty Miller,PIT,7,WR102,,,,286.0,00-0035298,WR,2020,0.875,23,2019,0.40625,52.547966,0.004,208.0,0.6,3.303030303030303
340,Quez Watkins,,,WR103,,,,287.0,00-0036271,WR,2020,0.4375,22,2020,0.2733333333333333,31.100002,0.004,200.0,0.9,8.285714285714286
342,Hunter Renfrow,CAR,13,WR104,,,,291.0,00-0034983,WR,2020,0.90625,24,2019,0.5118750000000001,20.838,0.004,149.0,2.7,6.035714285714286
348,Dee Eskridge,MIA,14,WR105,,,,300.0,00-0036620,WR,2020,--,23,2021,-1.0,--,0.008,56.0,9.0,--
353,Olamide Zaccheaus,CHI,10,WR106,,,,305.0,00-0035208,WR,2020,0.78125,23,2019,0.4018181818181819,56.765,0.003,,0.0,3.15
354,Travis Fulgham,,,WR107,,,,307.0,00-0035592,WR,2020,1.0,24,2019,0.6192307692307691,94.37174,0.001,184.0,1.4,2.6315789473684212
355,Adam Humphries,,,WR108,,,,311.0,00-0032009,WR,2020,0.8631578947368421,27,2015,0.4642857142857143,50.50952,0.006999999999999999,,0.0,1.9565217391304348
357,Quintez Cephus,HU,10 O,WR109,,,,313.0,00-0036277,WR,2020,0.8125,22,2020,0.4269230769230769,18.651636,0.005,166.0,2.0,4.25
359,Anthony Miller,BAL,8,WR110,,,,315.0,00-0034353,WR,2020,1.0,25,2018,0.5425,24.936625,0.001,51.0,9.6,3.020408163265306
360,Tim Patrick,DET,9,WR111,,,,317.0,00-0033375,WR,2020,0.8163265306122449,26,2017,0.7526666666666667,41.074093,0.055,,0.0,4.666666666666667
363,David Moore,CAR,13,WR112,,,,321.0,00-0033589,WR,2020,1.0,25,2017,0.453125,35.847336,0.026000000000000002,226.0,0.0,4.828571428571428
364,KJ Hamler,BUF,7,WR113,,,,322.0,00-0036412,WR,2020,0.8235294117647058,21,2020,0.6076923076923078,42.52629,0.009000000000000001,46.0,10.2,4.133333333333334
365,Josh Reynolds,NYJ,6,WR114,,,,323.0,00-0033943,WR,2020,1.0,25,2017,0.718125,21.963291,0.01,117.0,4.3,4.326923076923077
367,John Brown,,,WR115,,,,325.0,00-0031051,WR,2020,0.9298245614035088,30,2014,0.77,64.80528,0.021,91.0,5.9,5.363636363636363
369,Deonte Harty,,,WR116,,,,327.0,00-0035215,WR,2020,0.71875,22,2019,0.2855555555555555,13.521944,0.003,,0.0,6.35
374,Rashard Higgins,,,WR117,,,,332.0,00-0032977,WR,2020,0.9113924050632911,25,2016,0.5953846153846155,41.767498,0.013000000000000001,172.0,1.8,2.108108108108108
375,Dyami Brown,JAC,7,WR118,,,,334.0,00-0036626,WR,2020,--,20,2021,-1.0,--,0.006999999999999999,82.0,6.5,--
381,Zach Pascal,NYG,10,WR119,,,,343.0,00-0033251,WR,2020,1.0,25,2017,0.77125,35.342625,0.019,,0.0,5.295454545454546
382,Van Jefferson,TEN,13,WR120,,,,344.0,00-0036415,WR,2020,1.0,24,2020,0.223125,11.424102,0.006999999999999999,57.0,8.9,2.4210526315789473
387,Devin Funchess,,,WR121,,,,349.0,00-0032055,WR,2020,0.7142857142857143,26,2015,-1.0,--,0.01,41.0,11.0,--
388,Chris Conley,,,WR122,,,,350.0,00-0032128,WR,2020,0.8762886597938144,27,2015,0.4546666666666666,18.002474,0.008,76.0,7.0,4.5
389,Marquise Goodwin,,,WR123,,,,351.0,00-0030068,WR,2020,0.8053097345132744,29,2013,-1.0,--,0.006999999999999999,78.0,6.9,--
392,Kendrick Bourne,NE,14,WR124,,,,354.0,00-0033307,WR,2020,0.984375,25,2017,0.658,23.286953,0.027000000000000003,,0.0,4.469387755102041
394,Keelan Cole Sr.,,,WR125,,,,356.0,00-0033681,WR,2020,1.0,27,2017,0.755625,49.7145,0.03,,0.0,3.1636363636363636
395,Terry Godwin,,,WR126,,,,357.0,00-0035313,WR,2020,1.0,23,2019,0.26,21.125,0.004,237.0,0.0,1.0
400,Tylan Wallace,BAL,8,WR127,,,,363.0,00-0036630,WR,2020,--,21,2021,-1.0,--,0.006,131.0,3.6,--
401,Antonio Gandy-Golden,,,WR128,,,,364.0,00-0036340,WR,2020,0.4375,22,2020,0.315,1.1558334,0.004,142.0,3.0,1.0
403,James Washington,,,WR129,,,,366.0,00-0034676,WR,2020,0.9795918367346939,24,2018,0.4443749999999999,30.850664,0.006,60.0,8.5,4.633333333333334
404,Albert Wilson,,,WR130,,,,367.0,00-0030669,WR,2020,0.8148148148148148,28,2014,-1.0,--,0.015,,0.0,--
405,Tutu Atwell,LAR,11,WR131,,,,368.0,00-0036849,WR,2020,--,20,2021,-1.0,--,0.008,57.0,8.9,--
410,Preston Williams,,,WR133,,,,374.0,00-0035350,WR,2020,0.5,23,2019,0.6725,36.254288,--,,0.0,2.3333333333333335
411,Jalen Guyton,,,WR134,,,,375.0,00-0035414,WR,2020,0.9047619047619048,23,2019,0.7875000000000001,24.514292,0.003,,0.0,6.392857142857143
412,Cam Sims,,,WR135,,,,376.0,00-0034104,WR,2020,0.5853658536585366,24,2018,0.575,17.110546,0.012,,0.0,7.78125
413,Mohamed Sanu Sr.,,,WR136,,,,377.0,00-0029632,WR,2020,0.8985507246376812,31,2012,0.434,18.89476,0.006,83.0,6.5,2.176470588235294
414,Shi Smith,,,WR137,,,,378.0,00-0036572,WR,2020,--,21,2021,-1.0,--,0.005,204.0,0.7,--
415,Damiere Byrd,,,WR138,,,,379.0,00-0031868,WR,2020,0.7464788732394366,27,2015,0.890625,41.72533,0.006,,0.0,3.6595744680851063
418,Anthony Schwartz,,,WR139,,,,382.0,00-0036999,WR,2020,--,19,2021,-1.0,--,0.006999999999999999,91.0,5.9,--
420,Tyler Johnson,NYJ,6,WR140,,,,385.0,00-0036427,WR,2020,0.875,22,2020,0.27,14.027667,0.005,161.0,2.2,6.0
421,Antonio Callaway,,,WR141,,,,386.0,00-0034772,WR,2020,0.7027027027027027,23,2018,0.152,1.4233333,0.005,105.0,5.0,1.5
422,Dez Fitzpatrick,,,WR142,,,,387.0,00-0036627,WR,2020,--,22,2021,-1.0,--,0.006,109.0,4.7,--
426,Ty Montgomery,II,,RB118,,,,391.0,00-0032200,WR,2020,0.6808510638297872,27,2015,0.1816666666666666,31.63,0.006,94.0,5.7,11.0
432,Jalen Hurd,,,WR145,,,,397.0,00-0034971,WR,2020,0.09375,24,2019,-1.0,--,0.006,67.0,7.8,--
440,Greg Ward,,,WR146,,,,405.0,00-0033733,WR,2020,1.0,25,2017,0.698125,36.63096,0.005,,0.0,3.0943396226415096
443,Easop Winston Jr.,,,WR147,,,,408.0,00-0036080,WR,2020,--,23,2021,-1.0,--,0.004,,0.0,--
445,Devin Smith,,,WR148,,,,410.0,00-0031934,WR,2020,0.1935483870967742,28,2015,-1.0,--,--,37.0,11.6,--
446,Riley Ridley,,,WR149,,,,411.0,00-0035590,WR,2020,0.4375,24,2019,0.126,0.2450002,0.004,126.0,3.8,0.75
449,Dazz Newsome,,,WR150,,,,414.0,00-0036907,WR,2020,--,21,2021,-1.0,--,0.005,221.0,0.2,--
450,Trent Sherfield Sr.,DEN,11,WR151,,,,415.0,00-0034487,WR,2020,0.9791666666666666,24,2018,0.0853333333333333,23.119999,0.005,,0.0,5.4
452,Dede Westbrook,,,WR152,,,,417.0,00-0033839,WR,2020,0.625,26,2017,0.12,,0.006,110.0,4.7,0.0
454,Andy Isabella,,,WR153,,,,419.0,00-0035527,WR,2020,0.90625,23,2019,0.3384615384615384,31.777637,0.006,62.0,8.3,3.9047619047619047
456,Zay Jones,ARI,12,WR154,,,,421.0,00-0033891,WR,2020,0.984375,25,2017,0.26,8.159346,0.013999999999999999,37.0,11.6,4.642857142857143
461,Tom Kennedy,DET,9,WR155,,,,426.0,00-0035544,WR,2020,1.0,24,2019,-1.0,--,0.004,,0.0,--
463,Devin Duvernay,CHI,10,WR156,,,,428.0,00-0036331,WR,2020,1.0,22,2020,0.3424999999999999,8.139175,0.006,92.0,5.8,5.9
466,Simi Fehoko,ARI,12,WR157,,,,431.0,00-0036646,WR,2020,--,22,2021,-1.0,--,0.005,179.0,1.6,--
467,Damoun Patterson,,,WR158,,,,432.0,00-0034698,WR,2020,--,25,2018,-1.0,--,--,,0.0,--
469,Pharoh Cooper,,,WR159,,,,434.0,00-0033111,WR,2020,0.8846153846153846,25,2016,0.135,11.358,0.005,117.0,4.3,7.0
473,Dezmon Patmon,,,WR160,,,,438.0,00-0036228,WR,2020,0.125,22,2020,0.03,--,0.004,212.0,0.5,--
477,Chad Beebe,,,WR161,,,,442.0,00-0034309,WR,2020,0.675,26,2018,0.3185714285714285,35.39211,--,,0.0,3.65
481,Rodney Adams,,,WR162,,,,446.0,00-0033957,WR,2020,1.0,25,2017,-1.0,--,0.004,170.0,1.9,--
492,Willie Snead,IV,,WR163,,,,457.0,00-0030663,WR,2020,0.9381443298969072,27,2014,0.6353846153846153,48.521027,0.006,,0.0,5.666666666666667
494,Cornell Powell,,,WR164,,,,459.0,00-0036647,WR,2020,--,22,2021,-1.0,--,0.005,181.0,1.5,--
