player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0029608,T.Y. Hilton,8,86.0,5.0
00-0033857,JuJu Smith-Schuster,8,42.0,0.0
00-0034764,Michael Gallup,8,72.0,2.0
00-0033466,Isaiah McKenzie,8,40.0,1.0
00-0031549,Nelson Agholor,8,52.0,3.0
00-0033127,Will Fuller,8,56.0,1.0
00-0028002,Randall Cobb,8,96.0,1.0
00-0035535,Darius Slayton,8,16.0,2.0
00-0032775,Demarcus Robinson,7,36.0,1.0
00-0033681,Keelan Cole,7,74.0,3.0
00-0035287,KeeSean Johnson,7,18.0,1.0
00-0030035,Adam Thielen,7,112.0,3.0
00-0031325,Sammy Watkins,7,24.0,1.0
00-0030821,Allen Hurns,7,98.0,2.0
00-0030663,Willie Snead,7,52.0,3.0
00-0035140,Mecole Hardman,7,38.0,0.0
00-0035216,Diontae Johnson,7,56.0,1.0
00-0035624,N'Keal Harry,7,58.0,2.0
00-0031257,Paul Richardson,6,30.0,2.0
00-0034426,Javon Wims,6,12.0,1.0
00-0031236,Brandin Cooks,6,28.0,2.0
00-0031344,Cody Latimer,6,64.0,2.0
00-0030669,Albert Wilson,6,56.0,1.0
00-0025396,Ted Ginn,6,30.0,1.0
00-0030300,Jaron Brown,6,58.0,2.0
00-0035297,Kelvin Harmon,6,22.0,0.0
00-0034370,DaeSean Hamilton,6,50.0,1.0
00-0033733,Greg Ward,6,82.0,1.0
00-0034339,Trey Quinn,6,22.0,1.0
00-0027874,Demaryius Thomas,6,46.0,1.0
00-0032688,Robby Anderson,6,14.0,2.0
00-0033891,Zay Jones,6,16.0,0.0
00-0033471,Isaiah Ford,6,30.0,0.0
00-0030578,Cordarrelle Patterson,5,12.0,0.0
00-0035703,Miles Boykin,5,54.0,3.0
00-0033555,Mack Hollins,5,12.0,0.0
00-0033871,Corey Davis,5,32.0,2.0
00-0034273,Damion Ratley,5,10.0,0.0
00-0033375,Tim Patrick,5,28.0,0.0
00-0035639,Parris Campbell,5,52.0,1.0
00-0034765,Tre'Quan Smith,5,92.0,4.0
00-0034772,Antonio Callaway,5,34.0,0.0
00-0032778,Tajae Sharpe,5,60.0,3.0
00-0029664,Josh Gordon,5,54.0,1.0
00-0032009,Adam Humphries,5,42.0,1.0
00-0027793,Antonio Brown,5,56.0,1.0
00-0030670,Bennie Fowler,5,18.0,0.0
00-0034272,Marquez Valdes-Scantling,4,12.0,0.0
00-0034386,Justin Watson,4,70.0,2.0
00-0034960,Jakobi Meyers,4,12.0,0.0
00-0035246,J.J. Arcega-Whiteside,4,44.0,1.0
00-0034521,Allen Lazard,4,22.0,0.0
00-0033111,Pharoh Cooper,4,10.0,1.0
00-0032355,Chester Rogers,4,16.0,2.0
00-0030085,Kenny Stills,4,56.0,2.0
00-0031570,Justin Hardy,4,10.0,0.0
00-0033943,Josh Reynolds,4,0.0,0.0
00-0032980,Marcus Johnson,4,6.0,1.0
00-0032054,Breshad Perriman,3,54.0,2.0
00-0032464,Kalif Raymond,3,32.0,0.0
00-0032977,Rashard Higgins,3,14.0,1.0
00-0034631,Vyncint Smith,3,10.0,0.0
00-0030147,Russell Shepard,3,12.0,0.0
00-0034487,Trent Sherfield,3,0.0,0.0
00-0029572,Jarius Wright,3,12.0,0.0
00-0035399,Stanley Morgan,3,6.0,0.0
00-0031228,Taylor Gabriel,3,8.0,2.0
00-0034366,Keke Coutee,3,24.0,0.0
00-0031868,Damiere Byrd,3,34.0,1.0
00-0034860,Dante Pettis,3,34.0,1.0
00-0032728,Tevin Jones,2,0.0,0.0
00-0034867,Malik Turner,2,12.0,0.0
00-0035298,Scott Miller,2,16.0,0.0
00-0034132,Christian Blake,2,0.0,0.0
00-0031787,Jake Kumerow,2,18.0,0.0
00-0031763,DeAndre Carter,2,24.0,0.0
00-0034676,James Washington,2,32.0,1.0
00-0031972,Darius Jennings,2,22.0,0.0
00-0033367,C.J. Board,2,0.0,0.0
00-0031339,Donte Moncrief,2,0.0,0.0
00-0033460,John Ross,2,30.0,0.0
00-0035181,Darrius Shepherd,2,2.0,0.0
00-0029269,Travis Benjamin,2,0.0,0.0
00-0031166,Seth Roberts,2,30.0,1.0
00-0034297,Byron Pringle,2,34.0,0.0
00-0034286,Richie James,2,12.0,0.0
00-0031068,Ryan Grant,2,4.0,0.0
00-0031934,Devin Smith,2,0.0,0.0
00-0034267,Jaleel Scott,1,0.0,0.0
00-0031511,DeAndrew White,1,0.0,0.0
00-0035527,Andy Isabella,1,0.0,0.0
00-0035597,John Ursua,1,22.0,0.0
00-0026986,Michael Crabtree,1,8.0,0.0
00-0031189,T.J. Jones,1,8.0,1.0
00-0035548,Ventell Bryant,1,30.0,1.0
00-0034854,KhaDarel Hodge,1,0.0,0.0
00-0035120,Keelan Doss,1,8.0,0.0
00-0035104,Alexander Hollins,1,0.0,0.0
00-0032055,Devin Funchess,1,0.0,0.0
00-0032423,Trevor Davis,1,4.0,0.0
00-0032791,Jakeem Grant,1,22.0,0.0
00-0032945,Duke Williams,1,14.0,1.0
00-0034747,Marcell Ateman,1,0.0,0.0
00-0034593,Chris Lacy,1,0.0,0.0
00-0034510,Robert Foster,1,0.0,0.0
00-0033382,Austin Carr,1,0.0,0.0
00-0034406,Deon Cain,1,0.0,0.0
00-0028411,Dontrelle Inman,1,10.0,0.0
00-0028237,Chris Hogan,1,0.0,0.0
00-0034052,Brandon Zylstra,1,6.0,0.0
00-0034081,Steven Mitchell,1,0.0,0.0
00-0030525,Tavon Austin,1,0.0,0.0
