...1,Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apt_cap_pct,draft_pick,pick_value,targets,recepciones,rec_yards,rec_ypg,rec_20plus,rec_td,attempts,rush_yards,rush_ypg,rush_td,fumbles_perdidos,total_touchdowns,partidos
398,402,Deon Cain,BUF,6,WR130,1000,,,,,300,650,00-0034406,WR,2018,0.0,22,2018,-1,--,0.003,185,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
406,410,Russell Shepard,,,WR131,350,,,,,410,380,00-0030147,WR,2018,0.845360824742268,27,2013,-1,21.685713,0.008,,0,19,10,188,26.857142857142858,4,2,0,0,0,0,0,2,7
411,415,De'Anthony Thomas,,,WR132,319,,,,,,319,00-0031060,WR,2018,0.6666666666666666,25,2014,0.104,6.613333,0.004,124,3.9,5,3,29,9.666666666666666,0,1,1,6,2,0,0,1,3
412,416,Taywan Taylor,,,WR133,535,,,,,319,427,00-0033911,WR,2018,1.0,23,2017,0.5692307692307692,24.882563,0.006,72,7.4,57,37,466,35.84615384615385,3,1,0,0,0,0,1,1,13
415,421,Kenny Britt,,,WR135,322,,,,,,322,00-0027006,WR,2018,0.9777777777777777,29,2009,-1,--,0.049,30,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0
416,422,Chad Beebe,,,WR136,942,,,,,322,632,00-0034309,WR,2018,1.0,24,2018,0.25666666666666665,2.645,--,,0,4,4,39,19.5,0,0,0,0,0,0,0,0,2
417,423,Diontae Johnson,CLE,7,WR137,994,,,,,323,658.5,00-0035216,WR,2018,--,22,2019,-1,--,0.006,66,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0
423,429,Jaron Brown,,,WR138,940,,,,,326,633,00-0030300,WR,2018,0.9090909090909091,28,2013,-1,43.12267,0.008,,0,19,14,166,16.6,1,5,0,0,0,0,0,5,10
428,434,Eric Decker,,,WR139,331,,,,,,331,00-0027690,WR,2018,0.917910447761194,31,2010,-1,--,0.008,87,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0
430,436,Brandon LaFell,,,WR140,332,,,,,,332,00-0027681,WR,2018,0.9583333333333334,31,2010,0.6383333333333333,11.449165,0.01,78,6.9,16,12,135,33.75,1,2,0,0,0,0,0,2,4
433,439,Louis Murphy,,,WR141,336,,,,,,336,00-0027089,WR,2018,0.7540983606557377,31,2009,-1,--,--,124,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0
436,442,Kendrick Bourne,NE,10,WR142,467,,,,,337,402,00-0033307,WR,2018,1.0,23,2017,0.571875,23.702291,0.003,,0,67,42,487,30.4375,6,4,0,0,0,0,0,4,16
439,445,Devin Gray,,,WR143,,,,,,339,339,00-0034141,WR,2018,--,23,2018,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,446,Lucky Whitehead,,,WR144,480,,,,,340,410,00-0031757,WR,2018,0.9714285714285714,26,2015,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,449,Kelvin McKnight,,,WR145,343,,,,,,343,00-0034949,WR,2018,--,21,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,452,Keelan Cole Sr.,,,WR146,867,,,,,345,606,00-0033681,WR,2018,1.0,25,2017,0.665625,41.167694,0.003,,0,70,38,491,37.76923076923077,7,1,0,0,0,0,2,1,13
449,455,Pharoh Cooper,,,WR147,348,,,,,,348,00-0033111,WR,2018,0.8125,23,2016,0.01142857142857142,,0.004,117,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0
450,456,Terry Godwin,,,WR148,349,,,,,,349,00-0035313,WR,2018,--,21,2019,-1,--,0.003,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,457,Chester Rogers,,,WR149,684,,,,,349,516.5,00-0032355,WR,2018,1.0,24,2016,0.5125,38.009235,0.016,,0,74,53,485,32.333333333333336,5,2,1,-4,-0.26666666666666666,0,0,2,15
457,463,Jarius Wright,,,WR150,966,,,,,353,659.5,00-0029572,WR,2018,1.0,28,2012,0.500625,17.825335,0.013999999999999999,118,4.2,61,43,447,27.9375,8,1,2,39,2.4375,0,1,1,16
458,464,Seth Roberts,,,WR151,688,,,,,354,521,00-0031166,WR,2018,1.0,27,2014,-1,13.289239,0.011000000000000001,,0,64,45,494,32.93333333333333,7,2,3,5,0.3333333333333333,0,0,2,15
459,465,Andre Roberts,,,WR152,355,,,,,,355,00-0027691,WR,2018,0.8986486486486487,30,2010,0.196875,10.585536,0.012,88,6.1,18,10,79,11.285714285714286,1,1,2,20,2.857142857142857,0,1,1,7
460,466,John Ursua,,,WR153,356,,,,,,356,00-0035597,WR,2018,--,24,2019,-1,--,0.003,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,467,Tajae Sharpe,,,WR154,880,,,,,356,618,00-0032778,WR,2018,0.6666666666666666,23,2016,0.588125,31.519781,0.004,140,3.1,47,26,316,22.571428571428573,2,2,1,16,1.1428571428571428,0,0,2,14
463,469,Laquon Treadwell,IND,6,WR155,455,,,,,358,406.5,00-0032951,WR,2018,1.0,23,2016,0.5493333333333333,8.452667,0.004,23,14.6,53,35,302,20.133333333333333,1,1,0,0,0,0,0,1,15
465,471,Isaiah McKenzie,,,WR156,578,,,,,359,468.5,00-0033466,WR,2018,1.0,23,2017,0.41875,26.805664,0.003,172,1.8,30,18,179,29.833333333333332,1,0,10,66,11,2,1,2,6
473,479,Chris Matthews,,,WR157,587,,,,,363,475,00-0028702,WR,2018,0.6190476190476191,28,2014,-1,--,--,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,480,Ray-Ray McCloud III,ATL,9,WR158,364,,,,,,364,00-0034407,WR,2018,1.0,21,2018,0.179,0.6480952,0.001,187,1.3,6,5,36,5.142857142857143,0,0,2,4,0.5714285714285714,0,1,0,7
476,483,Kelvin Benjamin,,,WR159,366,,,,,,366,00-0031359,WR,2018,1.0,27,2014,0.5446666666666666,11.205714,0.004,28,13.4,67,25,380,25.333333333333332,5,1,0,0,0,0,0,1,15
477,484,Mike Wallace,,,WR160,367,,,,,,367,00-0026901,WR,2018,0.8253012048192772,32,2009,0.505,,0.011000000000000001,84,6.4,3,0,0,0,0,0,0,0,0,0,0,0,0
478,485,Zach Pascal,NYG,11,WR161,793,,,,,367,580,00-0033251,WR,2018,1.0,23,2017,0.454375,40.486183,0.004,,0,46,27,268,24.363636363636363,1,2,2,10,0.9090909090909091,0,0,2,11
481,488,Tim Patrick,DET,5,WR162,654,,,,,369,511.5,00-0033375,WR,2018,1.0,24,2017,0.358125,30.426222,0.003,,0,41,23,315,31.5,6,1,3,17,1.7,0,1,1,10
483,490,Byron Pringle,,,WR163,371,,,,,,371,00-0034297,WR,2018,0.0,24,2018,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,491,Aldrick Robinson,,,WR164,576,,,,,372,474,00-0028116,WR,2018,1.0,29,2011,0.2914285714285714,32.806866,0.006,178,1.6,35,17,231,16.5,2,5,0,0,0,0,0,5,14
486,493,Trevor Davis,,,WR165,375,,,,,,375,00-0032423,WR,2018,0.7291666666666666,25,2016,0,--,0.004,163,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
501,508,Braxton Miller,,,WR166,385,,,,,,385,00-0033069,WR,2018,0.90625,25,2016,-1,--,0.003,85,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0
505,512,Andy Jones,,,WR167,388,,,,,,388,00-0032707,WR,2018,0.6666666666666666,24,2016,-1,21.064999,0.001,,0,24,11,80,16,0,1,0,0,0,0,0,1,5
506,513,Jaydon Mickens,,,WR168,921,,,,,388,654.5,00-0033006,WR,2018,0.6296296296296297,24,2016,0.00833333333333333,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,514,Matthew Slater,,,WR169,389,,,,,,389,00-0026293,WR,2018,1.0,32,2008,0.01625,--,0.013999999999999999,153,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
509,517,Olamide Zaccheaus,CHI,6,WR170,,,,,,391,391,00-0035208,WR,2018,--,21,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,518,Hunter Sharp,,,WR171,870,,,,,392,631,00-0032839,WR,2018,1.0,24,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,522,Terrelle Pryor Sr.,,,WR172,468,,,,,394,431,00-0028825,WR,2018,0.9333333333333333,29,2011,-1,35.54554,0.005,1,34.6,31,16,252,31.5,5,2,1,-1,-0.125,0,0,2,8
517,525,Jordan Veasy,,,WR173,,,,,,396,396,00-0034669,WR,2018,--,23,2018,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,526,Austin Carr,,,WR174,398,,,,,,398,00-0033382,WR,2018,1.0,24,2017,0.3028571428571429,9.218612,0.003,,0,14,9,97,10.777777777777779,1,2,0,0,0,0,0,2,9
522,531,DeAndre Carter,CLE,7,WR176,494,,,,,401,447.5,00-0031763,WR,2018,1.0,25,2015,0.2928571428571428,17.348394,0.003,,0,25,22,216,27,2,0,1,7,0.875,0,1,0,8
531,540,Alex Erickson,,,WR177,408,,,,,,408,00-0032543,WR,2018,1.0,25,2016,0.37875,12.228545,0.011000000000000001,,0,29,20,167,15.181818181818182,1,0,3,22,2,0,1,0,11
537,546,Devin Smith,,,WR178,413,,,,,,413,00-0031934,WR,2018,0.15217391304347827,26,2015,-1,--,--,37,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0
540,549,Darius Slayton,NYG,11,WR179,731,,,,,414,572.5,00-0035535,WR,2018,--,21,2019,-1,--,0.004,171,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
544,553,Ashton Dulin,IND,6,WR180,418,,,,,,418,00-0035021,WR,2018,--,21,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,557,Marlon Brown,,,WR181,,,,,,421,421,00-0030400,WR,2018,0.5901639344262295,27,2013,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,561,Bisi Johnson,,,WR182,423,,,,,,423,00-0035006,WR,2018,--,21,2019,-1,--,0.003,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,564,Quincy Adeboyejo,,,WR183,426,,,,,,426,00-0033366,WR,2018,0.058823529411764705,23,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,573,Darrius Heyward-Bey,,,WR184,432,,,,,,432,00-0026983,WR,2018,1.0,31,2009,0.07928571428571429,1.8100001,0.008,7,22.2,2,1,9,3,0,0,1,-7,-2.3333333333333335,0,0,0,3
567,576,Kevin White,,,WR185,841,,,,,433,637,00-0031545,WR,2018,0.4375,26,2015,0.2777777777777778,12.639998,0.008,,0,8,4,92,30.666666666666668,2,0,0,0,0,0,0,0,3
574,583,Justin Watson,HOU,10,WR186,562,,,,,437,499.5,00-0034386,WR,2018,1.0,22,2018,0.08750000000000001,0.75,0.004,144,3,3,1,5,1.6666666666666667,0,0,0,0,0,0,0,0,3
581,590,Cameron Meredith,,,WR187,443,,,,,,443,00-0031912,WR,2018,0.6307692307692307,25,2015,-1,3.8033345,0.013000000000000001,,0,10,9,114,38,2,1,0,0,0,0,1,1,3
583,592,Rodney Adams,,,WR188,445,,,,,,445,00-0033957,WR,2018,1.0,23,2017,-1,--,0.003,170,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
587,596,J.J. Nelson,,,WR189,450,,,,,,450,00-0032112,WR,2018,1.0,26,2015,0.2542857142857143,5.7186117,0.005,159,2.3,19,7,64,7.111111111111111,0,0,4,0,0,0,0,0,9
589,598,Javon Wims,,,WR190,452,,,,,,452,00-0034426,WR,2018,1.0,23,2018,0.12,25.919998,0.004,224,0.1,5,4,32,16,0,0,0,0,0,0,0,0,2
591,600,Dwayne Harris,,,WR191,454,,,,,,454,00-0028114,WR,2018,0.912,30,2011,0.054,3.3028572,0.009000000000000001,176,1.7,6,6,40,5.714285714285714,0,0,2,12,1.7142857142857142,0,0,0,7
594,603,Keith Kirkwood,BAL,8,WR192,458,,,,,,458,00-0034317,WR,2018,1.0,23,2018,0.44,3.3795238,0.003,,0,21,13,209,29.857142857142858,4,2,0,0,0,0,0,2,7
597,606,Torrey Smith,,,WR193,463,,,,,,463,00-0027996,WR,2018,0.9849624060150376,29,2011,0.4463636363636363,39.822857,0.016,58,8.7,32,17,190,23.75,2,2,0,0,0,0,0,2,8
599,608,Kamar Aiken,,,WR194,466,,,,,,466,00-0028497,WR,2018,1.0,29,2011,-1,21.124996,0.004,,0,7,6,53,26.5,0,0,0,0,0,0,0,0,2
603,612,Eli Rogers,,,WR195,472,,,,,,472,00-0031782,WR,2018,0.7291666666666666,25,2015,-1,21.723335,0.016,,0,15,12,79,26.333333333333332,0,0,1,-4,-1.3333333333333333,0,0,0,3
605,614,Braxton Berrios,HOU,10,WR196,474,,,,,,474,00-0034419,WR,2018,0.0,22,2018,-1,--,0.004,210,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
606,615,Pierre Garcon,,,WR197,477,,,,,,477,00-0026345,WR,2018,0.9341317365269461,32,2008,0.7250000000000001,19.927858,0.057,205,0.7,47,24,286,35.75,5,1,0,0,0,0,0,1,8
609,618,Noah Brown,WAS,10,WR198,481,,,,,,481,00-0033591,WR,2018,0.75,22,2017,0.18625,0.55700004,0.004,239,0,8,5,54,10.8,1,0,0,0,0,0,0,0,5
613,622,Isaac Whitney,,,WR199,486,,,,,,486,00-0033449,WR,2018,1.0,24,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,632,Brandon Zylstra,,,WR200,498,,,,,,498,00-0034052,WR,2018,1.0,25,2018,0.015625,5.4449997,0.003,,0,2,1,23,11.5,1,0,0,0,0,0,0,0,2
627,636,JoJo Natson,,,WR201,504,,,,,,504,00-0033266,WR,2018,1.0,24,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
636,645,Allen Lazard,NYJ,4,WR202,513,,,,,,513,00-0034521,WR,2018,1.0,22,2018,0.02,,0.003,,0,1,1,7,7,0,0,0,0,0,0,0,0,1
639,648,Marcus Johnson,,,WR203,516,,,,,,516,00-0032980,WR,2018,0.696969696969697,24,2016,0.246,31.266665,0.003,,0,8,6,102,25.5,1,1,1,-2,-0.5,0,0,1,4
640,649,Nsimba Webster,,,WR204,517,,,,,,517,00-0035621,WR,2018,--,22,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,656,Damore'ea Stringfellow,,,WR205,524,,,,,,524,00-0033417,WR,2018,--,23,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,659,Damion Ratley,,,WR206,527,,,,,,527,00-0034273,WR,2018,1.0,23,2018,0.19538461538461535,25.896997,0.004,175,1.7,21,13,144,28.8,3,0,0,0,0,0,0,0,5
652,661,Justin Hardy,,,WR207,529,,,,,,529,00-0031570,WR,2018,1.0,26,2015,0.210625,22.715536,0.005,107,4.8,22,14,133,16.625,0,2,0,0,0,0,0,2,8
655,664,Auden Tate,,,WR208,532,,,,,,532,00-0034686,WR,2018,1.0,21,2018,0.1928571428571429,2.2291667,--,253,0,12,4,35,8.75,0,0,0,0,0,0,0,0,4
665,674,Bobo Wilson,,,WR209,543,,,,,,543,00-0033434,WR,2018,1.0,23,2017,0.214,2.4133337,0.001,,0,5,4,52,17.333333333333332,1,0,0,0,0,0,0,0,3
673,682,Brice Butler,,,WR210,553,,,,,,553,00-0030516,WR,2018,1.0,28,2013,0.28875,17.195,0.006999999999999999,209,0.6,10,6,60,12,1,1,0,0,0,0,0,1,5
675,684,Darius Jennings,,,WR211,555,,,,,,555,00-0031972,WR,2018,1.0,26,2015,-1,4.9839,0.004,,0,15,11,101,12.625,1,0,1,2,0.25,0,0,0,8
680,689,Josh Bellamy,,,WR212,560,,,,,,560,00-0029319,WR,2018,1.0,29,2012,-1,8.409102,0.013000000000000001,,0,26,14,117,9,1,1,0,0,0,0,0,1,13
685,694,Duke Williams,,,S1,566,,,,,,566,00-0032945,WR,2018,--,25,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,698,Steven Sims Jr.,SEA,11,WR213,570,,,,,,570,00-0034928,WR,2018,--,21,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,704,Terrance Williams,,,WR214,577,,,,,,577,00-0030542,WR,2018,0.8787878787878788,28,2013,0.21333333333333335,0.18,0.025,74,7.2,3,2,18,9,0,0,0,0,0,0,0,0,2
697,707,Charles Johnson,,,WR215,581,,,,,,581,00-0008454,WR,2018,--,46,1994,-1,--,--,17,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0
701,711,Cedrick Wilson Jr.,NO,9,WR216,586,,,,,,586,00-0034418,WR,2018,0.0,22,2018,-1,--,0.003,208,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
703,714,River Cracraft,WAS,10,WR217,590,,,,,,590,00-0034054,WR,2018,1.0,23,2017,-1,,0.003,,0,2,1,44,44,1,0,0,0,0,0,1,0,1
705,716,Malik Turner,SF,4,WR218,592,,,,,,592,00-0034867,WR,2018,1.0,22,2018,0.10833333333333334,1.6200001,0.003,,0,3,2,20,10,0,0,0,0,0,0,0,0,2
706,717,Mack Hollins,NE,10,WR219,593,,,,,,593,00-0033555,WR,2018,0.53125,24,2017,-1,--,0.005,118,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0
708,719,KhaDarel Hodge,ATL,9,WR220,595,,,,,,595,00-0034854,WR,2018,1.0,24,2018,0.08857142857142856,1.4433334,0.003,,0,3,2,17,5.666666666666667,0,0,0,0,0,0,0,0,3
713,724,Brittan Golden,,,WR221,600,,,,,,600,00-0029336,WR,2018,0.9666666666666667,30,2012,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,725,Jaleel Scott,,,WR222,601,,,,,,601,00-0034267,WR,2018,0.0,23,2018,-1,--,0.004,132,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
715,726,Daurice Fountain,,,WR223,602,,,,,,602,00-0034395,WR,2018,1.0,22,2018,0.04,--,0.004,159,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
716,727,Richie James Jr.,,,WR224,603,,,,,,603,00-0034286,WR,2018,1.0,22,2018,0.22153846153846152,18.439522,0.004,240,0,14,9,130,21.666666666666668,2,1,0,0,0,0,1,1,6
717,728,Keon Hatcher,,,WR225,604,,,,,,604,00-0033441,WR,2018,1.0,23,2017,-1,,0.001,,0,2,1,8,8,0,0,0,0,0,0,0,0,1
721,732,Gehrig Dieter,,,WR226,608,,,,,,608,00-0033474,WR,2018,1.0,25,2017,-1,5.1200004,0.003,,0,3,1,22,11,1,0,0,0,0,0,0,0,2
722,733,Marken Michel,,,WR227,609,,,,,,609,00-0032609,WR,2018,--,25,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,736,Ryan Switzer,,,WR228,612,,,,,,612,00-0033562,WR,2018,1.0,23,2017,0.27312499999999995,14.591834,0.004,133,3.5,44,36,253,15.8125,1,1,6,21,1.3125,0,0,1,16
726,737,Chad Williams,,,WR229,613,,,,,,613,00-0033933,WR,2018,1.0,23,2017,0.759,15.108889,0.004,98,5.4,46,17,171,17.1,1,1,1,9,0.9,0,0,1,10
727,738,Da'Mari Scott,,,WR230,614,,,,,,614,00-0034256,WR,2018,1.0,23,2018,0.01666666666666666,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,740,Devin Fuller,,,WR231,616,,,,,,616,00-0032451,WR,2018,0.0,24,2016,-1,--,0.004,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,742,David Williams,,,RB201,618,,,,,,618,WIL213246,WR,2018,--,55,1986,-1,--,--,82,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
732,743,Kendall Wright,,,WR232,619,,,,,,619,00-0029708,WR,2018,1.0,28,2012,-1,--,0.006,20,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0
735,746,Marcell Ateman,,,WR233,622,,,,,,622,00-0034747,WR,2018,1.0,23,2018,0.8128571428571428,9.726667,0.003,228,0,31,15,154,25.666666666666668,2,1,0,0,0,0,0,1,6
736,747,Josh Malone,,,WR234,623,,,,,,623,00-0033859,WR,2018,1.0,22,2017,0.1222222222222222,1.6133333,--,128,3.7,5,1,12,4,0,0,0,0,0,0,0,0,3
740,751,Marcus Green,,,WR235,628,,,,,,628,00-0035296,WR,2018,--,22,2019,-1,--,0.004,203,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
741,752,Martavis Bryant,,,WR236,629,,,,,,629,00-0031373,WR,2018,0.9436619718309859,26,2014,0.41625,4.4695244,0.011000000000000001,118,4.2,27,19,266,38,6,0,3,23,3.2857142857142856,0,1,0,7
742,753,Juwann Winfree,,,WR237,630,,,,,,630,00-0035593,WR,2018,--,21,2019,-1,--,0.004,187,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
743,754,T.J. Jones,,,WR238,631,,,,,,631,00-0031189,WR,2018,0.9636363636363636,26,2014,0.44800000000000006,28.373335,0.004,189,1.2,27,19,190,15.833333333333334,3,2,0,0,0,0,0,2,12
744,755,Eric Weems,,,WR239,632,,,,,,632,00-0024535,WR,2018,1.0,33,2007,-1,--,0.008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,756,Derrick Willies,,,WR240,633,,,,,,633,00-0034258,WR,2018,0.3125,23,2018,0.072,,0.001,,0,5,3,61,61,1,0,0,0,0,0,0,0,1
746,757,Jordan Lasley,,,WR241,634,,,,,,634,00-0034271,WR,2018,1.0,21,2018,-1,--,0.003,162,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
747,758,Brandon Powell,,,WR242,635,,,,,,635,00-0034646,WR,2018,1.0,22,2018,0.23,48.162495,0.003,,0,17,11,129,32.25,1,0,1,4,1,0,0,0,4
750,761,Deontay Burnett,,,WR243,638,,,,,,638,00-0034653,WR,2018,1.0,20,2018,0.43600000000000005,34.703003,0.003,,0,15,10,143,28.6,3,0,0,0,0,0,0,0,5
754,765,Cam Sims,,,WR244,642,,,,,,642,00-0034104,WR,2018,0.0625,22,2018,0,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,766,Dontrelle Inman,,,WR245,643,,,,,,643,00-0028411,WR,2018,1.0,29,2014,0.5844444444444444,37.77143,0.008,,0,39,28,304,38,4,3,0,0,0,0,0,3,8
757,768,Dylan Cantrell,,,WR246,645,,,,,,645,00-0034409,WR,2018,1.0,24,2018,-1,--,0.004,191,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
762,773,Trent Sherfield Sr.,DEN,10,WR247,651,,,,,,651,00-0034487,WR,2018,1.0,22,2018,0.42,25.219046,0.003,,0,28,19,210,30,1,1,0,0,0,0,0,1,7
764,776,Cody Core,,,WR248,655,,,,,,655,00-0032795,WR,2018,1.0,24,2016,0.36499999999999994,12.6044445,0.004,199,0.9,29,13,160,16,2,1,0,0,0,0,0,1,10
766,778,Nick Williams,,,WR249,657,,,,,,657,00-0029848,WR,2018,1.0,27,2013,-1,4.5633335,0.004,,0,10,4,34,11.333333333333334,0,0,0,0,0,0,0,0,3
767,779,Jordan Taylor,,,WR250,658,,,,,,658,00-0031697,WR,2018,0.6666666666666666,26,2015,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,781,Greg Dortch,ARI,12,WR251,660,,,,,,660,00-0035500,WR,2018,--,20,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,782,Quadree Henderson,,,WR252,661,,,,,,661,00-0034206,WR,2018,0.5,21,2018,0,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,788,Harry Douglas,,,WR253,668,,,,,,668,00-0026224,WR,2018,0.9253731343283582,33,2008,-1,--,--,84,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0
782,794,Michael Floyd,,,WR254,675,,,,,,675,00-0029638,WR,2018,0.9649122807017544,28,2012,0.44076923076923075,4.755555,0.005,13,18.3,25,10,100,10,1,1,0,0,0,0,0,1,10
785,797,Geremy Davis,,,WR255,679,,,,,,679,00-0031953,WR,2018,1.0,26,2015,0.08499999999999999,,0.005,186,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0
786,798,Charone Peake,,,WR256,680,,,,,,680,00-0032959,WR,2018,0.7291666666666666,25,2016,0.11461538461538462,1.71,0.004,241,0,3,2,25,8.333333333333334,0,0,0,0,0,0,0,0,3
787,799,Jehu Chesson,,,WR257,681,,,,,,681,00-0033464,WR,2018,1.0,24,2017,0.01,1.2433333,0.001,139,3.2,2,1,7,2.3333333333333335,0,0,1,-4,-1.3333333333333333,0,0,0,3
789,801,Alonzo Russell,,,WR258,683,,,,,,683,00-0032550,WR,2018,1.0,25,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,817,Cameron Batson,,,WR259,701,,,,,,701,00-0034652,WR,2018,1.0,22,2018,0.25545454545454543,3.1256664,0.003,,0,11,8,82,13.666666666666666,1,0,1,1,0.16666666666666666,0,0,0,6
807,819,Chris Lacy,,,WR260,703,,,,,,703,00-0034593,WR,2018,1.0,22,2018,0.48,,0.003,,0,1,0,0,0,0,0,0,0,0,0,0,0,0
808,820,Keenan Reynolds,,,WR261,704,,,,,,704,00-0033078,WR,2018,1.0,24,2016,0.155,--,0.003,182,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
812,824,Michael Clark,,,WR262,708,,,,,,708,00-0033352,WR,2018,1.0,22,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,827,Riley McCarron,,,WR263,712,,,,,,712,00-0033773,WR,2018,1.0,25,2017,-1,,0.003,,0,1,0,0,0,0,0,0,0,0,0,1,0,0
822,834,Johnny Holton,,,WR265,720,,,,,,720,00-0032935,WR,2018,1.0,27,2016,0.09,,0.004,,0,1,0,0,0,0,0,0,0,0,0,0,0,0
824,836,Malcolm Mitchell,,,WR266,722,,,,,,722,00-0032400,WR,2018,0.53125,26,2016,-1,--,0.005,112,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
828,840,Lance Lenoir Jr.,,,WR267,726,,,,,,726,00-0033992,WR,2018,1.0,23,2017,0.01714285714285714,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,846,Isaiah Ford,,,WR268,733,,,,,,733,00-0033471,WR,2018,0.23809523809523808,22,2017,0.24,,0.003,237,0,1,0,0,0,0,0,0,0,0,0,0,0,0
836,848,Griff Whalen,,,WR269,735,,,,,,735,00-0029033,WR,2018,0.9696969696969697,28,2012,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,849,Deonte Thompson,,,WR270,736,,,,,,736,00-0029388,WR,2018,1.0,29,2012,-1,5.56447,0.005,,0,30,17,161,13.416666666666666,0,0,0,0,0,0,0,0,12
839,851,Penny Hart,,,WR271,739,,,,,,739,00-0035022,WR,2018,--,22,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,853,Jalen Tolliver,,,WR272,741,,,,,,741,00-0034489,WR,2018,1.0,22,2018,0.4066666666666667,4.4633327,0.003,,0,6,3,37,12.333333333333334,0,0,0,0,0,0,0,0,3
842,854,J'Mon Moore,,,WR273,742,,,,,,742,00-0034268,WR,2018,1.0,23,2018,0.095,0.125,0.001,133,3.5,3,2,15,7.5,0,0,0,0,0,0,1,0,2
843,855,Travis Rudolph,,,WR274,743,,,,,,743,00-0033717,WR,2018,1.0,22,2017,-1,--,0.001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
