Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apy_cap_pct,draft_pick,pick_value,yac_pr
485,Zach Pascal,NYG,11.0,WR161,793.0,,,,,367.0,580,00-0033251,WR,2018,1.0,23,2017,0.454375,40.486183,0.004,,0.0,3.0
488,Tim Patrick,DET,5.0,WR162,654.0,,,,,369.0,511.5,00-0033375,WR,2018,1.0,24,2017,0.358125,30.426222,0.003,,0.0,4.869565217391305
490,Byron Pringle,,,WR163,371.0,,,,,,371,00-0034297,WR,2018,0.0,24,2018,-1.0,--,0.003,,0.0,--
491,Aldrick Robinson,,,WR164,576.0,,,,,372.0,474,00-0028116,WR,2018,1.0,29,2011,0.2914285714285714,32.806866,0.006,178.0,1.6,2.4705882352941178
493,Trevor Davis,,,WR165,375.0,,,,,,375,00-0032423,WR,2018,0.7291666666666666,25,2016,0.0,--,0.004,163.0,2.2,--
508,Braxton Miller,,,WR166,385.0,,,,,,385,00-0033069,WR,2018,0.90625,25,2016,-1.0,--,0.003,85.0,6.3,--
512,Andy Jones,,,WR167,388.0,,,,,,388,00-0032707,WR,2018,0.6666666666666666,24,2016,-1.0,21.064999,0.001,,0.0,2.3636363636363638
513,Jaydon Mickens,,,WR168,921.0,,,,,388.0,654.5,00-0033006,WR,2018,0.6296296296296297,24,2016,0.0083333333333333,--,0.003,,0.0,--
514,Matthew Slater,,,WR169,389.0,,,,,,389,00-0026293,WR,2018,1.0,32,2008,0.01625,--,0.013999999999999999,153.0,2.6,--
517,Olamide Zaccheaus,CHI,6.0,WR170,,,,,,391.0,391,00-0035208,WR,2018,--,21,2019,-1.0,--,0.003,,0.0,--
518,Hunter Sharp,,,WR171,870.0,,,,,392.0,631,00-0032839,WR,2018,1.0,24,2016,-1.0,--,0.003,,0.0,--
522,Terrelle Pryor Sr.,,,WR172,468.0,,,,,394.0,431,00-0028825,WR,2018,0.9333333333333333,29,2011,-1.0,35.54554,0.005,1.0,34.6,3.875
524,Tremon Smith,HOU,10.0,CB1,396.0,,,,,,396,00-0034278,CB,2018,1.0,22,2018,0.0,--,0.003,196.0,1.0,--
525,Jordan Veasy,,,WR173,,,,,,396.0,396,00-0034669,WR,2018,--,23,2018,-1.0,--,0.003,,0.0,--
526,Austin Carr,,,WR174,398.0,,,,,,398,00-0033382,WR,2018,1.0,24,2017,0.3028571428571429,9.218612,0.003,,0.0,2.4444444444444446
531,DeAndre Carter,CLE,7.0,WR176,494.0,,,,,401.0,447.5,00-0031763,WR,2018,1.0,25,2015,0.2928571428571428,17.348394,0.003,,0.0,6.818181818181818
540,Alex Erickson,,,WR177,408.0,,,,,,408,00-0032543,WR,2018,1.0,25,2016,0.37875,12.228545,0.011000000000000001,,0.0,3.75
546,Devin Smith,,,WR178,413.0,,,,,,413,00-0031934,WR,2018,0.15217391304347827,26,2015,-1.0,--,--,37.0,11.6,--
549,Darius Slayton,NYG,11.0,WR179,731.0,,,,,414.0,572.5,00-0035535,WR,2018,--,21,2019,-1.0,--,0.004,171.0,1.9,--
553,Ashton Dulin,IND,6.0,WR180,418.0,,,,,,418,00-0035021,WR,2018,--,21,2019,-1.0,--,0.003,,0.0,--
557,Marlon Brown,,,WR181,,,,,,421.0,421,00-0030400,WR,2018,0.5901639344262295,27,2013,-1.0,--,0.004,,0.0,--
561,Bisi Johnson,,,WR182,423.0,,,,,,423,00-0035006,WR,2018,--,21,2019,-1.0,--,0.003,247.0,0.0,--
564,Quincy Adeboyejo,,,WR183,426.0,,,,,,426,00-0033366,WR,2018,0.058823529411764705,23,2017,-1.0,--,0.003,,0.0,--
573,Darrius Heyward-Bey,,,WR184,432.0,,,,,,432,00-0026983,WR,2018,1.0,31,2009,0.0792857142857142,1.8100001,0.008,7.0,22.2,10.0
576,Kevin White,,,WR185,841.0,,,,,433.0,637,00-0031545,WR,2018,0.4375,26,2015,0.2777777777777778,12.639998,0.008,,0.0,1.5
583,Justin Watson,HOU,10.0,WR186,562.0,,,,,437.0,499.5,00-0034386,WR,2018,1.0,22,2018,0.0875,0.75,0.004,144.0,3.0,0.0
590,Cameron Meredith,,,WR187,443.0,,,,,,443,00-0031912,WR,2018,0.6307692307692307,25,2015,-1.0,3.8033345,0.013000000000000001,,0.0,4.222222222222222
592,Rodney Adams,,,WR188,445.0,,,,,,445,00-0033957,WR,2018,1.0,23,2017,-1.0,--,0.003,170.0,1.9,--
596,J.J. Nelson,,,WR189,450.0,,,,,,450,00-0032112,WR,2018,1.0,26,2015,0.2542857142857143,5.7186117,0.005,159.0,2.3,3.4285714285714284
598,Javon Wims,,,WR190,452.0,,,,,,452,00-0034426,WR,2018,1.0,23,2018,0.12,25.919998,0.004,224.0,0.1,0.5
600,Dwayne Harris,,,WR191,454.0,,,,,,454,00-0028114,WR,2018,0.912,30,2011,0.054,3.3028572,0.009000000000000001,176.0,1.7,7.833333333333333
603,Keith Kirkwood,BAL,8.0,WR192,458.0,,,,,,458,00-0034317,WR,2018,1.0,23,2018,0.44,3.3795238,0.003,,0.0,3.769230769230769
606,Torrey Smith,,,WR193,463.0,,,,,,463,00-0027996,WR,2018,0.9849624060150376,29,2011,0.4463636363636363,39.822857,0.016,58.0,8.7,2.823529411764706
608,Kamar Aiken,,,WR194,466.0,,,,,,466,00-0028497,WR,2018,1.0,29,2011,-1.0,21.124996,0.004,,0.0,1.8333333333333333
612,Eli Rogers,,,WR195,472.0,,,,,,472,00-0031782,WR,2018,0.7291666666666666,25,2015,-1.0,21.723335,0.016,,0.0,3.3333333333333335
614,Braxton Berrios,HOU,10.0,WR196,474.0,,,,,,474,00-0034419,WR,2018,0.0,22,2018,-1.0,--,0.004,210.0,0.6,--
615,Pierre Garcon,,,WR197,477.0,,,,,,477,00-0026345,WR,2018,0.9341317365269461,32,2008,0.7250000000000001,19.927858,0.057,205.0,0.7,4.083333333333333
618,Noah Brown,WAS,10.0,WR198,481.0,,,,,,481,00-0033591,WR,2018,0.75,22,2017,0.18625,0.55700004,0.004,239.0,0.0,4.0
622,Isaac Whitney,,,WR199,486.0,,,,,,486,00-0033449,WR,2018,1.0,24,2017,-1.0,--,0.003,,0.0,--
632,Brandon Zylstra,,,WR200,498.0,,,,,,498,00-0034052,WR,2018,1.0,25,2018,0.015625,5.4449997,0.003,,0.0,8.0
636,JoJo Natson,,,WR201,504.0,,,,,,504,00-0033266,WR,2018,1.0,24,2017,-1.0,--,0.003,,0.0,--
645,Allen Lazard,NYJ,4.0,WR202,513.0,,,,,,513,00-0034521,WR,2018,1.0,22,2018,0.02,,0.003,,0.0,0.0
648,Marcus Johnson,,,WR203,516.0,,,,,,516,00-0032980,WR,2018,0.696969696969697,24,2016,0.246,31.266665,0.003,,0.0,4.666666666666667
649,Nsimba Webster,,,WR204,517.0,,,,,,517,00-0035621,WR,2018,--,22,2019,-1.0,--,0.003,,0.0,--
656,Damore'ea Stringfellow,,,WR205,524.0,,,,,,524,00-0033417,WR,2018,--,23,2017,-1.0,--,0.003,,0.0,--
659,Damion Ratley,,,WR206,527.0,,,,,,527,00-0034273,WR,2018,1.0,23,2018,0.1953846153846153,25.896997,0.004,175.0,1.7,3.923076923076923
661,Justin Hardy,,,WR207,529.0,,,,,,529,00-0031570,WR,2018,1.0,26,2015,0.210625,22.715536,0.005,107.0,4.8,5.071428571428571
664,Auden Tate,,,WR208,532.0,,,,,,532,00-0034686,WR,2018,1.0,21,2018,0.1928571428571428,2.2291667,--,253.0,0.0,0.5
674,Bobo Wilson,,,WR209,543.0,,,,,,543,00-0033434,WR,2018,1.0,23,2017,0.214,2.4133337,0.001,,0.0,5.0
682,Brice Butler,,,WR210,553.0,,,,,,553,00-0030516,WR,2018,1.0,28,2013,0.28875,17.195,0.006999999999999999,209.0,0.6,0.16666666666666666
684,Darius Jennings,,,WR211,555.0,,,,,,555,00-0031972,WR,2018,1.0,26,2015,-1.0,4.9839,0.004,,0.0,3.3636363636363638
689,Josh Bellamy,,,WR212,560.0,,,,,,560,00-0029319,WR,2018,1.0,29,2012,-1.0,8.409102,0.013000000000000001,,0.0,3.2857142857142856
694,Duke Williams,,,S1,566.0,,,,,,566,00-0032945,WR,2018,--,25,2019,-1.0,--,0.003,,0.0,--
698,Steven Sims Jr.,SEA,11.0,WR213,570.0,,,,,,570,00-0034928,WR,2018,--,21,2019,-1.0,--,0.003,,0.0,--
704,Terrance Williams,,,WR214,577.0,,,,,,577,00-0030542,WR,2018,0.8787878787878788,28,2013,0.2133333333333333,0.18,0.025,74.0,7.2,3.0
707,Charles Johnson,,,WR215,581.0,,,,,,581,00-0008454,WR,2018,--,46,1994,-1.0,--,--,17.0,16.6,--
711,Cedrick Wilson Jr.,NO,9.0,WR216,586.0,,,,,,586,00-0034418,WR,2018,0.0,22,2018,-1.0,--,0.003,208.0,0.6,--
714,River Cracraft,WAS,10.0,WR217,590.0,,,,,,590,00-0034054,WR,2018,1.0,23,2017,-1.0,,0.003,,0.0,1.0
716,Malik Turner,SF,4.0,WR218,592.0,,,,,,592,00-0034867,WR,2018,1.0,22,2018,0.1083333333333333,1.6200001,0.003,,0.0,7.0
717,Mack Hollins,NE,10.0,WR219,593.0,,,,,,593,00-0033555,WR,2018,0.53125,24,2017,-1.0,--,0.005,118.0,4.2,--
719,KhaDarel Hodge,ATL,9.0,WR220,595.0,,,,,,595,00-0034854,WR,2018,1.0,24,2018,0.0885714285714285,1.4433334,0.003,,0.0,0.0
724,Brittan Golden,,,WR221,600.0,,,,,,600,00-0029336,WR,2018,0.9666666666666667,30,2012,-1.0,--,0.004,,0.0,--
725,Jaleel Scott,,,WR222,601.0,,,,,,601,00-0034267,WR,2018,0.0,23,2018,-1.0,--,0.004,132.0,3.5,--
726,Daurice Fountain,,,WR223,602.0,,,,,,602,00-0034395,WR,2018,1.0,22,2018,0.04,--,0.004,159.0,2.3,--
727,Richie James Jr.,,,WR224,603.0,,,,,,603,00-0034286,WR,2018,1.0,22,2018,0.2215384615384615,18.439522,0.004,240.0,0.0,11.222222222222221
728,Keon Hatcher,,,WR225,604.0,,,,,,604,00-0033441,WR,2018,1.0,23,2017,-1.0,,0.001,,0.0,8.0
732,Gehrig Dieter,,,WR226,608.0,,,,,,608,00-0033474,WR,2018,1.0,25,2017,-1.0,5.1200004,0.003,,0.0,13.0
733,Marken Michel,,,WR227,609.0,,,,,,609,00-0032609,WR,2018,--,25,2019,-1.0,--,0.003,,0.0,--
736,Ryan Switzer,,,WR228,612.0,,,,,,612,00-0033562,WR,2018,1.0,23,2017,0.2731249999999999,14.591834,0.004,133.0,3.5,3.8055555555555554
737,Chad Williams,,,WR229,613.0,,,,,,613,00-0033933,WR,2018,1.0,23,2017,0.759,15.108889,0.004,98.0,5.4,0.9411764705882353
738,Da'Mari Scott,,,WR230,614.0,,,,,,614,00-0034256,WR,2018,1.0,23,2018,0.0166666666666666,--,0.003,,0.0,--
740,Devin Fuller,,,WR231,616.0,,,,,,616,00-0032451,WR,2018,0.0,24,2016,-1.0,--,0.004,238.0,0.0,--
742,David Williams,,,RB201,618.0,,,,,,618,WIL213246,WR,2018,--,55,1986,-1.0,--,--,82.0,6.5,--
743,Kendall Wright,,,WR232,619.0,,,,,,619,00-0029708,WR,2018,1.0,28,2012,-1.0,--,0.006,20.0,15.5,--
746,Marcell Ateman,,,WR233,622.0,,,,,,622,00-0034747,WR,2018,1.0,23,2018,0.8128571428571428,9.726667,0.003,228.0,0.0,2.066666666666667
747,Josh Malone,,,WR234,623.0,,,,,,623,00-0033859,WR,2018,1.0,22,2017,0.1222222222222222,1.6133333,--,128.0,3.7,0.0
751,Marcus Green,,,WR235,628.0,,,,,,628,00-0035296,WR,2018,--,22,2019,-1.0,--,0.004,203.0,0.8,--
752,Martavis Bryant,,,WR236,629.0,,,,,,629,00-0031373,WR,2018,0.9436619718309859,26,2014,0.41625,4.4695244,0.011000000000000001,118.0,4.2,6.894736842105263
753,Juwann Winfree,,,WR237,630.0,,,,,,630,00-0035593,WR,2018,--,21,2019,-1.0,--,0.004,187.0,1.3,--
754,T.J. Jones,,,WR238,631.0,,,,,,631,00-0031189,WR,2018,0.9636363636363636,26,2014,0.448,28.373335,0.004,189.0,1.2,1.894736842105263
755,Eric Weems,,,WR239,632.0,,,,,,632,00-0024535,WR,2018,1.0,33,2007,-1.0,--,0.008,,0.0,--
756,Derrick Willies,,,WR240,633.0,,,,,,633,00-0034258,WR,2018,0.3125,23,2018,0.072,,0.001,,0.0,10.666666666666666
757,Jordan Lasley,,,WR241,634.0,,,,,,634,00-0034271,WR,2018,1.0,21,2018,-1.0,--,0.003,162.0,2.2,--
758,Brandon Powell,,,WR242,635.0,,,,,,635,00-0034646,WR,2018,1.0,22,2018,0.2299999999999999,48.162495,0.003,,0.0,10.454545454545455
761,Deontay Burnett,,,WR243,638.0,,,,,,638,00-0034653,WR,2018,1.0,20,2018,0.436,34.703003,0.003,,0.0,2.5
765,Cam Sims,,,WR244,642.0,,,,,,642,00-0034104,WR,2018,0.0625,22,2018,0.0,--,0.003,,0.0,--
766,Dontrelle Inman,,,WR245,643.0,,,,,,643,00-0028411,WR,2018,1.0,29,2014,0.5844444444444444,37.77143,0.008,,0.0,2.0714285714285716
768,Dylan Cantrell,,,WR246,645.0,,,,,,645,00-0034409,WR,2018,1.0,24,2018,-1.0,--,0.004,191.0,1.2,--
773,Trent Sherfield Sr.,DEN,10.0,WR247,651.0,,,,,,651,00-0034487,WR,2018,1.0,22,2018,0.42,25.219046,0.003,,0.0,2.0
776,Cody Core,,,WR248,655.0,,,,,,655,00-0032795,WR,2018,1.0,24,2016,0.3649999999999999,12.6044445,0.004,199.0,0.9,2.769230769230769
778,Nick Williams,,,WR249,657.0,,,,,,657,00-0029848,WR,2018,1.0,27,2013,-1.0,4.5633335,0.004,,0.0,2.5
779,Jordan Taylor,,,WR250,658.0,,,,,,658,00-0031697,WR,2018,0.6666666666666666,26,2015,-1.0,--,0.004,,0.0,--
781,Greg Dortch,ARI,12.0,WR251,660.0,,,,,,660,00-0035500,WR,2018,--,20,2019,-1.0,--,0.003,,0.0,--
782,Quadree Henderson,,,WR252,661.0,,,,,,661,00-0034206,WR,2018,0.5,21,2018,0.0,--,0.003,,0.0,--
788,Harry Douglas,,,WR253,668.0,,,,,,668,00-0026224,WR,2018,0.9253731343283582,33,2008,-1.0,--,--,84.0,6.4,--
794,Michael Floyd,,,WR254,675.0,,,,,,675,00-0029638,WR,2018,0.9649122807017544,28,2012,0.4407692307692307,4.755555,0.005,13.0,18.3,2.9
797,Geremy Davis,,,WR255,679.0,,,,,,679,00-0031953,WR,2018,1.0,26,2015,0.0849999999999999,,0.005,186.0,1.3,0
798,Charone Peake,,,WR256,680.0,,,,,,680,00-0032959,WR,2018,0.7291666666666666,25,2016,0.1146153846153846,1.71,0.004,241.0,0.0,2.0
799,Jehu Chesson,,,WR257,681.0,,,,,,681,00-0033464,WR,2018,1.0,24,2017,0.01,1.2433333,0.001,139.0,3.2,0.0
801,Alonzo Russell,,,WR258,683.0,,,,,,683,00-0032550,WR,2018,1.0,25,2016,-1.0,--,0.003,,0.0,--
817,Cameron Batson,,,WR259,701.0,,,,,,701,00-0034652,WR,2018,1.0,22,2018,0.2554545454545454,3.1256664,0.003,,0.0,6.75
819,Chris Lacy,,,WR260,703.0,,,,,,703,00-0034593,WR,2018,1.0,22,2018,0.48,,0.003,,0.0,0
820,Keenan Reynolds,,,WR261,704.0,,,,,,704,00-0033078,WR,2018,1.0,24,2016,0.155,--,0.003,182.0,1.5,--
824,Michael Clark,,,WR262,708.0,,,,,,708,00-0033352,WR,2018,1.0,22,2017,-1.0,--,0.003,,0.0,--
827,Riley McCarron,,,WR263,712.0,,,,,,712,00-0033773,WR,2018,1.0,25,2017,-1.0,,0.003,,0.0,0
834,Johnny Holton,,,WR265,720.0,,,,,,720,00-0032935,WR,2018,1.0,27,2016,0.09,,0.004,,0.0,0
836,Malcolm Mitchell,,,WR266,722.0,,,,,,722,00-0032400,WR,2018,0.53125,26,2016,-1.0,--,0.005,112.0,4.6,--
840,Lance Lenoir Jr.,,,WR267,726.0,,,,,,726,00-0033992,WR,2018,1.0,23,2017,0.0171428571428571,--,0.003,,0.0,--
846,Isaiah Ford,,,WR268,733.0,,,,,,733,00-0033471,WR,2018,0.23809523809523808,22,2017,0.24,,0.003,237.0,0.0,0
848,Griff Whalen,,,WR269,735.0,,,,,,735,00-0029033,WR,2018,0.9696969696969697,28,2012,-1.0,--,0.004,,0.0,--
849,Deonte Thompson,,,WR270,736.0,,,,,,736,00-0029388,WR,2018,1.0,29,2012,-1.0,5.56447,0.005,,0.0,2.235294117647059
851,Penny Hart,,,WR271,739.0,,,,,,739,00-0035022,WR,2018,--,22,2019,-1.0,--,0.003,,0.0,--
853,Jalen Tolliver,,,WR272,741.0,,,,,,741,00-0034489,WR,2018,1.0,22,2018,0.4066666666666667,4.4633327,0.003,,0.0,4.666666666666667
854,J'Mon Moore,,,WR273,742.0,,,,,,742,00-0034268,WR,2018,1.0,23,2018,0.095,0.125,0.001,133.0,3.5,3.0
855,Travis Rudolph,,,WR274,743.0,,,,,,743,00-0033717,WR,2018,1.0,22,2017,-1.0,--,0.001,,0.0,--
858,DeAndrew White,,,WR275,747.0,,,,,,747,00-0031511,WR,2018,1.0,26,2015,-1.0,--,0.003,,0.0,--
859,Damiere Byrd,,,WR276,748.0,,,,,,748,00-0031868,WR,2018,0.6578947368421053,25,2015,0.08625,1.6199999,0.004,,0.0,1.0
861,Sammie Coates,,,WR277,750.0,,,,,,750,00-0032166,WR,2018,1.0,25,2015,0.0383333333333333,2.42,0.004,87.0,6.2,5.0
868,Scotty Miller,PIT,7.0,WR278,758.0,,,,,,758,00-0035298,WR,2018,--,21,2019,-1.0,--,0.004,208.0,0.6,--
869,Aaron Burbridge,,,WR279,759.0,,,,,,759,00-0032441,WR,2018,0.48484848484848486,24,2016,-1.0,--,0.003,213.0,0.5,--
871,Chad Hansen,,,WR280,761.0,,,,,,761,00-0033840,WR,2018,1.0,23,2017,-1.0,--,--,141.0,3.1,--
872,Jaelen Strong,,,WR281,762.0,,,,,,762,00-0031560,WR,2018,0.8636363636363636,24,2015,-1.0,--,0.004,70.0,7.5,--
874,Andre Holmes,,,WR282,764.0,,,,,,764,00-0028263,WR,2018,0.9795918367346939,30,2011,-1.0,4.2487273,0.01,,0.0,3.8461538461538463
877,Vyncint Smith,,,WR283,767.0,,,,,,767,00-0034631,WR,2018,1.0,22,2018,0.3571428571428571,19.109167,0.003,,0.0,1.2
878,Justin Hunter,,,WR284,768.0,,,,,,768,00-0030521,WR,2018,0.6931818181818182,27,2013,0.326,2.7691665,0.005,34.0,12.1,0.6666666666666666
886,Tommylee Lewis,,,WR285,777.0,,,,,,777,00-0032881,WR,2018,0.8333333333333334,25,2016,0.1642857142857142,16.346668,0.005,,0.0,0.3333333333333333
892,Jared Abbrederis,,,WR286,783.0,,,,,,783,00-0031021,WR,2018,1.0,27,2014,-1.0,--,--,176.0,1.7,--
895,Ryan Grant,,,WR287,786.0,,,,,,786,00-0031068,WR,2018,1.0,27,2014,0.5607142857142857,23.658241,0.005,142.0,3.0,2.657142857142857
896,Malachi Dupre,,,WR288,787.0,,,,,,787,00-0033305,WR,2018,1.0,22,2017,0.08,--,0.003,247.0,0.0,--
901,Robert Davis,,,WR289,792.0,,,,,,792,00-0033530,WR,2018,0.2,23,2017,-1.0,--,0.003,209.0,0.6,--
904,Kalif Raymond,DET,5.0,WR290,796.0,,,,,,796,00-0032464,WR,2018,1.0,24,2016,-1.0,--,0.004,,0.0,--
906,Tanner McEvoy,,,WR291,798.0,,,,,,798,00-0032475,WR,2018,1.0,25,2016,0.0,--,0.004,,0.0,--
910,Marvin Hall,,,WR293,802.0,,,,,,802,00-0033094,WR,2018,1.0,25,2016,0.17625,17.520256,0.004,,0.0,5.7
911,Leonte Carroo,,,WR294,803.0,,,,,,803,00-0033060,WR,2018,0.975609756097561,24,2016,0.0788888888888888,54.453327,0.004,86.0,6.2,18.0
912,Jeremy Kerley,,,WR295,804.0,,,,,,804,00-0028091,WR,2018,0.9572649572649573,29,2011,0.69,,0.005,153.0,2.6,7.5
914,Brendan Langley,,,CB2,806.0,,,,,,806,00-0033552,WR,2018,1.0,23,2017,0.0,--,0.003,101.0,5.2,--
919,Ed Eagan,,,WR296,811.0,,,,,,811,00-0032705,WR,2018,1.0,25,2016,-1.0,--,--,,0.0,--
921,Bruce Ellington,,,WR297,814.0,,,,,,814,00-0031326,WR,2018,0.6707317073170732,27,2014,0.5742857142857142,14.944761,0.005,106.0,4.9,3.4838709677419355
925,Jawill Davis,,,WR298,818.0,,,,,,818,00-0034499,WR,2018,0.9230769230769231,23,2018,0.1414285714285714,5.823333,0.003,,0.0,1.0
926,Dillon Mitchell,,,WR299,819.0,,,,,,819,00-0035002,WR,2018,--,21,2019,-1.0,--,0.003,239.0,0.0,--
928,Emanuel Hall,,,WR300,821.0,,,,,,821,00-0035070,WR,2018,--,21,2019,-1.0,--,0.003,,0.0,--
929,Brandon Coleman,,,WR301,822.0,,,,,,822,00-0030801,WR,2018,1.0,26,2014,-1.0,--,0.006,,0.0,--
931,Carlos Henderson,,,WR302,824.0,,,,,,824,00-0033919,WR,2018,0.0,23,2017,-1.0,--,0.001,,0.0,--
932,Quan Bray,,,WR303,825.0,,,,,,825,00-0031514,WR,2018,0.6097560975609756,25,2015,-1.0,--,0.004,,0.0,--
933,Travis Fulgham,,,WR304,826.0,,,,,,826,00-0035592,WR,2018,--,22,2019,-1.0,--,0.004,184.0,1.4,--
936,Rod Streater,,,WR306,830.0,,,,,,830,00-0029129,WR,2018,0.8352941176470589,30,2012,-1.0,,0.004,,0.0,0
937,ArDarius Stewart,,,WR307,831.0,,,,,,831,00-0033916,WR,2018,0.8888888888888888,24,2017,-1.0,--,0.001,79.0,6.8,--
944,Tanner Gentry,,,WR308,838.0,,,,,,838,00-0033633,WR,2018,1.0,23,2017,-1.0,--,0.003,,0.0,--
945,Darius Powe,,,WR309,839.0,,,,,,839,00-0032656,WR,2018,0.4,24,2016,-1.0,--,0.003,,0.0,--
947,Austin Proehl,,,WR310,842.0,,,,,,842,00-0034442,WR,2018,--,22,2018,-1.0,--,0.003,255.0,0.0,--
948,Simmie Cobbs Jr.,,,WR311,843.0,,,,,,843,00-0034068,WR,2018,1.0,23,2018,-1.0,--,0.003,,0.0,--
952,Bennie Fowler,III,,WR312,847.0,,,,,,847,00-0030670,WR,2018,1.0,27,2014,-1.0,7.7343335,0.005,,0.0,4.75
954,Jace Billingsley,,,WR313,849.0,,,,,,849,00-0032553,WR,2018,1.0,25,2016,-1.0,--,0.001,,0.0,--
957,Kaelin Clay,,,WR314,852.0,,,,,,852,00-0032115,WR,2018,0.7142857142857143,26,2015,0.0,--,0.004,184.0,1.4,--
958,Carlton Agudosi,,,WR315,853.0,,,,,,853,00-0033599,WR,2018,1.0,24,2017,-1.0,--,0.003,,0.0,--
961,Rashad Greene,,,WR316,856.0,,,,,,856,00-0032170,WR,2018,0.6181818181818182,25,2015,0.20625,2.1249998,0.004,139.0,3.2,2.5
963,Markus Wheaton,,,WR318,858.0,,,,,,858,00-0030460,WR,2018,0.9166666666666666,27,2013,0.03,--,0.005,79.0,6.8,--
965,Tre McBride,III,,WR319,860.0,,,,,,860,00-0032123,WR,2018,1.0,25,2015,-1.0,--,0.004,245.0,0.0,--
966,James Wright,,,WR320,861.0,,,,,,861,00-0031291,WR,2018,0.673469387755102,26,2014,-1.0,--,0.004,239.0,0.0,--
967,Janarion Grant,,,WR321,862.0,,,,,,862,00-0034307,WR,2018,1.0,24,2018,0.125,--,0.003,,0.0,--
971,Tavarres King,,,WR322,866.0,,,,,,866,00-0030091,WR,2018,0.8823529411764706,28,2013,-1.0,--,0.005,161.0,2.2,--
973,Cam Phillips,,,WR323,869.0,,,,,,869,00-0034512,WR,2018,1.0,22,2018,0.2299999999999999,,0.003,,0.0,7.0
974,Artavis Scott,,,WR324,871.0,,,,,,871,00-0033706,WR,2018,0.0,23,2017,-1.0,--,0.003,,0.0,--
976,Arrelious Benn,,,WR325,874.0,,,,,,874,00-0027654,WR,2018,0.5526315789473685,29,2010,-1.0,--,--,39.0,11.3,--
977,Devin Lucien,,,WR326,875.0,,,,,,875,00-0032447,WR,2018,1.0,25,2016,-1.0,--,0.003,225.0,0.0,--
980,Nelson Spruce,,,WR327,878.0,,,,,,878,00-0032685,WR,2018,0.5625,25,2016,-1.0,--,0.003,,0.0,--
981,C.J. Board,,,WR328,879.0,,,,,,879,00-0033367,WR,2018,0.0,24,2017,-1.0,--,0.003,,0.0,--
982,Marquez North,,,WR329,881.0,,,,,,881,00-0032681,WR,2018,0.0,23,2016,-1.0,--,0.003,,0.0,--
983,Mitch Mathews,,,WR330,882.0,,,,,,882,00-0032817,WR,2018,1.0,27,2016,-1.0,--,--,,0.0,--
984,Rashawn Scott,,,WR331,883.0,,,,,,883,00-0032621,WR,2018,0.6111111111111112,26,2016,-1.0,--,0.004,,0.0,--
985,Brenton Bersin,,,WR332,884.0,,,,,,884,00-0029394,WR,2018,0.9821428571428571,28,2013,-1.0,--,--,,0.0,--
986,Ishmael Zamora,,,WR333,885.0,,,,,,885,00-0034922,WR,2018,--,23,2019,-1.0,--,0.003,,0.0,--
987,Keyarris Garrett,,,WR334,886.0,,,,,,886,00-0032995,WR,2018,--,25,2016,-1.0,--,--,,0.0,--
988,Shelton Gibson,,,WR335,887.0,,,,,,887,00-0033573,WR,2018,1.0,23,2017,0.0586666666666666,16.820002,0.003,166.0,2.0,0.0
989,Roger Lewis,,,WR336,888.0,,,,,,888,00-0032659,WR,2018,1.0,24,2016,-1.0,--,0.004,,0.0,--
991,Tim White,,,WR337,890.0,,,,,,890,00-0033379,WR,2018,0.15789473684210525,24,2017,-1.0,,0.003,,0.0,0.0
993,Jordan Payton,,,WR338,892.0,,,,,,892,00-0032974,WR,2018,1.0,25,2016,-1.0,--,0.004,154.0,2.5,--
994,Mose Frazier,,,WR339,893.0,,,,,,893,00-0032488,WR,2018,1.0,25,2016,-1.0,--,0.003,,0.0,--
995,Wendall Williams,,,WR340,894.0,,,,,,894,00-0032739,WR,2018,1.0,27,2016,-1.0,--,0.003,,0.0,--
996,Amara Darboh,,,WR341,895.0,,,,,,895,00-0033937,WR,2018,0.5161290322580645,24,2017,-1.0,--,0.003,106.0,4.9,--
997,Russell Gage Jr.,SF,4.0,WR342,896.0,,,,,,896,00-0034411,WR,2018,1.0,22,2018,0.0606666666666666,3.973,0.004,194.0,1.1,3.1666666666666665
998,Krishawn Hogan,,,WR343,897.0,,,,,,897,00-0033604,WR,2018,0.15384615384615385,23,2017,-1.0,--,0.003,,0.0,--
999,Paul Turner,,,WR344,898.0,,,,,,898,00-0032841,WR,2018,1.0,25,2016,-1.0,--,0.003,,0.0,--
1000,Victor Bolden Jr.,,,WR345,899.0,,,,,,899,00-0033306,WR,2018,0.7307692307692307,23,2017,0.1266666666666666,,0.001,,0.0,1.0
1001,Michael Campanaro,,,WR346,900.0,,,,,,900,00-0031025,WR,2018,0.75,27,2014,-1.0,--,0.005,218.0,0.3,--
1002,Jester Weah,,,WR347,901.0,,,,,,901,00-0034633,WR,2018,--,23,2018,-1.0,--,0.003,,0.0,--
1004,Antoine Wesley,,,WR348,903.0,,,,,,903,00-0035126,WR,2018,--,20,2019,-1.0,--,0.003,,0.0,--
1005,Kolby Listenbee,,,WR349,904.0,,,,,,904,00-0032957,WR,2018,1.0,24,2016,-1.0,--,0.003,192.0,1.1,--
1006,Bryce Treggs,,,WR350,905.0,,,,,,905,00-0032724,WR,2018,1.0,24,2016,-1.0,--,0.004,,0.0,--
