player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0031325,Sammy Watkins,4,28.0,1.0
00-0030990,Josh Huff,4,36.0,1.0
00-0032054,Breshad Perriman,4,60.0,1.0
00-0027690,Eric Decker,4,40.0,2.0
00-0033079,Ricardo Louis,4,26.0,0.0
00-0026739,Jordan Norwood,4,18.0,0.0
00-0028116,Aldrick Robinson,4,18.0,1.0
00-0030068,Marquise Goodwin,4,42.0,1.0
00-0027595,Bryan Walters,4,66.0,2.0
00-0030450,Quinton Patton,4,18.0,0.0
00-0028497,Kamar Aiken,4,60.0,1.0
00-0032964,Byron Marshall,3,-2.0,0.0
00-0027691,Andre Roberts,3,6.0,1.0
00-0032977,Rashard Higgins,3,20.0,0.0
00-0031001,Jeff Janis,3,18.0,1.0
00-0032760,Josh Doctson,3,0.0,0.0
00-0032959,Charone Peake,3,0.0,0.0
00-0026224,Harry Douglas,3,0.0,0.0
00-0031189,T.J. Jones,3,0.0,0.0
00-0031600,Keith Mumphery,3,24.0,0.0
00-0029319,Josh Bellamy,3,30.0,1.0
00-0029708,Kendall Wright,3,12.0,1.0
00-0029129,Rod Streater,3,44.0,2.0
00-0030670,Bennie Fowler,3,10.0,1.0
00-0030460,Markus Wheaton,3,12.0,0.0
00-0022044,Andre Johnson,3,28.0,2.0
00-0026983,Darrius Heyward-Bey,2,28.0,1.0
00-0032365,DeMarcus Ayers,2,22.0,1.0
00-0032423,Trevor Davis,2,36.0,1.0
00-0032441,Aaron Burbridge,2,0.0,0.0
00-0033060,Leonte Carroo,2,54.0,1.0
00-0029848,Nick Williams,2,40.0,0.0
00-0028052,Cecil Shorts,2,0.0,0.0
00-0030113,Charles D. Johnson,2,16.0,0.0
00-0029572,Jarius Wright,2,2.0,1.0
00-0030047,Marquess Wilson,2,16.0,1.0
00-0029394,Brenton Bersin,2,0.0,0.0
00-0029336,Brittan Golden,2,18.0,1.0
00-0031268,Walt Powell,2,12.0,0.0
00-0029033,Griff Whalen,1,0.0,0.0
00-0033114,Mike Thomas,1,0.0,0.0
00-0030091,Tavarres King,1,12.0,0.0
00-0030300,Jaron Brown,1,0.0,0.0
00-0025396,Ted Ginn,1,26.0,0.0
00-0030671,Isaiah Burse,1,0.0,0.0
00-0030691,Jeremy Butler,1,10.0,0.0
00-0032951,Laquon Treadwell,1,0.0,0.0
00-0032795,Cody Core,1,20.0,0.0
00-0032170,Rashad Greene,1,0.0,0.0
00-0027654,Arrelious Benn,1,0.0,0.0
00-0032739,Wendall Williams,1,0.0,0.0
00-0028249,Jeremy Ross,1,8.0,1.0
00-0028114,Dwayne Harris,1,26.0,1.0
00-0032659,Roger Lewis,1,0.0,0.0
00-0031560,Jaelen Strong,1,0.0,0.0
00-0032602,J.D. McKissic,1,10.0,0.0
00-0032543,Alex Erickson,1,14.0,0.0
00-0028050,Greg Salas,1,0.0,0.0
00-0031757,Lucky Whitehead,1,16.0,0.0
00-0031818,Bradley Marquez,1,0.0,0.0
00-0031934,Devin Smith,1,0.0,0.0
00-0031953,Geremy Davis,1,0.0,0.0
00-0027057,Brandon Tate,1,0.0,0.0
00-0031344,Cody Latimer,1,0.0,0.0
