player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0037741,Jahan Dotson,10,110.0,5.0
00-0031763,DeAndre Carter,10,38.0,0.0
00-0031236,Brandin Cooks,10,108.0,3.0
00-0034960,Jakobi Meyers,10,46.0,3.0
00-0036165,Isaiah Hodgins,10,114.0,5.0
00-0032464,Kalif Raymond,9,78.0,0.0
00-0033572,Jamal Agnew,9,62.0,3.0
00-0034286,Richie James,9,140.0,4.0
00-0036554,Nico Collins,8,44.0,2.0
00-0033871,Corey Davis,8,20.0,1.0
00-0036309,Darnell Mooney,8,102.0,2.0
00-0036331,Devin Duvernay,8,72.0,2.0
00-0037816,Romeo Doubs,8,110.0,3.0
00-0030564,DeAndre Hopkins,8,36.0,1.0
00-0034487,Trent Sherfield,8,96.0,1.0
00-0037247,George Pickens,8,42.0,2.0
00-0027942,A.J. Green,8,12.0,1.0
00-0036182,Nick Westbrook-Ikhine,7,48.0,2.0
00-0036980,Elijah Moore,7,24.0,0.0
00-0028002,Randall Cobb,7,50.0,1.0
00-0031382,Jarvis Landry,7,30.0,1.0
00-0036936,Rondale Moore,7,8.0,0.0
00-0036913,Kadarius Toney,7,62.0,3.0
00-0035500,Greg Dortch,7,30.0,2.0
00-0036955,Terrace Marshall,6,0.0,0.0
00-0036326,Chase Claypool,6,20.0,1.0
00-0031325,Sammy Watkins,6,26.0,0.0
00-0036572,Shi Smith,6,64.0,2.0
00-0034646,Brandon Powell,6,66.0,0.0
00-0037664,Alec Pierce,6,30.0,1.0
00-0035208,Olamide Zaccheaus,6,66.0,3.0
00-0034983,Hunter Renfrow,6,68.0,2.0
00-0034860,Dante Pettis,6,16.0,1.0
00-0038104,Tyquan Thornton,5,34.0,2.0
00-0033307,Kendrick Bourne,5,48.0,1.0
00-0036415,Van Jefferson,5,40.0,2.0
00-0030068,Marquise Goodwin,5,94.0,2.0
00-0035341,Trenton Irwin,5,36.0,2.0
00-0036219,Marquez Callaway,5,32.0,1.0
00-0034419,Braxton Berrios,5,14.0,0.0
00-0035298,Scott Miller,5,28.0,0.0
00-0035864,Kendall Hinton,4,44.0,0.0
00-0037742,Treylon Burks,4,38.0,0.0
00-0034777,D.J. Chark,4,20.0,1.0
00-0036271,Quez Watkins,4,2.0,0.0
00-0036259,Jauan Jennings,4,12.0,1.0
00-0034279,Equanimeous St. Brown,4,64.0,1.0
00-0035021,Ashton Dulin,4,68.0,1.0
00-0033114,Mike Thomas,4,0.0,0.0
00-0032980,Marcus Johnson,4,0.0,0.0
00-0031547,DeVante Parker,4,24.0,1.0
00-0035535,Darius Slayton,4,42.0,0.0
00-0036482,Mike Strachan,4,0.0,0.0
00-0036862,Ben Skowronek,3,0.0,0.0
00-0032688,Robby Anderson,3,18.0,0.0
00-0033681,Keelan Cole,3,0.0,0.0
00-0032765,Michael Thomas,3,38.0,3.0
00-0036671,Dax Milne,3,48.0,1.0
00-0036365,Bryan Edwards,3,10.0,0.0
00-0034054,River Cracraft,3,26.0,2.0
00-0034104,Cam Sims,3,24.0,0.0
00-0034386,Justin Watson,3,8.0,1.0
00-0031549,Nelson Agholor,3,48.0,0.0
00-0036145,Lawrence Cager,3,18.0,1.0
00-0038090,Skyy Moore,2,12.0,1.0
00-0038117,Wan'Dale Robinson,2,10.0,1.0
00-0037300,Mike Woods,2,8.0,0.0
00-0037745,Velus Jones,2,18.0,1.0
00-0037257,David Bell,2,24.0,0.0
00-0036849,Tutu Atwell,2,6.0,0.0
00-0037261,Khalil Shakir,2,6.0,0.0
00-0036620,D'Wayne Eskridge,2,6.0,0.0
00-0036991,Amari Rodgers,2,0.0,0.0
00-0037382,Brandon Johnson,2,2.0,1.0
00-0026189,DeSean Jackson,2,0.0,0.0
00-0035359,David Sills,2,36.0,0.0
00-0036268,Laviska Shenault,2,22.0,0.0
00-0034765,Tre'Quan Smith,2,36.0,1.0
00-0036133,James Proche,2,12.0,0.0
00-0032951,Laquon Treadwell,2,12.0,0.0
00-0033251,Zach Pascal,2,12.0,0.0
00-0032208,Phillip Dorsett,2,0.0,0.0
00-0029000,Cole Beasley,2,34.0,1.0
00-0032385,Sterling Shepard,1,0.0,0.0
00-0032200,Ty Montgomery,1,12.0,1.0
00-0031941,Jamison Crowder,1,0.0,0.0
00-0034928,Steven Sims,1,0.0,0.0
00-0033386,Cody Hollister,1,10.0,0.0
00-0037666,Jalen Tolbert,1,8.0,0.0
00-0033932,Kenny Golladay,1,0.0,0.0
00-0037545,Rashid Shaheed,1,16.0,0.0
00-0034297,Byron Pringle,1,8.0,1.0
00-0034407,Ray-Ray McCloud,1,16.0,1.0
00-0037291,Jalen Nailor,1,10.0,0.0
00-0034854,KhaDarel Hodge,1,0.0,0.0
00-0036550,Rashod Bateman,1,8.0,0.0
00-0036635,Ihmir Smith-Marsette,1,0.0,0.0
00-0035876,Andre Baccellia,1,0.0,0.0
00-0036652,Racey McMath,1,0.0,0.0
00-0036527,D.J. Turner,1,0.0,0.0
00-0036439,Tyrie Cleveland,1,0.0,0.0
00-0036387,Jalen Reagor,1,2.0,1.0
00-0036255,Denzel Mims,1,24.0,0.0
00-0036228,Dezmon Patmon,1,0.0,0.0
00-0036959,Michael Bandy,1,8.0,0.0
00-0035399,Stanley Morgan,1,0.0,0.0
00-0035645,Gunner Olszewski,1,16.0,0.0
00-0035624,N'Keal Harry,1,34.0,1.0
00-0035544,Tom Kennedy,1,0.0,0.0
00-0035510,Jeff Smith,1,0.0,0.0
00-0037055,Lance McCutcheon,1,0.0,0.0
00-0037098,Samori Toure,1,4.0,0.0
00-0035022,Penny Hart,1,0.0,0.0
