Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apy_cap_pct,draft_pick,pick_value,yac_pr
909,Moritz Bohringer,,,WR292,801.0,,,,,,801,00-0032341,TE,2018,1.0,24,2016,-1.0,--,0.003,180.0,1.5,--
913,Jason Croom,,,TE171,805.0,,,,,,805,00-0033627,TE,2018,1.0,24,2017,-1.0,5.3408337,0.003,,0.0,6.2272727272727275
918,Antony Auclair ,,,TE172,810.0,,,,,,810,00-0033421,TE,2018,1.0,25,2017,0.31125,2.1226666,0.003,,0.0,1.1428571428571428
920,Austin Traylor,,,TE173,813.0,,,,,,813,00-0033043,TE,2018,1.0,24,2016,-1.0,--,0.003,,0.0,--
922,MarQueis Gray,,,TE174,815.0,,,,,,815,00-0029878,TE,2018,0.7674418604651163,28,2013,-1.0,--,--,,0.0,--
924,David Grinnage,,,TE175,817.0,,,,,,817,00-0032634,TE,2018,1.0,24,2017,-1.0,6.3333325,0.003,,0.0,3.0
927,Beau Sandland,,,TE176,820.0,,,,,,820,00-0032900,TE,2018,--,25,2016,-1.0,--,0.003,252.0,0.0,--
930,Darrell Daniels,,,TE177,823.0,,,,,,823,00-0033258,TE,2018,1.0,23,2017,0.1227272727272727,0.0,0.004,,0.0,0
935,Vince Mayle,,,WR305,829.0,,,,,,829,00-0032188,TE,2018,1.0,27,2015,-1.0,--,0.003,123.0,4.0,--
939,Will Tye,,,TE178,833.0,,,,,,833,00-0032004,TE,2018,1.0,26,2015,-1.0,--,0.004,,0.0,--
940,Johnny Mundt,JAC,10.0,TE179,834.0,,,,,,834,00-0033246,TE,2018,1.0,23,2017,0.061,,0.003,,0.0,5.0
943,Michael Roberts,,,TE180,837.0,,,,,,837,00-0033559,TE,2018,0.90625,24,2017,0.29125,49.721424,0.004,127.0,3.8,2.5555555555555554
946,Ross Dwelley,SF,4.0,TE181,840.0,,,,,,840,00-0034073,TE,2018,1.0,23,2018,0.0599999999999999,0.019999985,0.003,,0.0,0.5
955,Austin Roberts,,,TE182,850.0,,,,,,850,00-0034784,TE,2018,0.0,22,2018,-1.0,--,--,,0.0,--
959,Troy Niklas,,,TE183,854.0,,,,,,854,00-0031044,TE,2018,0.6,25,2014,-1.0,--,0.004,52.0,9.4,--
968,Jordan Franks,,,TE184,863.0,,,,,,863,00-0034532,TE,2018,1.0,22,2018,-1.0,4.5299993,0.003,,0.0,7.0
969,Hakeem Valles,,,TE185,864.0,,,,,,864,00-0032508,TE,2018,1.0,25,2016,0.1433333333333333,0.0050000027,0.001,,0.0,0.5
970,Matt Lengel,,,TE186,865.0,,,,,,865,00-0031788,TE,2018,0.90625,27,2015,-1.0,8.249667,0.004,,0.0,2.3333333333333335
1003,Jordan Akins,,,TE187,902.0,,,,,,902,00-0034364,TE,2018,1.0,26,2018,0.354375,4.2358975,0.005,98.0,5.4,7.235294117647059
1034,Tyler Kroft,,,TE188,935.0,,,,,,935,00-0032214,TE,2018,0.8923076923076924,25,2015,0.352,2.1069999,0.033,85.0,6.3,4.25
1046,Dawson Knox,BUF,6.0,TE189,979.0,,,,,,979,00-0035689,TE,2018,--,21,2019,-1.0,--,0.005,96.0,5.5,--
