player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0031682,Terron Ward,5,17.0,0.0
00-0030860,Orleans Darkwa,5,25.0,2.0
00-0030465,Kenjon Barner,5,13.0,2.0
00-0026213,Jamaal Charles,4,13.0,1.0
00-0029683,Ronnie Hillman,4,5.0,0.0
00-0032940,DeAndre Washington,4,4.0,0.0
00-0030117,Kerwynn Williams,4,7.0,1.0
00-0031057,Ka'Deem Carey,4,7.0,0.0
00-0031102,Kapri Bibbs,4,2.0,0.0
00-0026019,Danny Woodhead,3,12.0,0.0
00-0026286,Jerome Felton,3,2.0,0.0
00-0033118,Kenyan Drake,3,18.0,1.0
00-0029004,Lance Dunbar,3,6.0,1.0
00-0024217,Reggie Bush,3,-17.0,1.0
00-0026796,Arian Foster,3,0.0,0.0
00-0029795,Benny Cunningham,3,-2.0,0.0
00-0030280,Knile Davis,3,8.0,0.0
00-0031599,Cameron Artis-Payne,3,16.0,2.0
00-0025394,Adrian Peterson,3,-2.0,0.0
00-0031793,Terrell Watson,3,7.0,1.0
00-0032804,Daniel Lasco,3,10.0,0.0
00-0028121,Jordan Todman,3,7.0,0.0
00-0032844,Brandon Burks,2,-4.0,0.0
00-0032593,Brandon Wilds,2,7.0,0.0
00-0027861,C.J. Spiller,2,-4.0,0.0
00-0026144,Darren McFadden,2,3.0,0.0
00-0032956,Andy Janovich,2,3.0,0.0
00-0033164,Troymaine Pope,2,-5.0,0.0
00-0031731,Corey Grant,2,8.0,0.0
00-0030348,Khiry Robinson,2,0.0,0.0
00-0032104,Ameer Abdullah,2,10.0,0.0
00-0030705,Juwan Thompson,2,0.0,1.0
00-0031158,George Atkinson,2,8.0,1.0
00-0032063,Mike Davis,2,11.0,1.0
00-0032048,Mack Brown,2,8.0,0.0
00-0029205,Travaris Cadet,1,3.0,0.0
00-0030391,Mike James,1,-1.0,0.0
00-0031055,Andre Williams,1,-3.0,0.0
00-0029931,Zach Line,1,0.0,0.0
00-0029892,Kyle Juszczyk,1,10.0,1.0
00-0031577,Javorius Allen,1,5.0,0.0
00-0029612,Daryl Richardson,1,1.0,0.0
00-0031687,Raheem Mostert,1,6.0,0.0
00-0029510,Jonathan Grimes,1,5.0,0.0
00-0031746,George Farmer,1,1.0,0.0
00-0027651,Dexter McCluster,1,2.0,0.0
00-0029384,Bobby Rainey,1,0.0,0.0
00-0032636,Don Jackson,1,2.0,0.0
00-0032602,J.D. McKissic,1,3.0,0.0
00-0032577,D.J. Foster,1,5.0,0.0
00-0026393,Marcel Reece,1,0.0,0.0
00-0026855,Antone Smith,1,7.0,0.0
00-0026932,Cedric Peerman,1,2.0,0.0
00-0032068,Malcolm Johnson,1,2.0,0.0
