player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0031590,Jay Ajayi,12,28.0,3.0
00-0033118,Kenyan Drake,12,49.0,3.0
00-0033556,Tarik Cohen,12,54.0,2.0
00-0032209,T.J. Yeldon,12,44.0,1.0
00-0030414,Spencer Ware,12,21.0,2.0
00-0031665,Zach Zenner,11,53.0,3.0
00-0034115,Jeff Wilson,11,48.0,0.0
00-0031577,Javorius Allen,11,12.0,3.0
00-0027531,Chris Ivory,10,7.0,1.0
00-0028064,Bilal Powell,10,4.0,0.0
00-0030288,Rex Burkhead,10,36.0,3.0
00-0023564,Darren Sproles,10,29.0,1.0
00-0030107,Theo Riddick,9,26.0,0.0
00-0033025,Jalen Richard,9,34.0,1.0
00-0034750,Rashaad Penny,9,52.0,2.0
00-0030456,Giovani Bernard,9,26.0,3.0
00-0031806,Malcolm Brown,8,16.0,0.0
00-0034681,Chase Edmonds,8,28.0,2.0
00-0031959,Marcus Murphy,8,15.0,0.0
00-0032257,Duke Johnson,7,16.0,0.0
00-0032940,DeAndre Washington,7,21.0,0.0
00-0034331,Jaylen Samuels,7,19.0,0.0
00-0031102,Kapri Bibbs,7,23.0,3.0
00-0031900,Rod Smith,6,9.0,1.0
00-0032200,Ty Montgomery,6,23.0,1.0
00-0034440,Justin Jackson,5,30.0,2.0
00-0034816,Ronald Jones,5,13.0,1.0
00-0031599,Cameron Artis-Payne,5,17.0,1.0
00-0034400,Jordan Wilkins,5,31.0,1.0
00-0032411,Kenneth Dixon,5,12.0,2.0
00-0034164,Trenton Cannon,4,7.0,1.0
00-0027925,James Develin,4,6.0,4.0
00-0028083,Jacquizz Rodgers,4,13.0,1.0
00-0028011,Stevan Ridley,4,2.0,1.0
00-0033296,Alex Armah,4,2.0,2.0
00-0032972,Devontae Booker,4,20.0,1.0
00-0031285,Devonta Freeman,3,4.0,0.0
00-0030404,Chris Thompson,3,1.0,0.0
00-0034301,Darrel Williams,3,15.0,1.0
00-0029892,Kyle Juszczyk,3,2.0,0.0
00-0030465,Kenjon Barner,3,8.0,0.0
00-0034565,Detrez Newsome,3,7.0,0.0
00-0029239,Brandon Bolden,2,13.0,1.0
00-0030433,Mike Gillislee,2,8.0,0.0
00-0033049,Darius Jackson,2,4.0,0.0
00-0034221,Roc Thomas,2,2.0,0.0
00-0033567,Brian Hill,2,4.0,0.0
00-0029931,Zach Line,2,3.0,0.0
00-0034679,Mark Walton,1,4.0,0.0
00-0034799,Kalen Ballage,1,-2.0,0.0
00-0034509,Keith Ford,1,0.0,0.0
00-0034808,John Kelly,1,4.0,0.0
00-0029273,Robert Turbin,1,3.0,0.0
00-0030968,Keith Smith,1,0.0,0.0
00-0030112,Tommy Bohanon,1,0.0,0.0
00-0033955,Jeremy McNichols,1,7.0,0.0
00-0033925,D'Onta Foreman,1,-3.0,0.0
00-0030668,Charcandrick West,1,1.0,0.0
00-0031569,Jeremy Langford,1,1.0,0.0
00-0033581,De'Angelo Henderson Sr.,1,6.0,0.0
00-0033373,Taquan Mizzell,1,0.0,0.0
00-0031687,Raheem Mostert,1,0.0,0.0
00-0032975,Jonathan Williams,1,-1.0,0.0
00-0032964,Byron Marshall,1,1.0,0.0
00-0032897,Derek Watt,1,0.0,0.0
00-0032602,J.D. McKissic,1,6.0,0.0
00-0032593,Brandon Wilds,1,4.0,0.0
00-0032918,C.J. Ham,1,0.0,0.0
