player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0035148,Darwin Thompson,3,7.0,1.0
00-0036450,Ke'Shawn Vaughn,3,12.0,0.0
00-0034253,Dontrell Hilliard,2,13.0,0.0
00-0032200,Ty Montgomery,2,-1.0,0.0
00-0034975,Justice Hill,2,6.0,0.0
00-0034750,Rashaad Penny,2,1.0,0.0
00-0036364,Lynn Bowden,2,-2.0,0.0
00-0033296,Alex Armah,2,3.0,0.0
00-0035594,Travis Homer,2,1.0,0.0
00-0033164,Troymaine Pope,1,0.0,0.0
00-0030968,Keith Smith,1,3.0,0.0
00-0034449,Buddy Howell,1,2.0,0.0
00-0034578,Reggie Bonnafon,1,3.0,0.0
00-0030107,Theo Riddick,1,2.0,0.0
00-0036336,Anthony McFarland,1,6.0,0.0
00-0030404,Chris Thompson,1,3.0,0.0
00-0033925,D'Onta Foreman,1,3.0,0.0
00-0032956,Andy Janovich,1,2.0,0.0
00-0032813,Elijhaa Penny,1,0.0,0.0
00-0036245,Malcolm Perry,1,6.0,0.0
00-0031595,Michael Burton,1,1.0,0.0
00-0036208,Artavis Pierce,1,3.0,1.0
00-0035342,Patrick Laird,1,5.0,0.0
00-0033376,Patrick Ricard,1,-1.0,0.0
00-0036139,Rico Dowdle,1,2.0,0.0
00-0032104,Ameer Abdullah,1,4.0,0.0
00-0035125,Alec Ingold,1,2.0,0.0
00-0035291,Trayveon Williams,1,-2.0,1.0
