player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0032813,Elijhaa Penny,4,14.0,1.0
00-0035291,Trayveon Williams,3,0.0,0.0
00-0029892,Kyle Juszczyk,3,12.0,1.0
00-0035273,Qadree Ollison,3,24.0,1.0
00-0036383,Eno Benjamin,3,3.0,0.0
00-0035448,Damarea Crockett,3,7.0,0.0
00-0036493,Deon Jackson,3,13.0,1.0
00-0036020,Salvon Ahmed,3,17.0,0.0
00-0035594,Travis Homer,3,11.0,0.0
00-0033308,Matt Breida,3,18.0,1.0
00-0036670,Jermar Jefferson,2,8.0,1.0
00-0031062,James White,2,14.0,1.0
00-0032918,C.J. Ham,2,1.0,0.0
00-0036187,Reggie Gilliam,2,2.0,0.0
00-0032956,Andy Janovich,2,0.0,1.0
00-0033025,Jalen Richard,2,2.0,0.0
00-0033526,Samaje Perine,2,10.0,0.0
00-0035268,Ryquell Armstead,2,5.0,0.0
00-0033951,Marlon Mack,2,11.0,0.0
00-0035217,Benny Snell,2,3.0,0.0
00-0030465,Kenjon Barner,1,-2.0,0.0
00-0036860,Jake Funk,1,-1.0,0.0
00-0036984,Trey Sermon,1,1.0,1.0
00-0036857,Chris Evans,1,1.0,0.0
00-0034378,Ito Smith,1,4.0,1.0
00-0036768,Jaquan Hardy,1,-2.0,0.0
00-0030968,Keith Smith,1,0.0,0.0
00-0036278,Jason Huntley,1,1.0,0.0
00-0036069,Scottie Phillips,1,1.0,0.0
00-0033296,Alex Armah,1,3.0,0.0
00-0033950,Wayne Gallman,1,1.0,0.0
00-0035125,Alec Ingold,1,0.0,0.0
00-0034311,Johnny Stanton,1,0.0,0.0
00-0034614,Godwin Igwebuike,1,6.0,0.0
