player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0030668,Charcandrick West,16,292.0,18.25,1.8432993,10.822138
00-0031569,Jeremy Langford,12,200.0,16.666666,1.8859258,10.660935
00-0029510,Jonathan Grimes,10,146.0,14.6,1.6662986,9.661244
00-0032426,Alex Collins,11,152.0,13.818182,1.5298889,9.341321
00-0028409,DuJuan Harris,8,138.0,17.25,1.8631809,9.039777
00-0028202,Shaun Draughn,14,196.0,14.0,2.150576,8.423509
00-0029731,Fozzy Whittaker,16,265.0,16.5625,1.7374865,8.24822
00-0029141,Alfred Morris,13,243.0,18.692308,2.4647725,8.155934
00-0031057,Ka'Deem Carey,11,126.0,11.454545,1.7688015,8.065686
00-0031743,Akeem Hunt,7,109.0,15.571428,1.9546481,7.286156
00-0030465,Kenjon Barner,10,129.0,12.9,1.5892413,7.208369
00-0033118,Kenyan Drake,14,179.0,12.785714,1.6804925,6.743783
00-0031062,James White,19,195.0,10.263158,1.7347677,6.7279005
00-0029273,Robert Turbin,15,164.0,10.933333,1.6183639,6.5799627
00-0029795,Benny Cunningham,10,101.0,10.1,1.3648753,6.019293
00-0030874,Damien Williams,16,129.0,8.0625,1.9193496,4.806291
