game_id,opponent_team,receiving_yards,receiving_tds,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,fumbles_lost,rn,passing_yards_last5,passing_tds_last5,interceptions_last5,rushing_yards_last5,rushing_tds_last5,receiving_yards_last5,receiving_tds_last5,fumbles_lost_last5
2020_16_LA_SEA,SEA,234.0,0,234.0,0,1.0,118.0,0,0.0,111,204.4,1.2,0.8,94.0,0.6,204.4,1.2,0.2
2020_17_SEA_SF,SEA,273.0,1,273.0,1,0.0,86.0,1,1.0,112,197.4,0.8,1.0,106.2,0.4,197.4,0.8,0.2
2021_01_SEA_IND,SEA,251.0,2,251.0,2,0.0,113.0,0,1.0,113,207.8,0.6,0.8,109.4,0.6,207.8,0.6,0.4
2021_02_TEN_SEA,SEA,347.0,0,347.0,0,0.0,212.0,3,1.0,114,237.0,0.8,0.6,94.0,0.4,237.0,0.8,0.6
2021_03_SEA_MIN,SEA,323.0,3,323.0,3,0.0,140.0,0,0.0,115,280.0,0.8,0.6,122.6,1.0,280.0,0.8,0.6
2021_04_SEA_SF,SEA,322.0,3,322.0,3,1.0,143.0,0,0.0,116,285.6,1.2,0.2,133.8,0.8,285.6,1.2,0.6
2021_05_LA_SEA,SEA,365.0,1,365.0,1,1.0,118.0,2,0.0,117,303.2,1.8,0.2,138.8,0.8,303.2,1.8,0.6
2021_06_SEA_PIT,SEA,229.0,1,229.0,1,0.0,119.0,1,1.0,118,321.6,1.8,0.4,145.2,1.0,321.6,1.8,0.4
2021_07_NO_SEA,SEA,222.0,1,222.0,1,0.0,94.0,0,1.0,119,317.2,1.6,0.4,146.4,1.2,317.2,1.6,0.4
2021_08_JAX_SEA,SEA,238.0,1,238.0,1,1.0,82.0,0,0.0,120,292.2,1.8,0.4,122.8,0.6,292.2,1.8,0.4
2021_10_SEA_GB,SEA,292.0,0,292.0,0,1.0,106.0,2,0.0,121,275.2,1.4,0.6,111.2,0.6,275.2,1.4,0.4
2021_11_ARI_SEA,SEA,328.0,2,328.0,2,0.0,95.0,1,0.0,122,269.2,0.8,0.6,103.8,1.0,269.2,0.8,0.4
2021_12_SEA_WAS,SEA,223.0,1,223.0,1,1.0,152.0,1,0.0,123,261.8,1.0,0.4,99.2,0.8,261.8,1.0,0.4
2021_13_SF_SEA,SEA,299.0,2,299.0,2,2.0,71.0,1,0.0,124,260.6,1.0,0.6,105.8,0.8,260.6,1.0,0.2
2021_14_SEA_HOU,SEA,331.0,1,331.0,1,0.0,63.0,0,0.0,125,276.0,1.2,1.0,101.2,1.0,276.0,1.2,0.0
2021_15_SEA_LA,SEA,244.0,2,244.0,2,1.0,123.0,0,0.0,126,294.6,1.2,0.8,97.4,1.0,294.6,1.2,0.0
2021_16_CHI_SEA,SEA,250.0,1,250.0,1,0.0,88.0,2,0.0,127,285.0,1.6,0.8,100.8,0.6,285.0,1.6,0.0
2021_17_DET_SEA,SEA,262.0,2,262.0,2,3.0,95.0,2,0.0,128,269.4,1.4,0.8,99.4,0.8,269.4,1.4,0.0
2021_18_SEA_ARI,SEA,240.0,1,240.0,1,0.0,118.0,1,0.0,129,277.2,1.6,1.2,88.0,1.0,277.2,1.6,0.0
2022_01_DEN_SEA,SEA,340.0,1,340.0,1,0.0,103.0,0,2.0,130,265.4,1.4,0.8,97.4,1.0,265.4,1.4,0.0
2022_02_SEA_SF,SEA,184.0,1,184.0,1,0.0,189.0,2,0.0,131,267.2,1.4,0.8,105.4,1.0,267.2,1.4,0.4
2022_03_ATL_SEA,SEA,229.0,1,229.0,1,1.0,179.0,2,1.0,132,255.2,1.2,0.6,118.6,1.4,255.2,1.2,0.4
2022_04_SEA_DET,SEA,384.0,4,384.0,4,1.0,145.0,2,1.0,133,251.0,1.2,0.8,136.8,1.4,251.0,1.2,0.6
2022_05_SEA_NO,SEA,209.0,2,209.0,2,1.0,235.0,3,1.0,134,275.4,1.6,0.4,146.8,1.4,275.4,1.6,0.8
2022_06_ARI_SEA,SEA,222.0,0,222.0,0,1.0,144.0,0,1.0,135,269.2,1.8,0.6,170.2,1.8,269.2,1.8,1.0
2022_07_SEA_LAC,SEA,293.0,2,293.0,2,1.0,53.0,1,1.0,136,245.6,1.6,0.8,178.4,1.8,245.6,1.6,0.8
2022_08_NYG_SEA,SEA,176.0,0,176.0,0,0.0,78.0,1,0.0,137,267.4,1.8,1.0,151.2,1.6,267.4,1.8,1.0
2022_09_SEA_ARI,SEA,175.0,2,175.0,2,0.0,122.0,0,1.0,138,256.8,1.6,0.8,131.0,1.4,256.8,1.6,0.8
2022_10_SEA_TB,SEA,258.0,2,258.0,2,2.0,161.0,1,0.0,139,215.0,1.2,0.6,126.4,1.0,215.0,1.2,0.8
2022_12_LV_SEA,SEA,295.0,3,295.0,3,2.0,283.0,2,0.0,140,224.8,1.2,0.8,111.6,0.6,224.8,1.2,0.6
2022_13_SEA_LA,SEA,178.0,0,178.0,0,2.0,171.0,2,0.0,141,239.4,1.8,1.0,139.4,1.0,239.4,1.8,0.4
2022_14_CAR_SEA,SEA,120.0,1,120.0,1,0.0,223.0,2,0.0,142,216.4,1.4,1.2,163.0,1.2,216.4,1.4,0.2
2022_15_SF_SEA,SEA,217.0,2,217.0,2,0.0,170.0,1,0.0,143,205.2,1.6,1.2,192.0,1.4,205.2,1.6,0.2
2022_16_SEA_KC,SEA,224.0,2,224.0,2,0.0,77.0,1,0.0,144,213.6,1.6,1.2,201.6,1.6,213.6,1.6,0.0
2022_17_NYJ_SEA,SEA,240.0,0,240.0,0,2.0,75.0,0,1.0,145,206.8,1.6,0.8,184.8,1.6,206.8,1.6,0.0
2022_18_LA_SEA,SEA,147.0,0,147.0,0,1.0,146.0,1,0.0,146,195.8,1.0,0.8,143.2,1.2,195.8,1.0,0.2
2023_01_LA_SEA,SEA,334.0,0,334.0,0,0.0,92.0,3,0.0,147,189.6,1.0,0.6,138.2,1.0,189.6,1.0,0.2
2023_02_SEA_DET,SEA,323.0,3,323.0,3,1.0,102.0,1,2.0,148,232.4,0.8,0.6,112.0,1.2,232.4,0.8,0.2
2023_03_CAR_SEA,SEA,361.0,2,361.0,2,0.0,44.0,1,0.0,149,253.6,1.0,0.8,98.4,1.2,253.6,1.0,0.6
2023_04_SEA_NYG,SEA,203.0,0,203.0,0,2.0,112.0,0,1.0,150,281.0,1.0,0.8,91.8,1.2,281.0,1.0,0.6
2023_06_SEA_CIN,SEA,185.0,2,185.0,2,1.0,46.0,0,0.0,151,273.6,1.0,0.8,99.2,1.2,273.6,1.0,0.6
2023_07_ARI_SEA,SEA,150.0,0,150.0,0,0.0,127.0,1,0.0,152,281.2,1.4,0.8,79.2,1.0,281.2,1.4,0.6
2023_08_CLE_SEA,SEA,257.0,1,257.0,1,2.0,155.0,1,1.0,153,244.4,1.4,0.8,86.2,0.6,244.4,1.4,0.6
2023_09_SEA_BAL,SEA,225.0,1,225.0,1,0.0,298.0,3,2.0,154,231.2,1.0,1.0,96.8,0.6,231.2,1.0,0.4
2023_10_WAS_SEA,SEA,312.0,3,312.0,3,0.0,68.0,0,1.0,155,204.0,0.8,1.0,147.6,1.0,204.0,0.8,0.8
2023_11_SEA_LA,SEA,190.0,1,190.0,1,1.0,82.0,1,0.0,156,225.8,1.4,0.6,138.8,1.0,225.8,1.4,0.8
2023_12_SF_SEA,SEA,209.0,1,209.0,1,1.0,169.0,3,0.0,157,226.8,1.2,0.6,146.0,1.2,226.8,1.2,0.8
2023_13_SEA_DAL,SEA,299.0,3,299.0,3,0.0,136.0,1,0.0,158,238.6,1.4,0.8,154.4,1.6,238.6,1.4,0.8
2023_14_SEA_SF,SEA,368.0,2,368.0,2,1.0,173.0,2,1.0,159,247.0,1.8,0.4,150.6,1.6,247.0,1.8,0.6
2023_15_PHI_SEA,SEA,143.0,0,143.0,0,2.0,178.0,2,0.0,160,275.6,2.0,0.6,125.6,1.4,275.6,2.0,0.4
2023_16_SEA_TEN,SEA,164.0,1,164.0,1,0.0,162.0,1,0.0,161,241.8,1.4,1.0,147.6,1.8,241.8,1.4,0.2
2023_17_PIT_SEA,SEA,274.0,0,274.0,0,0.0,202.0,3,0.0,162,236.6,1.4,0.8,163.6,1.8,236.6,1.4,0.2
2023_18_SEA_ARI,SEA,262.0,1,262.0,1,0.0,206.0,1,0.0,163,249.6,1.2,0.6,170.2,1.8,249.6,1.2,0.2
2024_01_DEN_SEA,SEA,138.0,0,138.0,0,2.0,99.0,1,1.0,164,242.2,0.8,0.6,184.2,1.8,242.2,0.8,0.2
2024_02_SEA_NE,SEA,149.0,1,149.0,1,0.0,185.0,1,0.0,165,196.2,0.4,0.8,169.4,1.6,196.2,0.4,0.2
2024_03_MIA_SEA,SEA,186.0,0,186.0,0,0.0,65.0,0,0.0,166,197.4,0.6,0.4,170.8,1.4,197.4,0.6,0.2
2024_04_SEA_DET,SEA,299.0,3,299.0,3,0.0,116.0,3,0.0,167,201.8,0.4,0.4,151.4,1.2,201.8,0.4,0.2
2024_05_NYG_SEA,SEA,257.0,2,257.0,2,0.0,175.0,0,1.0,168,206.8,1.0,0.4,134.2,1.2,206.8,1.0,0.2
2024_06_SF_SEA,SEA,255.0,3,255.0,3,0.0,228.0,1,0.0,169,205.8,1.2,0.4,128.0,1.0,205.8,1.2,0.4
2024_07_SEA_ATL,SEA,246.0,1,246.0,1,2.0,155.0,1,1.0,170,229.2,1.8,0.0,153.8,1.0,229.2,1.8,0.2
2024_08_BUF_SEA,SEA,283.0,2,283.0,2,1.0,164.0,2,0.0,171,248.6,1.8,0.4,147.8,1.0,248.6,1.8,0.4
2024_09_LA_SEA,SEA,298.0,2,298.0,2,1.0,68.0,0,0.0,172,268.0,2.2,0.6,167.6,1.4,268.0,2.2,0.4
2024_11_SEA_SF,SEA,159.0,1,159.0,1,1.0,131.0,1,0.0,173,267.8,2.0,0.8,158.0,0.8,267.8,2.0,0.4
2024_12_ARI_SEA,SEA,285.0,0,285.0,0,1.0,49.0,0,0.0,174,248.2,1.8,1.0,149.2,1.0,248.2,1.8,0.2
2024_13_SEA_NYJ,SEA,185.0,2,185.0,2,1.0,89.0,0,1.0,175,254.2,1.2,1.2,113.4,0.8,254.2,1.2,0.2
2024_14_SEA_ARI,SEA,259.0,2,259.0,2,2.0,121.0,0,0.0,176,242.0,1.4,1.0,100.2,0.6,242.0,1.4,0.2
2024_15_GB_SEA,SEA,229.0,2,229.0,2,0.0,140.0,1,1.0,177,237.2,1.4,1.2,91.6,0.2,237.2,1.4,0.2
2024_16_MIN_SEA,SEA,246.0,3,246.0,3,0.0,81.0,0,0.0,178,223.4,1.4,1.0,106.0,0.4,223.4,1.4,0.4
2024_17_SEA_CHI,SEA,122.0,0,122.0,0,1.0,103.0,0,0.0,179,240.8,1.8,0.8,96.0,0.2,240.8,1.8,0.4
2024_18_SEA_LA,SEA,334.0,2,334.0,2,1.0,84.0,0,0.0,180,208.2,1.8,0.8,106.8,0.2,208.2,1.8,0.4
2014_01_SF_DAL,SF,281.0,1,281.0,1,3.0,127.0,1,1.0,1,,,,,,,,
2014_02_CHI_SF,SF,176.0,4,176.0,4,0.0,46.0,0,0.0,2,281.0,1.0,3.0,127.0,1.0,281.0,1.0,1.0
2014_03_SF_ARI,SF,254.0,2,254.0,2,0.0,84.0,0,1.0,3,228.5,2.5,1.5,86.5,0.5,228.5,2.5,0.5
2014_04_PHI_SF,SF,195.0,0,195.0,0,2.0,22.0,0,2.0,4,237.0,2.3333333333333335,1.0,85.66666666666667,0.3333333333333333,237.0,2.3333333333333335,0.6666666666666666
2014_05_KC_SF,SF,158.0,1,158.0,1,1.0,107.0,1,0.0,5,226.5,1.75,1.25,69.75,0.25,226.5,1.75,1.0
2014_06_SF_STL,SF,236.0,1,236.0,1,1.0,93.0,1,0.0,6,212.8,1.6,1.2,77.2,0.4,212.8,1.6,0.8
2014_07_SF_DEN,SF,318.0,4,318.0,4,0.0,115.0,2,0.0,7,203.8,1.6,0.8,70.4,0.4,203.8,1.6,0.6
2014_09_STL_SF,SF,105.0,1,105.0,1,2.0,91.0,0,0.0,8,232.2,1.6,0.8,84.2,0.8,232.2,1.6,0.6
2014_10_SF_NO,SF,292.0,3,292.0,3,2.0,136.0,0,1.0,9,202.4,1.4,1.2,85.6,0.8,202.4,1.4,0.4
2014_11_SF_NYG,SF,280.0,1,280.0,1,5.0,65.0,0,0.0,10,221.8,2.0,1.2,108.4,0.8,221.8,2.0,0.2
2014_12_WAS_SF,SF,106.0,0,106.0,0,0.0,136.0,1,1.0,11,246.2,2.0,2.0,100.0,0.6,246.2,2.0,0.2
2014_13_SEA_SF,SF,236.0,1,236.0,1,0.0,157.0,0,0.0,12,220.2,1.8,1.8,108.6,0.6,220.2,1.8,0.4
2014_14_SF_OAK,SF,254.0,3,254.0,3,0.0,85.0,0,0.0,13,203.8,1.2,1.8,117.0,0.2,203.8,1.2,0.4
2014_15_SF_SEA,SF,168.0,1,168.0,1,1.0,152.0,1,0.0,14,233.6,1.6,1.4,115.8,0.2,233.6,1.6,0.4
2014_16_SD_SF,SF,356.0,4,356.0,4,3.0,98.0,0,0.0,15,208.8,1.2,1.2,119.0,0.4,208.8,1.2,0.2
2014_17_ARI_SF,SF,316.0,2,316.0,2,3.0,98.0,0,0.0,16,224.0,1.8,0.8,125.6,0.4,224.0,1.8,0.2
2015_01_MIN_SF,SF,231.0,0,231.0,0,1.0,71.0,0,0.0,17,266.0,2.2,1.4,118.0,0.2,266.0,2.2,0.0
2015_02_SF_PIT,SF,369.0,3,369.0,3,0.0,84.0,3,0.0,18,265.0,2.0,1.6,100.8,0.2,265.0,2.0,0.0
2015_03_SF_ARI,SF,311.0,2,311.0,2,1.0,139.0,2,0.0,19,288.0,2.0,1.6,100.6,0.8,288.0,2.0,0.0
2015_04_GB_SF,SF,224.0,1,224.0,1,0.0,162.0,1,0.0,20,316.6,2.2,1.6,98.0,1.0,316.6,2.2,0.0
2015_05_SF_NYG,SF,441.0,3,441.0,3,1.0,84.0,0,0.0,21,290.2,1.6,1.0,110.8,1.2,290.2,1.6,0.0
2015_06_BAL_SF,SF,343.0,2,343.0,2,2.0,77.0,0,0.0,22,315.2,1.8,0.6,108.0,1.2,315.2,1.8,0.0
2015_07_SEA_SF,SF,235.0,1,235.0,1,2.0,176.0,1,0.0,23,337.6,2.2,0.8,109.2,1.2,337.6,2.2,0.0
2015_08_SF_STL,SF,191.0,1,191.0,1,0.0,197.0,2,1.0,24,310.8,1.8,1.2,127.6,0.8,310.8,1.8,0.0
2015_09_ATL_SF,SF,303.0,1,303.0,1,0.0,17.0,0,0.0,25,286.8,1.6,1.0,139.2,0.8,286.8,1.6,0.2
2015_11_SF_SEA,SF,260.0,3,260.0,3,0.0,255.0,1,0.0,26,302.6,1.6,1.0,110.2,0.6,302.6,1.6,0.2
2015_12_ARI_SF,SF,271.0,0,271.0,0,0.0,70.0,2,0.0,27,266.4,1.6,0.8,144.4,0.8,266.4,1.6,0.2
2015_13_SF_CHI,SF,202.0,0,202.0,0,1.0,170.0,2,0.0,28,252.0,1.2,0.4,143.0,1.2,252.0,1.2,0.2
2015_14_SF_CLE,SF,270.0,1,270.0,1,1.0,230.0,2,1.0,29,245.4,1.0,0.2,141.8,1.4,245.4,1.0,0.2
2015_15_CIN_SF,SF,192.0,1,192.0,1,0.0,68.0,2,1.0,30,261.2,1.0,0.4,148.4,1.4,261.2,1.0,0.2
2015_16_SF_DET,SF,301.0,2,301.0,2,0.0,87.0,1,0.0,31,239.0,1.0,0.4,158.6,1.8,239.0,1.0,0.4
2015_17_STL_SF,SF,231.0,0,231.0,0,0.0,133.0,1,0.0,32,247.2,0.8,0.4,125.0,1.8,247.2,0.8,0.4
2016_01_LA_SF,SF,130.0,0,130.0,0,2.0,65.0,0,0.0,33,239.2,0.8,0.4,137.6,1.6,239.2,0.8,0.4
2016_02_SF_CAR,SF,353.0,4,353.0,4,1.0,176.0,0,2.0,34,224.8,0.8,0.6,116.6,1.2,224.8,0.8,0.4
2016_03_SF_SEA,SF,308.0,2,308.0,2,1.0,127.0,2,1.0,35,241.4,1.4,0.6,105.8,0.8,241.4,1.4,0.6
2016_04_DAL_SF,SF,245.0,2,245.0,2,0.0,194.0,1,0.0,36,264.6,1.6,0.8,117.6,0.8,264.6,1.6,0.6
2016_05_ARI_SF,SF,124.0,2,124.0,2,0.0,172.0,2,0.0,37,253.4,1.6,0.8,139.0,0.8,253.4,1.6,0.6
2016_06_SF_BUF,SF,179.0,2,179.0,2,0.0,313.0,4,2.0,38,232.0,2.0,0.8,146.8,1.0,232.0,2.0,0.6
2016_07_TB_SF,SF,269.0,3,269.0,3,1.0,249.0,1,0.0,39,241.8,2.4,0.4,196.4,1.8,241.8,2.4,1.0
2016_09_NO_SF,SF,323.0,3,323.0,3,0.0,248.0,2,0.0,40,225.0,2.2,0.4,211.0,2.0,225.0,2.2,0.6
2016_10_SF_ARI,SF,376.0,1,376.0,1,2.0,80.0,1,2.0,41,228.0,2.4,0.2,235.2,2.0,228.0,2.4,0.4
2016_11_NE_SF,SF,280.0,4,280.0,4,0.0,171.0,0,0.0,42,254.2,2.2,0.6,212.4,2.0,254.2,2.2,0.8
2016_12_SF_MIA,SF,285.0,3,285.0,3,0.0,95.0,1,0.0,43,285.4,2.6,0.6,212.2,1.6,285.4,2.6,0.8
2016_13_SF_CHI,SF,192.0,0,192.0,0,0.0,142.0,3,0.0,44,306.6,2.8,0.6,168.6,1.0,306.6,2.8,0.4
2016_14_NYJ_SF,SF,257.0,0,257.0,0,1.0,188.0,2,0.0,45,291.2,2.2,0.4,147.2,1.4,291.2,2.2,0.4
2016_15_SF_ATL,SF,302.0,2,302.0,2,0.0,248.0,3,1.0,46,278.0,1.6,0.6,135.2,1.4,278.0,1.6,0.4
2016_16_SF_LA,SF,90.0,1,90.0,1,2.0,99.0,2,0.0,47,263.2,1.8,0.2,168.8,1.8,263.2,1.8,0.2
2016_17_SEA_SF,SF,300.0,1,300.0,1,0.0,87.0,1,0.0,48,225.2,1.2,0.6,154.4,2.2,225.2,1.2,0.2
2017_01_CAR_SF,SF,171.0,2,171.0,2,1.0,116.0,0,1.0,49,228.2,0.8,0.6,152.8,2.2,228.2,0.8,0.2
2017_02_SF_SEA,SF,198.0,1,198.0,1,0.0,131.0,0,0.0,50,224.0,1.2,0.8,147.6,1.6,224.0,1.2,0.4
2017_03_LA_SF,SF,292.0,3,292.0,3,0.0,126.0,2,0.0,51,212.2,1.4,0.6,136.2,1.2,212.2,1.4,0.4
2017_04_SF_ARI,SF,357.0,1,357.0,1,1.0,51.0,0,0.0,52,210.2,1.6,0.6,111.8,1.0,210.2,1.6,0.2
2017_05_SF_IND,SF,314.0,0,314.0,0,1.0,159.0,2,0.0,53,263.6,1.6,0.4,102.2,0.6,263.6,1.6,0.2
2017_06_SF_WAS,SF,330.0,2,330.0,2,1.0,94.0,1,1.0,54,266.4,1.4,0.6,116.6,0.8,266.4,1.4,0.2
2017_07_DAL_SF,SF,236.0,3,236.0,3,0.0,265.0,3,0.0,55,298.2,1.4,0.6,112.2,1.0,298.2,1.4,0.2
2017_08_SF_PHI,SF,211.0,2,211.0,2,1.0,112.0,1,0.0,56,305.8,1.8,0.6,139.0,1.6,305.8,1.8,0.2
2017_09_ARI_SF,SF,201.0,2,201.0,2,1.0,167.0,0,1.0,57,289.6,1.6,0.8,136.2,1.4,289.6,1.6,0.2
2017_10_NYG_SF,SF,273.0,2,273.0,2,0.0,114.0,0,1.0,58,258.4,1.8,0.8,159.4,1.4,258.4,1.8,0.4
2017_12_SEA_SF,SF,228.0,2,228.0,2,1.0,90.0,1,0.0,59,250.2,2.2,0.6,150.4,1.0,250.2,2.2,0.6
2017_13_SF_CHI,SF,102.0,1,102.0,1,0.0,62.0,0,0.0,60,229.8,2.2,0.6,149.6,1.0,229.8,2.2,0.4
2017_14_SF_HOU,SF,238.0,2,238.0,2,0.0,90.0,0,1.0,61,203.0,1.8,0.6,109.0,0.4,203.0,1.8,0.4
2017_15_TEN_SF,SF,241.0,2,241.0,2,0.0,90.0,0,1.0,62,208.4,1.8,0.4,104.6,0.2,208.4,1.8,0.6
2017_16_JAX_SF,SF,382.0,2,382.0,2,3.0,92.0,2,0.0,63,216.4,1.8,0.2,89.2,0.2,216.4,1.8,0.6
2017_17_SF_LA,SF,169.0,0,169.0,0,0.0,102.0,1,2.0,64,238.2,1.8,0.8,84.8,0.6,238.2,1.8,0.4
2018_01_SF_MIN,SF,244.0,2,244.0,2,0.0,116.0,0,1.0,65,226.4,1.4,0.6,87.2,0.6,226.4,1.4,0.8
2018_02_DET_SF,SF,347.0,3,347.0,3,0.0,98.0,0,1.0,66,254.8,1.6,0.6,98.0,0.6,254.8,1.6,1.0
2018_03_SF_KC,SF,314.0,3,314.0,3,0.0,77.0,2,0.0,67,276.6,1.8,0.6,99.6,0.6,276.6,1.8,1.0
2018_04_SF_LAC,SF,250.0,3,250.0,3,1.0,126.0,0,0.0,68,291.2,2.0,0.6,97.0,1.0,291.2,2.0,0.8
2018_05_ARI_SF,SF,170.0,1,170.0,1,0.0,56.0,2,0.0,69,264.8,2.2,0.2,103.8,0.6,264.8,2.2,0.8
2018_06_SF_GB,SF,425.0,2,425.0,2,0.0,116.0,1,0.0,70,265.0,2.4,0.2,94.6,0.8,265.0,2.4,0.4
2018_07_LA_SF,SF,202.0,2,202.0,2,0.0,146.0,2,0.0,71,301.2,2.4,0.2,94.6,1.0,301.2,2.4,0.2
2018_08_SF_ARI,SF,252.0,2,252.0,2,1.0,88.0,0,1.0,72,272.2,2.2,0.2,104.2,1.4,272.2,2.2,0.0
2018_09_OAK_SF,SF,179.0,0,179.0,0,0.0,102.0,0,0.0,73,259.8,2.0,0.4,106.4,1.0,259.8,2.0,0.2
2018_10_NYG_SF,SF,188.0,3,188.0,3,0.0,97.0,0,0.0,74,245.6,1.4,0.2,101.6,1.0,245.6,1.4,0.2
2018_12_SF_TB,SF,312.0,2,312.0,2,0.0,108.0,1,0.0,75,249.2,1.8,0.2,109.8,0.6,249.2,1.8,0.2
2018_13_SF_SEA,SF,185.0,4,185.0,4,0.0,168.0,1,0.0,76,226.6,1.8,0.2,108.2,0.6,226.6,1.8,0.2
2018_14_DEN_SF,SF,186.0,1,186.0,1,0.0,103.0,1,0.0,77,223.2,2.2,0.2,112.6,0.4,223.2,2.2,0.2
2018_15_SEA_SF,SF,237.0,2,237.0,2,0.0,168.0,1,0.0,78,210.0,2.0,0.0,115.6,0.6,210.0,2.0,0.0
2018_16_CHI_SF,SF,246.0,1,246.0,1,0.0,90.0,1,2.0,79,221.6,2.4,0.0,128.8,0.8,221.6,2.4,0.0
2018_17_SF_LA,SF,222.0,4,222.0,4,0.0,155.0,1,0.0,80,233.2,2.0,0.0,127.4,1.0,233.2,2.0,0.4
2019_01_SF_TB,SF,194.0,1,194.0,1,3.0,121.0,0,1.0,81,215.2,2.4,0.0,136.8,1.0,215.2,2.4,0.4
2019_02_SF_CIN,SF,311.0,2,311.0,2,1.0,25.0,0,0.0,82,217.0,1.8,0.6,127.4,0.8,217.0,1.8,0.6
2019_03_PIT_SF,SF,174.0,2,174.0,2,1.0,79.0,0,1.0,83,242.0,2.0,0.8,111.8,0.6,242.0,2.0,0.6
2019_05_CLE_SF,SF,120.0,0,120.0,0,2.0,102.0,0,1.0,84,229.4,2.0,1.0,94.0,0.4,229.4,2.0,0.8
2019_06_SF_LA,SF,78.0,0,78.0,0,0.0,109.0,1,1.0,85,204.2,1.8,1.4,96.4,0.2,204.2,1.8,0.6
2019_07_SF_WAS,SF,77.0,0,77.0,0,0.0,104.0,0,1.0,86,175.4,1.0,1.4,87.2,0.2,175.4,1.0,0.8
2019_08_CAR_SF,SF,158.0,0,158.0,0,3.0,130.0,1,0.0,87,152.0,0.8,0.8,83.8,0.2,152.0,0.8,0.8
2019_09_SF_ARI,SF,241.0,2,241.0,2,0.0,153.0,1,0.0,88,121.4,0.4,1.2,104.8,0.4,121.4,0.4,0.8
2019_10_SEA_SF,SF,232.0,1,232.0,1,1.0,147.0,1,2.0,89,134.8,0.4,1.0,119.6,0.6,134.8,0.4,0.6
2019_11_ARI_SF,SF,150.0,2,150.0,2,0.0,135.0,1,2.0,90,157.2,0.6,0.8,128.6,0.8,157.2,0.6,0.8
2019_12_GB_SF,SF,119.0,1,119.0,1,0.0,117.0,0,1.0,91,171.6,1.0,0.8,133.8,0.8,171.6,1.0,1.0
2019_13_SF_BAL,SF,105.0,1,105.0,1,0.0,178.0,1,1.0,92,180.0,1.2,0.8,136.4,0.8,180.0,1.2,1.0
2019_14_SF_NO,SF,349.0,5,349.0,5,0.0,116.0,1,1.0,93,169.4,1.4,0.2,146.0,0.8,169.4,1.4,1.2
2019_15_ATL_SF,SF,210.0,2,210.0,2,0.0,89.0,1,0.0,94,191.0,2.0,0.2,138.6,0.8,191.0,2.0,1.4
2019_16_LA_SF,SF,323.0,2,323.0,2,1.0,72.0,2,0.0,95,186.6,2.2,0.0,127.0,0.8,186.6,2.2,1.0
2019_17_SF_SEA,SF,233.0,2,233.0,2,0.0,125.0,1,0.0,96,221.2,2.2,0.2,114.4,1.0,221.2,2.2,0.6
2020_01_ARI_SF,SF,230.0,1,230.0,1,1.0,180.0,2,0.0,97,244.0,2.4,0.2,116.0,1.2,244.0,2.4,0.4
2020_02_SF_NYJ,SF,179.0,1,179.0,1,0.0,104.0,0,0.0,98,269.0,2.4,0.4,116.4,1.4,269.0,2.4,0.2
2020_03_SF_NYG,SF,179.0,0,179.0,0,1.0,66.0,0,2.0,99,235.0,1.6,0.4,114.0,1.2,235.0,1.6,0.0
2020_04_PHI_SF,SF,193.0,1,193.0,1,1.0,93.0,1,0.0,100,228.8,1.2,0.6,109.4,1.0,228.8,1.2,0.4
2020_05_MIA_SF,SF,350.0,3,350.0,3,0.0,94.0,1,0.0,101,202.8,1.0,0.6,113.6,0.8,202.8,1.0,0.4
2020_06_LA_SF,SF,194.0,2,198.0,2,1.0,113.0,0,0.0,102,226.2,1.2,0.6,107.4,0.8,226.2,1.2,0.4
2020_07_SF_NE,SF,162.0,0,162.0,0,4.0,94.0,0,0.0,103,219.8,1.4,0.6,94.0,0.4,219.0,1.4,0.4
2020_08_SF_SEA,SF,261.0,4,261.0,4,0.0,101.0,1,0.0,104,216.4,1.2,1.4,92.0,0.4,215.6,1.2,0.4
2020_09_GB_SF,SF,305.0,4,305.0,4,0.0,111.0,0,0.0,105,232.8,2.0,1.2,99.0,0.6,232.0,2.0,0.0
2020_10_SF_NO,SF,139.0,1,139.0,1,0.0,114.0,2,1.0,106,255.2,2.6,1.0,102.6,0.4,254.4,2.6,0.0
2020_12_SF_LA,SF,198.0,0,198.0,0,2.0,126.0,1,2.0,107,213.0,2.2,1.0,106.6,0.6,212.2,2.2,0.2
2020_13_BUF_SF,SF,375.0,4,375.0,4,0.0,81.0,0,1.0,108,213.0,1.8,1.2,109.2,0.8,213.0,1.8,0.6
2020_14_WAS_SF,SF,108.0,0,108.0,0,1.0,98.0,0,0.0,109,255.6,2.6,0.4,106.6,0.8,255.6,2.6,0.8
2020_15_SF_DAL,SF,221.0,2,221.0,2,0.0,87.0,2,0.0,110,225.0,1.8,0.6,106.0,0.6,225.0,1.8,0.8
2020_16_SF_ARI,SF,247.0,0,247.0,0,1.0,120.0,1,1.0,111,208.2,1.4,0.6,101.2,1.0,208.2,1.4,0.8
2020_17_SEA_SF,SF,181.0,2,181.0,2,0.0,121.0,1,0.0,112,229.8,1.2,0.8,102.4,0.8,229.8,1.2,0.8
2021_01_SF_DET,SF,338.0,3,338.0,3,1.0,116.0,1,0.0,113,226.4,1.6,0.4,101.4,0.8,226.4,1.6,0.4
