ball_team,season,game_id,rn,completions_season_avg,completions_season_avg,attempts_season_avg,attempts_season_avg,passing_yards_season_avg,passing_tds_season_avg,carries_season_avg,carries_season_avg,rushing_yards_season_avg,rushing_tds_season_avg,receptions_season_avg,receptions_season_avg,targets_season_avg,receiving_yards_season_avg,receiving_tds_season_avg
CIN,2022,2022_12_CIN_TEN,140,26.1,26.1,37.6,37.6,293.5,2.2,24.6,24.6,95.1,1.0,26.1,26.1,36.8,293.5,2.2
CIN,2022,2022_13_KC_CIN,141,25.727272727272727,25.727272727272727,37.54545454545455,37.54545454545455,291.3636363636364,2.090909090909091,24.90909090909091,24.90909090909091,96.27272727272727,1.0,25.727272727272727,25.727272727272727,36.72727272727273,291.3636363636364,2.090909090909091
CIN,2022,2022_14_CLE_CIN,142,25.666666666666668,25.666666666666668,37.0,37.0,290.9166666666667,2.0833333333333335,25.666666666666668,25.666666666666668,100.91666666666667,1.0,25.666666666666668,25.666666666666668,36.25,290.9166666666667,2.0833333333333335
CIN,2022,2022_15_CIN_TB,143,25.076923076923077,25.076923076923077,36.69230769230769,36.69230769230769,286.9230769230769,2.076923076923077,25.692307692307693,25.692307692307693,103.61538461538461,1.0,25.076923076923077,25.076923076923077,35.92307692307692,286.9230769230769,2.076923076923077
CIN,2022,2022_16_CIN_NE,144,25.214285714285715,25.214285714285715,36.857142857142854,36.857142857142854,280.7142857142857,2.2142857142857144,25.357142857142858,25.357142857142858,100.0,0.9285714285714286,25.214285714285715,25.214285714285715,36.07142857142857,280.7142857142857,2.2142857142857144
CIN,2022,2022_18_BAL_CIN,145,26.2,26.2,37.86666666666667,37.86666666666667,287.0,2.2666666666666666,25.266666666666666,25.266666666666666,98.2,0.8666666666666667,26.2,26.2,36.93333333333333,287.0,2.2666666666666666
CIN,2023,2023_01_CIN_CLE,146,,,,,,,,,,,,,,,
CIN,2023,2023_02_BAL_CIN,147,14.0,14.0,32.0,32.0,82.0,0.0,20.0,20.0,75.0,0.0,14.0,14.0,31.0,82.0,0.0
CIN,2023,2023_03_LA_CIN,148,20.5,20.5,36.5,36.5,152.0,1.0,17.5,17.5,70.5,0.0,20.5,20.5,35.0,152.0,1.0
CIN,2023,2023_04_CIN_TEN,149,22.333333333333332,22.333333333333332,40.666666666666664,40.666666666666664,187.66666666666666,0.6666666666666666,19.333333333333332,19.333333333333332,69.33333333333333,0.3333333333333333,22.333333333333332,22.333333333333332,38.666666666666664,187.66666666666666,0.6666666666666666
CIN,2023,2023_05_CIN_ARI,150,21.75,21.75,38.0,38.0,182.0,0.5,19.0,19.0,70.0,0.25,21.75,21.75,35.75,182.0,0.5
CIN,2023,2023_06_SEA_CIN,151,24.6,24.6,39.6,39.6,209.0,1.0,21.2,21.2,74.6,0.2,24.6,24.6,37.4,209.0,1.0
CIN,2023,2023_08_CIN_SF,152,24.5,24.5,38.833333333333336,38.833333333333336,205.0,1.1666666666666667,20.166666666666668,20.166666666666668,69.83333333333333,0.16666666666666666,24.5,24.5,37.0,205.0,1.1666666666666667
CIN,2023,2023_09_BUF_CIN,153,25.0,25.0,37.857142857142854,37.857142857142854,216.14285714285714,1.4285714285714286,21.142857142857142,21.142857142857142,79.0,0.2857142857142857,25.0,25.0,36.285714285714285,216.14285714285714,1.4285714285714286
CIN,2023,2023_10_HOU_CIN,154,25.75,25.75,38.625,38.625,232.625,1.5,21.25,21.25,75.875,0.375,25.75,25.75,37.0,232.625,1.5
CIN,2023,2023_11_CIN_BAL,155,25.88888888888889,25.88888888888889,38.77777777777778,38.77777777777778,245.33333333333334,1.5555555555555556,20.666666666666668,20.666666666666668,74.77777777777777,0.4444444444444444,25.88888888888889,25.88888888888889,37.22222222222222,245.33333333333334,1.5555555555555556
CIN,2023,2023_12_PIT_CIN,156,25.2,25.2,38.0,38.0,237.7,1.6,20.9,20.9,80.9,0.4,25.2,25.2,36.6,237.7,1.6
CIN,2023,2023_13_CIN_JAX,157,24.636363636363637,24.636363636363637,36.90909090909091,36.90909090909091,236.72727272727272,1.5454545454545454,20.0,20.0,75.81818181818181,0.36363636363636365,24.636363636363637,24.636363636363637,35.54545454545455,236.72727272727272,1.5454545454545454
CIN,2023,2023_14_IND_CIN,158,25.333333333333332,25.333333333333332,37.083333333333336,37.083333333333336,245.91666666666666,1.5,20.916666666666668,20.916666666666668,82.5,0.5833333333333334,25.333333333333332,25.333333333333332,35.666666666666664,245.91666666666666,1.5
CIN,2023,2023_15_MIN_CIN,159,24.846153846153847,24.846153846153847,36.15384615384615,36.15384615384615,248.07692307692307,1.5384615384615385,21.76923076923077,21.76923076923077,84.6923076923077,0.6923076923076923,24.846153846153847,24.846153846153847,34.84615384615385,248.07692307692307,1.5384615384615385
CIN,2023,2023_16_CIN_PIT,160,25.142857142857142,25.142857142857142,36.57142857142857,36.57142857142857,253.5,1.5714285714285714,21.785714285714285,21.785714285714285,84.35714285714286,0.7142857142857143,25.142857142857142,25.142857142857142,35.214285714285715,253.5,1.5714285714285714
CIN,2023,2023_17_CIN_KC,161,25.333333333333332,25.333333333333332,36.93333333333333,36.93333333333333,258.93333333333334,1.5333333333333334,21.4,21.4,82.66666666666667,0.6666666666666666,25.333333333333332,25.333333333333332,35.53333333333333,258.93333333333334,1.5333333333333334
CIN,2023,2023_18_CLE_CIN,162,24.9375,24.9375,36.6875,36.6875,255.0625,1.5,22.0625,22.0625,84.0,0.6875,24.9375,24.9375,35.25,255.0625,1.5
CIN,2024,2024_01_NE_CIN,163,,,,,,,,,,,,,,,
CIN,2024,2024_02_CIN_KC,164,21.0,21.0,29.0,29.0,164.0,0.0,16.0,16.0,70.0,1.0,21.0,21.0,29.0,164.0,0.0
CIN,2024,2024_03_WAS_CIN,165,22.0,22.0,32.5,32.5,211.0,1.0,19.0,19.0,72.0,0.5,22.0,22.0,31.5,211.0,1.0
CIN,2024,2024_04_CIN_CAR,166,24.333333333333332,24.333333333333332,34.333333333333336,34.333333333333336,248.66666666666666,1.6666666666666667,19.333333333333332,19.333333333333332,89.33333333333333,0.6666666666666666,24.333333333333332,24.333333333333332,33.666666666666664,248.66666666666666,1.6666666666666667
CIN,2024,2024_05_BAL_CIN,167,23.75,23.75,33.5,33.5,244.5,1.75,22.25,22.25,102.25,1.0,23.75,23.75,32.75,244.5,1.75
CIN,2024,2024_06_CIN_NYG,168,25.0,25.0,34.6,34.6,274.0,2.4,22.4,22.4,96.0,0.8,25.0,25.0,34.0,274.0,2.4
CIN,2024,2024_07_CIN_CLE,169,24.0,24.0,33.5,33.5,263.0,2.0,22.0,22.0,100.16666666666667,1.0,24.0,24.0,32.166666666666664,263.0,2.0
CIN,2024,2024_08_PHI_CIN,170,22.714285714285715,22.714285714285715,32.285714285714285,32.285714285714285,251.28571428571428,2.0,22.428571428571427,22.428571428571427,94.28571428571429,0.8571428571428571,22.714285714285715,22.714285714285715,31.0,251.28571428571428,2.0
CIN,2024,2024_09_LV_CIN,171,23.125,23.125,32.875,32.875,249.125,1.875,22.125,22.125,89.75,0.875,23.125,23.125,31.625,249.125,1.875
CIN,2024,2024_10_CIN_BAL,172,23.555555555555557,23.555555555555557,33.55555555555556,33.55555555555556,249.33333333333334,2.2222222222222223,23.11111111111111,23.11111111111111,94.22222222222223,0.7777777777777778,23.555555555555557,23.555555555555557,32.22222222222222,249.33333333333334,2.2222222222222223
CIN,2024,2024_11_CIN_LAC,173,24.6,24.6,35.8,35.8,267.2,2.4,22.4,22.4,89.7,0.8,24.6,24.6,34.4,267.2,2.4
CIN,2024,2024_13_PIT_CIN,174,24.90909090909091,24.90909090909091,37.09090909090909,37.09090909090909,275.27272727272725,2.4545454545454546,22.636363636363637,22.636363636363637,91.54545454545455,0.7272727272727273,24.90909090909091,24.90909090909091,35.45454545454545,275.27272727272725,2.4545454545454546
CIN,2024,2024_14_CIN_DAL,175,25.166666666666668,25.166666666666668,37.166666666666664,37.166666666666664,278.0833333333333,2.5,22.0,22.0,91.66666666666667,0.75,25.166666666666668,25.166666666666668,35.583333333333336,278.0833333333333,2.5
CIN,2024,2024_15_CIN_TEN,176,25.76923076923077,25.76923076923077,37.69230769230769,37.69230769230769,285.0769230769231,2.5384615384615383,21.76923076923077,21.76923076923077,90.3076923076923,0.6923076923076923,25.76923076923077,25.76923076923077,36.15384615384615,285.0769230769231,2.5384615384615383
CIN,2024,2024_16_CLE_CIN,177,25.785714285714285,25.785714285714285,37.642857142857146,37.642857142857146,284.07142857142856,2.5714285714285716,22.071428571428573,22.071428571428573,91.07142857142857,0.7142857142857143,25.785714285714285,25.785714285714285,36.07142857142857,284.07142857142856,2.5714285714285716
CIN,2024,2024_17_DEN_CIN,178,25.6,25.6,37.13333333333333,37.13333333333333,281.93333333333334,2.6,22.066666666666666,22.066666666666666,92.73333333333333,0.6666666666666666,25.6,25.6,35.53333333333333,281.93333333333334,2.6
CIN,2024,2024_18_CIN_PIT,179,26.4375,26.4375,37.875,37.875,290.0625,2.625,22.4375,22.4375,94.125,0.6875,26.4375,26.4375,36.375,290.0625,2.625
CLE,2014,2014_01_CLE_PIT,1,,,,,,,,,,,,,,,
CLE,2014,2014_02_NO_CLE,2,18.0,18.0,30.0,30.0,222.0,1.0,31.0,31.0,191.0,2.0,18.0,18.0,30.0,222.0,1.0
CLE,2014,2014_03_BAL_CLE,3,21.0,21.0,35.5,35.5,213.0,1.0,30.5,30.5,156.5,1.5,21.0,21.0,35.5,213.0,1.0
CLE,2014,2014_05_CLE_TEN,4,20.333333333333332,20.333333333333332,32.0,32.0,238.66666666666666,1.0,30.333333333333332,30.333333333333332,132.66666666666666,1.6666666666666667,20.333333333333332,20.333333333333332,32.0,238.66666666666666,1.0
CLE,2014,2014_06_PIT_CLE,5,20.5,20.5,33.25,33.25,251.75,1.5,31.75,31.75,143.5,1.25,20.5,20.5,33.25,251.75,1.5
CLE,2014,2014_07_CLE_JAX,6,18.0,18.0,30.0,30.0,244.8,1.4,33.0,33.0,146.4,1.6,18.0,18.0,30.0,244.8,1.4
CLE,2014,2014_08_OAK_CLE,7,17.666666666666668,17.666666666666668,31.833333333333332,31.833333333333332,239.83333333333334,1.1666666666666667,32.5,32.5,133.5,1.3333333333333333,17.666666666666668,17.666666666666668,31.833333333333332,239.83333333333334,1.1666666666666667
CLE,2014,2014_09_TB_CLE,8,17.857142857142858,17.857142857142858,31.285714285714285,31.285714285714285,244.85714285714286,1.1428571428571428,31.428571428571427,31.428571428571427,120.0,1.2857142857142858,17.857142857142858,17.857142857142858,31.285714285714285,244.85714285714286,1.1428571428571428
CLE,2014,2014_10_CLE_CIN,9,18.25,18.25,31.625,31.625,251.75,1.25,30.875,30.875,112.0,1.125,18.25,18.25,31.5,251.75,1.25
CLE,2014,2014_11_HOU_CLE,10,17.88888888888889,17.88888888888889,30.666666666666668,30.666666666666668,245.77777777777777,1.1111111111111112,33.22222222222222,33.22222222222222,118.44444444444444,1.3333333333333333,17.88888888888889,17.88888888888889,30.555555555555557,245.77777777777777,1.1111111111111112
CLE,2014,2014_12_CLE_ATL,11,18.1,18.1,32.6,32.6,254.2,1.1,32.2,32.2,113.1,1.2,18.1,18.1,32.5,254.2,1.1
CLE,2014,2014_13_CLE_BUF,12,18.545454545454547,18.545454545454547,33.36363636363637,33.36363636363637,260.3636363636364,1.0,31.90909090909091,31.90909090909091,117.54545454545455,1.2727272727272727,18.545454545454547,18.545454545454547,33.18181818181818,260.3636363636364,1.0
CLE,2014,2014_14_IND_CLE,13,18.916666666666668,18.916666666666668,33.75,33.75,259.9166666666667,0.9166666666666666,31.416666666666668,31.416666666666668,113.91666666666667,1.25,18.916666666666668,18.916666666666668,33.5,259.9166666666667,0.9166666666666666
CLE,2014,2014_15_CIN_CLE,14,18.46153846153846,18.46153846153846,33.46153846153846,33.46153846153846,250.3846153846154,0.8461538461538461,31.46153846153846,31.46153846153846,114.0,1.2307692307692308,18.46153846153846,18.46153846153846,33.23076923076923,250.3846153846154,0.8461538461538461
CLE,2014,2014_16_CLE_CAR,15,17.857142857142858,17.857142857142858,32.357142857142854,32.357142857142854,238.21428571428572,0.7857142857142857,30.428571428571427,30.428571428571427,109.64285714285714,1.1428571428571428,17.857142857142858,17.857142857142858,32.142857142857146,238.21428571428572,0.7857142857142857
CLE,2014,2014_17_CLE_BAL,16,17.333333333333332,17.333333333333332,31.6,31.6,233.4,0.8,29.866666666666667,29.866666666666667,107.93333333333334,1.0666666666666667,17.333333333333332,17.333333333333332,31.4,233.4,0.8
CLE,2015,2015_01_CLE_NYJ,17,,,,,,,,,,,,,,,
CLE,2015,2015_02_TEN_CLE,18,18.0,18.0,32.0,32.0,231.0,1.0,28.0,28.0,104.0,0.0,18.0,18.0,32.0,231.0,1.0
CLE,2015,2015_03_OAK_CLE,19,13.0,13.0,23.5,23.5,201.5,1.5,29.0,29.0,110.0,0.5,13.0,13.0,23.5,201.5,1.5
CLE,2015,2015_04_CLE_SD,20,18.0,18.0,32.0,32.0,248.0,1.6666666666666667,24.0,24.0,86.33333333333333,0.3333333333333333,18.0,18.0,32.0,248.0,1.6666666666666667
CLE,2015,2015_05_CLE_BAL,21,21.5,21.5,34.25,34.25,275.0,1.75,23.25,23.25,89.75,0.25,21.5,21.5,34.0,275.0,1.75
CLE,2015,2015_06_DEN_CLE,22,24.4,24.4,37.6,37.6,311.4,1.8,23.6,23.6,88.4,0.4,24.4,24.4,37.4,311.4,1.8
CLE,2015,2015_07_CLE_STL,23,23.666666666666668,23.666666666666668,37.833333333333336,37.833333333333336,295.0,1.8333333333333333,25.166666666666668,25.166666666666668,91.83333333333333,0.3333333333333333,23.666666666666668,23.666666666666668,37.666666666666664,295.0,1.8333333333333333
CLE,2015,2015_08_ARI_CLE,24,24.571428571428573,24.571428571428573,37.714285714285715,37.714285714285715,295.2857142857143,1.5714285714285714,25.0,25.0,90.42857142857143,0.2857142857142857,24.571428571428573,24.571428571428573,37.42857142857143,295.2857142857143,1.5714285714285714
CLE,2015,2015_09_CLE_CIN,25,24.125,24.125,38.0,38.0,286.25,1.75,24.375,24.375,84.0,0.25,24.125,24.125,37.75,286.25,1.75
CLE,2015,2015_10_CLE_PIT,26,23.11111111111111,23.11111111111111,37.44444444444444,37.44444444444444,273.1111111111111,1.6666666666666667,23.555555555555557,23.555555555555557,82.33333333333333,0.2222222222222222,23.11111111111111,23.11111111111111,37.22222222222222,273.1111111111111,1.6666666666666667
CLE,2015,2015_12_BAL_CLE,27,24.1,24.1,38.2,38.2,283.0,1.6,22.6,22.6,75.6,0.2,24.1,24.1,38.0,283.0,1.6
CLE,2015,2015_13_CIN_CLE,28,24.454545454545453,24.454545454545453,39.09090909090909,39.09090909090909,283.54545454545456,1.6363636363636365,22.181818181818183,22.181818181818183,74.45454545454545,0.18181818181818182,24.454545454545453,24.454545454545453,38.90909090909091,283.54545454545456,1.6363636363636365
CLE,2015,2015_14_SF_CLE,29,24.5,24.5,39.0,39.0,279.0833333333333,1.5,21.916666666666668,21.916666666666668,73.91666666666667,0.16666666666666666,24.5,24.5,38.666666666666664,279.0833333333333,1.5
CLE,2015,2015_15_CLE_SEA,30,24.23076923076923,24.23076923076923,38.38461538461539,38.38461538461539,278.38461538461536,1.4615384615384615,23.384615384615383,23.384615384615383,85.92307692307692,0.3076923076923077,24.23076923076923,24.23076923076923,38.07692307692308,278.38461538461536,1.4615384615384615
CLE,2015,2015_16_CLE_KC,31,23.857142857142858,23.857142857142858,37.92857142857143,37.92857142857143,270.0,1.4285714285714286,22.928571428571427,22.928571428571427,86.5,0.2857142857142857,23.857142857142858,23.857142857142858,37.57142857142857,270.0,1.4285714285714286
CLE,2015,2015_17_PIT_CLE,32,23.133333333333333,23.133333333333333,37.53333333333333,37.53333333333333,261.06666666666666,1.3333333333333333,23.8,23.8,96.2,0.3333333333333333,23.133333333333333,23.133333333333333,37.0,261.06666666666666,1.3333333333333333
CLE,2016,2016_01_CLE_PHI,33,,,,,,,,,,,,,,,
CLE,2016,2016_02_BAL_CLE,34,12.0,12.0,26.0,26.0,190.0,0.0,21.0,21.0,120.0,1.0,12.0,12.0,26.0,190.0,0.0
CLE,2016,2016_03_CLE_MIA,35,16.0,16.0,29.5,29.5,225.0,1.0,22.0,22.0,132.5,1.0,16.0,16.0,29.5,225.0,1.0
CLE,2016,2016_04_CLE_WAS,36,18.666666666666668,18.666666666666668,32.333333333333336,32.333333333333336,243.0,0.6666666666666666,25.333333333333332,25.333333333333332,144.66666666666666,1.0,18.666666666666668,18.666666666666668,32.333333333333336,243.0,0.6666666666666666
CLE,2016,2016_05_NE_CLE,37,21.0,21.0,34.25,34.25,238.0,0.75,26.0,26.0,149.25,1.0,21.0,21.0,33.75,238.0,0.75
CLE,2016,2016_06_CLE_TEN,38,20.8,20.8,34.4,34.4,240.2,1.0,25.2,25.2,124.8,0.8,20.8,20.8,34.0,240.2,1.0
CLE,2016,2016_07_CLE_CIN,39,21.833333333333332,21.833333333333332,35.666666666666664,35.666666666666664,256.3333333333333,1.1666666666666667,23.5,23.5,110.66666666666667,0.8333333333333334,21.833333333333332,21.833333333333332,35.333333333333336,256.3333333333333,1.1666666666666667
CLE,2016,2016_08_NYJ_CLE,40,21.714285714285715,21.714285714285715,35.57142857142857,35.57142857142857,245.71428571428572,1.0,23.857142857142858,23.857142857142858,120.57142857142857,1.0,21.714285714285715,21.714285714285715,34.714285714285715,245.71428571428572,1.0
CLE,2016,2016_09_DAL_CLE,41,22.375,22.375,37.5,37.5,258.125,1.125,23.125,23.125,114.0,1.0,22.375,22.375,36.75,258.125,1.125
CLE,2016,2016_10_CLE_BAL,42,22.0,22.0,36.333333333333336,36.333333333333336,252.0,1.1111111111111112,22.0,22.0,106.33333333333333,0.8888888888888888,22.0,22.0,35.666666666666664,252.0,1.1111111111111112
CLE,2016,2016_11_PIT_CLE,43,21.5,21.5,35.8,35.8,241.8,1.1,21.1,21.1,99.0,0.8,21.5,21.5,35.2,241.8,1.1
CLE,2016,2016_12_NYG_CLE,44,21.454545454545453,21.454545454545453,36.27272727272727,36.27272727272727,242.1818181818182,1.0909090909090908,20.363636363636363,20.363636363636363,93.0,0.7272727272727273,21.454545454545453,21.454545454545453,35.63636363636363,242.1818181818182,1.0909090909090908
CLE,2016,2016_14_CIN_CLE,45,21.75,21.75,36.916666666666664,36.916666666666664,248.83333333333334,1.0833333333333333,20.416666666666668,20.416666666666668,90.08333333333333,0.6666666666666666,21.75,21.75,36.25,248.83333333333334,1.0833333333333333
CLE,2016,2016_15_CLE_BUF,46,21.0,21.0,36.23076923076923,36.23076923076923,237.69230769230768,1.0,20.53846153846154,20.53846153846154,96.15384615384616,0.6923076923076923,21.0,21.0,35.61538461538461,237.69230769230768,1.0
CLE,2016,2016_16_SD_CLE,47,20.714285714285715,20.714285714285715,35.642857142857146,35.642857142857146,234.71428571428572,0.9285714285714286,20.571428571428573,20.571428571428573,96.92857142857143,0.7142857142857143,20.714285714285715,20.714285714285715,35.0,234.71428571428572,0.9285714285714286
CLE,2016,2016_17_CLE_PIT,48,20.6,20.6,35.13333333333333,35.13333333333333,230.73333333333332,0.8666666666666667,21.133333333333333,21.133333333333333,98.73333333333333,0.8,20.6,20.6,34.53333333333333,230.73333333333332,0.8666666666666667
CLE,2017,2017_01_PIT_CLE,49,,,,,,,,,,,,,,,
CLE,2017,2017_02_CLE_BAL,50,20.0,20.0,30.0,30.0,222.0,1.0,25.0,25.0,57.0,1.0,20.0,20.0,30.0,222.0,1.0
CLE,2017,2017_03_CLE_IND,51,20.0,20.0,36.0,36.0,261.0,1.0,23.0,23.0,75.0,0.5,20.0,20.0,36.0,261.0,1.0
CLE,2017,2017_04_CIN_CLE,52,20.666666666666668,20.666666666666668,39.666666666666664,39.666666666666664,254.66666666666666,1.3333333333333333,22.333333333333332,22.333333333333332,87.0,1.0,20.666666666666668,20.666666666666668,39.333333333333336,254.66666666666666,1.3333333333333333
CLE,2017,2017_05_NYJ_CLE,53,20.75,20.75,40.25,40.25,236.75,1.0,21.0,21.0,76.5,1.0,20.75,20.75,39.75,236.75,1.0
CLE,2017,2017_06_CLE_HOU,54,21.4,21.4,39.4,39.4,245.6,1.2,23.4,23.4,89.2,0.8,21.4,21.4,39.0,245.6,1.2
CLE,2017,2017_07_TEN_CLE,55,21.166666666666668,21.166666666666668,39.0,39.0,228.0,1.1666666666666667,23.166666666666668,23.166666666666668,96.66666666666667,0.6666666666666666,21.166666666666668,21.166666666666668,38.5,228.0,1.1666666666666667
CLE,2017,2017_08_MIN_CLE,56,21.285714285714285,21.285714285714285,39.0,39.0,229.0,1.0,23.571428571428573,23.571428571428573,92.28571428571429,0.5714285714285714,21.285714285714285,21.285714285714285,38.42857142857143,229.0,1.0
CLE,2017,2017_10_CLE_DET,57,20.875,20.875,38.375,38.375,222.75,0.875,23.375,23.375,95.125,0.75,20.875,20.875,37.875,222.75,0.875
CLE,2017,2017_11_JAX_CLE,58,21.0,21.0,38.55555555555556,38.55555555555556,224.33333333333334,0.8888888888888888,24.444444444444443,24.444444444444443,106.88888888888889,0.8888888888888888,21.0,21.0,38.0,224.33333333333334,0.8888888888888888
CLE,2017,2017_12_CLE_CIN,59,20.5,20.5,37.9,37.9,219.8,0.9,23.8,23.8,101.2,0.8,20.5,20.5,37.3,219.8,0.9
CLE,2017,2017_13_CLE_LAC,60,20.272727272727273,20.272727272727273,37.36363636363637,37.36363636363637,224.1818181818182,0.8181818181818182,24.454545454545453,24.454545454545453,107.36363636363636,0.8181818181818182,20.272727272727273,20.272727272727273,36.63636363636363,224.1818181818182,0.8181818181818182
CLE,2017,2017_14_GB_CLE,61,19.833333333333332,19.833333333333332,36.916666666666664,36.916666666666664,223.41666666666666,0.8333333333333334,24.25,24.25,105.83333333333333,0.75,19.833333333333332,19.833333333333332,36.25,223.41666666666666,0.8333333333333334
CLE,2017,2017_15_BAL_CLE,62,19.846153846153847,19.846153846153847,36.23076923076923,36.23076923076923,222.69230769230768,1.0,24.46153846153846,24.46153846153846,108.15384615384616,0.6923076923076923,19.846153846153847,19.846153846153847,35.61538461538461,222.69230769230768,1.0
CLE,2017,2017_16_CLE_CHI,63,19.857142857142858,19.857142857142858,36.285714285714285,36.285714285714285,217.21428571428572,0.9285714285714286,24.071428571428573,24.071428571428573,109.71428571428571,0.7142857142857143,19.857142857142858,19.857142857142858,35.714285714285715,217.21428571428572,0.9285714285714286
CLE,2017,2017_17_CLE_PIT,64,19.733333333333334,19.733333333333334,36.266666666666666,36.266666666666666,214.86666666666667,0.8666666666666667,23.8,23.8,107.46666666666667,0.6666666666666666,19.733333333333334,19.733333333333334,35.733333333333334,214.86666666666667,0.8666666666666667
CLE,2018,2018_01_PIT_CLE,65,,,,,,,,,,,,,,,
CLE,2018,2018_02_CLE_NO,66,15.0,15.0,40.0,40.0,197.0,1.0,38.0,38.0,177.0,2.0,15.0,15.0,38.0,197.0,1.0
CLE,2018,2018_03_NYJ_CLE,67,18.5,18.5,35.0,35.0,221.5,1.0,32.5,32.5,135.0,1.5,18.5,18.5,34.0,221.5,1.0
CLE,2018,2018_04_CLE_OAK,68,19.333333333333332,19.333333333333332,35.666666666666664,35.666666666666664,221.0,0.6666666666666666,32.666666666666664,32.666666666666664,134.33333333333334,1.6666666666666667,19.333333333333332,19.333333333333332,34.333333333333336,221.0,0.6666666666666666
CLE,2018,2018_05_BAL_CLE,69,19.75,19.75,37.0,37.0,239.5,1.0,32.25,32.25,152.75,2.0,19.75,19.75,36.0,239.5,1.0
CLE,2018,2018_06_LAC_CLE,70,20.8,20.8,38.2,38.2,260.0,1.0,31.4,31.4,144.6,1.6,20.8,20.8,37.2,260.0,1.0
CLE,2018,2018_07_CLE_TB,71,21.0,21.0,39.5,39.5,256.3333333333333,1.0,29.666666666666668,29.666666666666668,137.66666666666666,1.3333333333333333,21.0,21.0,38.166666666666664,256.3333333333333,1.0
CLE,2018,2018_08_CLE_PIT,72,21.285714285714285,21.285714285714285,38.714285714285715,38.714285714285715,250.42857142857142,1.1428571428571428,28.714285714285715,28.714285714285715,135.0,1.2857142857142858,21.285714285714285,21.285714285714285,37.42857142857143,250.42857142857142,1.1428571428571428
CLE,2018,2018_09_KC_CLE,73,21.375,21.375,38.375,38.375,241.625,1.25,27.75,27.75,127.375,1.125,21.375,21.375,36.875,241.625,1.25
CLE,2018,2018_10_ATL_CLE,74,22.333333333333332,22.333333333333332,38.888888888888886,38.888888888888886,249.0,1.3333333333333333,27.444444444444443,27.444444444444443,124.55555555555556,1.1111111111111112,22.333333333333332,22.333333333333332,37.55555555555556,249.0,1.3333333333333333
CLE,2018,2018_12_CLE_CIN,75,21.8,21.8,37.1,37.1,245.7,1.5,27.6,27.6,133.2,1.1,21.8,21.8,35.9,245.7,1.5
CLE,2018,2018_13_CLE_HOU,76,21.545454545454547,21.545454545454547,36.09090909090909,36.09090909090909,246.8181818181818,1.7272727272727273,28.272727272727273,28.272727272727273,128.72727272727272,1.0909090909090908,21.545454545454547,21.545454545454547,34.90909090909091,246.8181818181818,1.7272727272727273
CLE,2018,2018_14_CAR_CLE,77,22.166666666666668,22.166666666666668,36.666666666666664,36.666666666666664,259.3333333333333,1.6666666666666667,26.666666666666668,26.666666666666668,120.58333333333333,1.0833333333333333,22.166666666666668,22.166666666666668,35.333333333333336,259.3333333333333,1.6666666666666667
CLE,2018,2018_15_CLE_DEN,78,21.846153846153847,21.846153846153847,35.61538461538461,35.61538461538461,257.6923076923077,1.6153846153846154,26.23076923076923,26.23076923076923,120.23076923076923,1.1538461538461537,21.846153846153847,21.846153846153847,34.38461538461539,257.6923076923077,1.6153846153846154
CLE,2018,2018_16_CIN_CLE,79,21.571428571428573,21.571428571428573,35.285714285714285,35.285714285714285,252.71428571428572,1.6428571428571428,26.357142857142858,26.357142857142858,121.21428571428571,1.0714285714285714,21.571428571428573,21.571428571428573,34.142857142857146,252.71428571428572,1.6428571428571428
CLE,2018,2018_17_CLE_BAL,80,22.0,22.0,35.46666666666667,35.46666666666667,259.0,1.7333333333333334,26.466666666666665,26.466666666666665,122.86666666666666,1.0,22.0,22.0,34.4,259.0,1.7333333333333334
CLE,2019,2019_01_TEN_CLE,81,,,,,,,,,,,,,,,
CLE,2019,2019_02_CLE_NYJ,82,25.0,25.0,38.0,38.0,285.0,1.0,20.0,20.0,102.0,1.0,25.0,25.0,38.0,285.0,1.0
CLE,2019,2019_03_LA_CLE,83,22.0,22.0,36.5,36.5,305.0,1.0,20.5,20.5,86.0,1.0,22.0,22.0,35.0,305.0,1.0
CLE,2019,2019_04_CLE_BAL,84,20.666666666666668,20.666666666666668,36.333333333333336,36.333333333333336,268.3333333333333,1.0,21.666666666666668,21.666666666666668,89.0,0.6666666666666666,20.666666666666668,20.666666666666668,34.666666666666664,268.3333333333333,1.0
CLE,2019,2019_05_CLE_SF,85,20.5,20.5,35.0,35.0,286.75,1.0,23.5,23.5,115.0,1.5,20.5,20.5,33.75,286.75,1.0
CLE,2019,2019_06_SEA_CLE,86,18.2,18.2,32.8,32.8,253.4,0.8,22.4,22.4,112.4,1.2,18.2,18.2,31.4,253.4,0.8
CLE,2019,2019_08_CLE_NE,87,18.833333333333332,18.833333333333332,33.5,33.5,252.66666666666666,0.8333333333333334,22.666666666666668,22.666666666666668,119.83333333333333,1.5,18.833333333333332,18.833333333333332,32.166666666666664,252.66666666666666,0.8333333333333334
CLE,2019,2019_09_CLE_DEN,88,19.0,19.0,33.142857142857146,33.142857142857146,244.28571428571428,0.8571428571428571,22.571428571428573,22.571428571428573,125.42857142857143,1.2857142857142858,19.0,19.0,31.857142857142858,244.28571428571428,0.8571428571428571
CLE,2019,2019_10_BUF_CLE,89,20.0,20.0,34.25,34.25,247.875,0.875,23.375,23.375,121.0,1.125,20.0,20.0,32.875,247.875,0.875
